,Rotation,Base moment [kN.m],Axial_Disp. [mm]
141,0.000648413,-705.1468086,-0.002747402
142,0.000652295,-702.932313,-0.002685934
143,0.00065722,-700.8288826,-0.002325047
144,0.000663443,-698.7916417,-0.003033318
145,0.000668802,-696.7810607,-0.00271434
146,0.000673728,-694.6890187,-0.002811663
147,0.000678174,-692.4739105,-0.002745539
148,0.000683459,-690.5300237,-0.002903398
149,0.000689302,-688.2815621,-0.003198627
150,0.000694212,-686.1705861,-0.003168359
151,0.000699488,-684.2521731,-0.003126916
152,0.00070403,-682.2079517,-0.003198162
153,0.000709097,-679.9704364,-0.002922025
154,0.000713775,-677.8810665,-0.002943911
155,0.000719116,-676.0031706,-0.003394671
156,0.000724594,-673.9024993,-0.002988148
157,0.000729071,-671.7392908,-0.002934132
158,0.000732925,-669.6656924,-0.003026798
159,0.000739629,-667.6029165,-0.00289036
160,0.000745078,-665.6784479,-0.002849381
161,0.000750224,-663.4521785,-0.003173947
162,0.000756374,-661.0852141,-0.002569985
163,0.00075976,-659.2726824,-0.00307709
164,0.000765099,-657.1428434,-0.002994202
165,0.000771444,-655.0668527,-0.003042631
166,0.000776785,-653.1018852,-0.003561378
167,0.000780344,-650.995671,-0.003335997
168,0.000785371,-648.9301356,-0.003044959
169,0.000790915,-646.8208562,-0.003392342
170,0.000797306,-644.5453145,-0.003335997
171,0.000802622,-642.622913,-0.003478955
172,0.000806468,-640.5183645,-0.003667548
173,0.000812957,-638.403372,-0.003984198
174,0.000818188,-636.4308526,-0.003582798
175,0.000820643,-634.2538396,-0.0035665
176,0.000828334,-632.2501492,-0.003870111
177,0.000832447,-630.228667,-0.003620051
178,0.000837998,-628.1102393,-0.003192108
179,0.000841815,-625.9159536,-0.003615394
180,0.000848077,-623.9081116,-0.00371132
181,0.000853652,-621.8156985,-0.003165565
182,0.000858375,-619.8255025,-0.003866386
183,0.000863499,-617.6988006,-0.003559049
184,0.000868841,-615.5368845,-0.003403518
185,0.000873853,-613.5878754,-0.003226567
186,0.000879587,-611.5720649,-0.00410201
187,0.000883439,-609.4486909,-0.00409456
188,0.000888794,-607.4011984,-0.00377465
189,0.000893598,-605.2137494,-0.003770925
190,0.000899698,-603.0544769,-0.004334375
191,0.00090406,-601.1489874,-0.003895257
192,0.000909184,-599.2043745,-0.004005618
193,0.000915345,-597.1638455,-0.003858004
194,0.000920205,-595.1140421,-0.003918074
195,0.000924632,-593.1026127,-0.003909692
196,0.000930015,-590.6932379,-0.004375819
197,0.000936282,-588.7133394,-0.003998633
198,0.000940372,-586.8163568,-0.003983732
199,0.000943691,-584.7936596,-0.004115049
200,0.000950667,-582.6448064,-0.004153233
201,0.000955543,-580.4865381,-0.004034489
202,0.00096084,-578.3021171,-0.004044734
203,0.00096685,-576.4298158,-0.004011206
