,Out-of-plane chord rotation [rad],Out-of-plane Moment [kN.m]
17162,0.022844015,-124.7887876
17163,0.022826865,-124.7866201
17164,0.022811755,-124.7720415
17165,0.022796809,-124.7421243
17166,0.022781105,-124.7164027
17167,0.022765,-124.689031
17168,0.022751032,-124.6744826
17169,0.022734707,-124.6611476
17170,0.022718337,-124.6282265
17171,0.022703787,-124.6159506
17172,0.022688096,-124.5960769
17173,0.022672609,-124.5881407
17174,0.022657334,-124.5713831
17175,0.02264313,-124.5530428
17176,0.022626412,-124.5153212
17177,0.022611302,-124.4903682
17178,0.022595964,-124.4927965
17179,0.022580665,-124.45859
17180,0.022563756,-124.4379764
17181,0.0225494,-124.404492
17182,0.022534028,-124.3923152
17183,0.022517432,-124.3645963
17184,0.02250187,-124.3230723
17185,0.022485201,-124.3000932
17186,0.022469942,-124.26601
17187,0.022452814,-124.2652228
17188,0.022437295,-124.2266557
17189,0.022420774,-124.1975501
17190,0.022403949,-124.1837026
17191,0.022388013,-124.1552771
17192,0.022372629,-124.1362094
17193,0.022357075,-124.1110125
17194,0.022340372,-124.0910117
17195,0.022324682,-124.0667355
17196,0.022308996,-124.031951
17197,0.022292949,-124.0289303
17198,0.02227695,-123.9974207
17199,0.022260535,-123.969637
17200,0.022244058,-123.9574008
17201,0.022228259,-123.926214
17202,0.022212933,-123.9071125
17203,0.022196793,-123.8804883
17204,0.022180947,-123.844293
17205,0.022163658,-123.8255138
17206,0.022146933,-123.7944245
17207,0.022131699,-123.7765381
17208,0.022116294,-123.7540405
17209,0.022099956,-123.7355756
17210,0.022085123,-123.7178133
17211,0.022069477,-123.6799013
17212,0.022052939,-123.6506871
17213,0.022038576,-123.6221708
17214,0.022021583,-123.6059033
17215,0.022006965,-123.5742155
17216,0.021990221,-123.5604272
17217,0.021975588,-123.5223156
17218,0.021958278,-123.5073741
17219,0.021944729,-123.4881329
17220,0.021928978,-123.462126
17221,0.021911836,-123.454905
17222,0.021897068,-123.4246872
17223,0.021881964,-123.4004118
17224,0.021867167,-123.3905188
17225,0.0218503,-123.3756316
17226,0.021835415,-123.3556121
17227,0.021819056,-123.3422242
17228,0.02180352,-123.3235871
17229,0.021786874,-123.3074297
17230,0.021772817,-123.3054769
17231,0.021756205,-123.2675659
17232,0.021741044,-123.2585569
17233,0.02172461,-123.2312072
17234,0.021709526,-123.2355039
17235,0.02169449,-123.2152406
17236,0.021678082,-123.2050694
17237,0.021663483,-123.1971491
17238,0.021647762,-123.1690706
17239,0.021633872,-123.1578254
17240,0.021618366,-123.1464512
17241,0.021602841,-123.1387336
17242,0.021589487,-123.1194436
17243,0.0215738,-123.1107135
17244,0.021560617,-123.0908633
17245,0.021545332,-123.0976013
17246,0.021530112,-123.090924
17247,0.021516199,-123.0783127
17248,0.021500304,-123.0745748
17249,0.021486857,-123.0668436
17250,0.021472323,-123.0640656
17251,0.021456469,-123.0657092
17252,0.021441813,-123.0552747
17253,0.021426682,-123.0520432
17254,0.021412465,-123.0569482
17255,0.02139819,-123.0490404
17256,0.021383299,-123.0426646
17257,0.021367957,-123.0367326
17258,0.021353469,-123.039074
17259,0.021339644,-123.037565
17260,0.021325028,-123.0392486
17261,0.021310607,-123.0459309
17262,0.021295921,-123.0357479
17263,0.021280291,-123.0603575
17264,0.021265217,-123.0547115
17265,0.021251224,-123.064203
17266,0.021235159,-123.0781391
17267,0.021220622,-123.0615492
17268,0.021205502,-123.0887411
17269,0.021190251,-123.0987127
17270,0.021174102,-123.088193
17271,0.021159455,-123.1091521
17272,0.021145372,-123.1169489
17273,0.021128248,-123.1228625
17274,0.021114069,-123.1402184
17275,0.021097897,-123.1416187
17276,0.021083953,-123.1655227
17277,0.021067869,-123.1758713
17278,0.021052929,-123.192594
17279,0.02103601,-123.2072635
17280,0.021021771,-123.2109787
17281,0.021006612,-123.2217504
17282,0.02099153,-123.2382396
17283,0.020974457,-123.2568201
17284,0.020960545,-123.266042
17285,0.0209452,-123.2733207
17286,0.020931094,-123.2885354
17287,0.02091698,-123.303635
17288,0.020902025,-123.3134164
17289,0.020885542,-123.327396
17290,0.020869818,-123.3447802
17291,0.020852679,-123.3633934
17292,0.020838618,-123.3706299
17293,0.020823042,-123.3924284
17294,0.020808285,-123.385493
17295,0.020791245,-123.4046962
17296,0.020774757,-123.4065212
17297,0.020759844,-123.4213809
17298,0.020743588,-123.4331107
17299,0.020727974,-123.4423994
17300,0.02071236,-123.4364479
17301,0.020696856,-123.4561922
17302,0.020680172,-123.457671
17303,0.020664102,-123.4632697
17304,0.02064937,-123.4822833
17305,0.020633721,-123.4737278
17306,0.020617187,-123.4918117
17307,0.020601738,-123.485386
17308,0.020585503,-123.4907941
17309,0.020569176,-123.5090346
17310,0.02055352,-123.5031279
17311,0.020538694,-123.4937995
17312,0.020521916,-123.4990464
17313,0.020505707,-123.4986662
17314,0.020491833,-123.4780891
17315,0.020475213,-123.4861
17316,0.02045862,-123.483041
17317,0.020441999,-123.4814927
17318,0.020427166,-123.4728529
17319,0.02041052,-123.463893
17320,0.020395672,-123.4580542
17321,0.02038114,-123.4463979
17322,0.020365186,-123.4482791
17323,0.020349117,-123.4325849
17324,0.020334207,-123.4175574
17325,0.020320425,-123.4083548
17326,0.020304284,-123.3909453
17327,0.020289982,-123.3921194
17328,0.020273762,-123.3606932
17329,0.020258747,-123.349912
17330,0.020243497,-123.3355908
17331,0.020229577,-123.3253707
17332,0.020212421,-123.3190379
17333,0.020197591,-123.3002051
17334,0.020182897,-123.2869268
17335,0.020167301,-123.2764146
17336,0.020151801,-123.2472501
17337,0.020136861,-123.2468148
17338,0.020121146,-123.2188803
17339,0.020106319,-123.2107365
17340,0.020090342,-123.1986662
17341,0.020075797,-123.1772002
17342,0.020060758,-123.1736583
17343,0.020046467,-123.1369703
17344,0.020029741,-123.1076263
17345,0.020015411,-123.0921706
17346,0.019999577,-123.0710376
17347,0.01998533,-123.0451437
17348,0.019971275,-123.0303827
17349,0.0199577,-122.996007
17350,0.019942409,-122.965038
17351,0.019927297,-122.9454158
17352,0.019913551,-122.9127571
17353,0.019900129,-122.8876461
17354,0.019885141,-122.8536544
17355,0.019869966,-122.8244295
17356,0.019857011,-122.7982327
17357,0.019842588,-122.7595506
17358,0.019828232,-122.7376076
17359,0.019813123,-122.715121
17360,0.019799251,-122.6892003
17361,0.019784828,-122.6466122
17362,0.019770997,-122.6129163
17363,0.019756955,-122.5722513
17364,0.019741654,-122.5493859
17365,0.019728119,-122.5107129
17366,0.019712399,-122.4675543
17367,0.019699136,-122.4480829
17368,0.019685051,-122.3980984
17369,0.01967191,-122.3499713
17370,0.019656919,-122.3293948
17371,0.019641402,-122.2927337
17372,0.01962741,-122.2713868
17373,0.019612568,-122.2295483
17374,0.019599248,-122.2069943
17375,0.019584606,-122.1760876
17376,0.019569835,-122.1351853
17377,0.019555849,-122.103976
17378,0.01954226,-122.0698751
17379,0.019527954,-122.0403902
17380,0.019513327,-122.0144159
17381,0.019499743,-121.9819633
17382,0.019485134,-121.9497169
17383,0.01946985,-121.9178818
17384,0.019455727,-121.8842702
17385,0.019442499,-121.8461032
17386,0.019427689,-121.8154378
17387,0.019413249,-121.7886571
17388,0.019398959,-121.7506571
17389,0.019385174,-121.7206317
17390,0.019370178,-121.685853
17391,0.019357161,-121.6453083
17392,0.01934202,-121.5988367
17393,0.019327923,-121.5830399
17394,0.019313572,-121.5338789
17395,0.019298832,-121.4901553
17396,0.019284653,-121.4663286
17397,0.019269871,-121.4129463
17398,0.019255236,-121.3810878
17399,0.019242305,-121.3376419
17400,0.019227615,-121.2867881
17401,0.019215299,-121.2489317
17402,0.019200197,-121.1905851
17403,0.019187195,-121.1585393
17404,0.019174528,-121.1239101
17405,0.019160984,-121.0669974
17406,0.01914754,-121.0179154
17407,0.019134447,-120.98431
17408,0.019121959,-120.9383857
17409,0.019107367,-120.9097458
17410,0.019093592,-120.8678788
17411,0.019080628,-120.809702
17412,0.019066437,-120.7908255
17413,0.019054431,-120.733072
17414,0.019041,-120.6973358
17415,0.019028313,-120.6567376
17416,0.019014219,-120.6111981
17417,0.018999821,-120.5692405
17418,0.018988096,-120.5305304
17419,0.018974918,-120.479263
17420,0.018961502,-120.4427671
17421,0.01894763,-120.4093779
17422,0.018933759,-120.3572493
17423,0.018920321,-120.3224763
17424,0.018907291,-120.2721599
17425,0.018894422,-120.2369707
17426,0.018880957,-120.2020059
17427,0.018867211,-120.1518892
17428,0.018853206,-120.1203299
17429,0.018840906,-120.0899632
17430,0.018825952,-120.0303101
17431,0.018812159,-119.9947337
17432,0.018798101,-119.9374581
17433,0.018783899,-119.9063461
17434,0.018771787,-119.854129
17435,0.018756552,-119.7895357
17436,0.0187441,-119.7656982
17437,0.018730247,-119.7177074
17438,0.018717029,-119.6727675
17439,0.018702603,-119.6383822
17440,0.018687896,-119.5765139
17441,0.018674404,-119.530528
17442,0.018660699,-119.4905399
17443,0.018647218,-119.4304724
17444,0.018633603,-119.4070055
17445,0.018619389,-119.3608184
17446,0.018603906,-119.3056955
17447,0.018593034,-119.2570163
17448,0.018577814,-119.2112485
17449,0.018564164,-119.1542365
17450,0.018550986,-119.1133381
17451,0.018536971,-119.0658104
17452,0.018523622,-119.0248459
17453,0.018508375,-118.967975
17454,0.018494408,-118.922384
17455,0.018482177,-118.8954231
17456,0.018468622,-118.8371855
17457,0.018456053,-118.8000754
17458,0.018442153,-118.762436
17459,0.018430142,-118.708962
17460,0.018416356,-118.6928211
17461,0.018404238,-118.6520007
17462,0.01839105,-118.6204942
17463,0.018379221,-118.5921865
17464,0.018365417,-118.5552998
17465,0.018353649,-118.5316112
17466,0.018340322,-118.5087062
17467,0.018327652,-118.4757154
17468,0.018314088,-118.4518524
17469,0.018302778,-118.4138676
17470,0.01828809,-118.3868943
17471,0.018275999,-118.3818907
17472,0.018263331,-118.3374955
17473,0.018249205,-118.324776
17474,0.018237602,-118.3103781
17475,0.018226249,-118.2847451
17476,0.018211762,-118.263509
17477,0.018198203,-118.2562936
17478,0.018185371,-118.2349338
17479,0.018173331,-118.2126915
17480,0.018161134,-118.2013242
17481,0.018146804,-118.1805398
17482,0.018134285,-118.1706871
17483,0.018121701,-118.1482103
17484,0.018108644,-118.131615
17485,0.018096293,-118.1024754
17486,0.018084144,-118.0801353
17487,0.018069345,-118.0552723
17488,0.01805748,-118.0313617
17489,0.018045399,-118.0033982
17490,0.018032063,-117.9862432
17491,0.018018857,-117.9560024
17492,0.018005109,-117.9227944
17493,0.017993499,-117.9017839
17494,0.017980379,-117.8752225
17495,0.017968069,-117.8517327
17496,0.017954257,-117.821389
17497,0.017941327,-117.7853234
17498,0.017928543,-117.7538886
17499,0.017915028,-117.7121749
17500,0.017902987,-117.6826625
17501,0.017889673,-117.652714
17502,0.017877255,-117.6105833
17503,0.017863643,-117.5712717
17504,0.017851612,-117.5265938
17505,0.017838703,-117.4891517
17506,0.017825496,-117.4550716
17507,0.017812684,-117.410719
17508,0.017801044,-117.3706159
17509,0.017787188,-117.3323076
17510,0.01777525,-117.2928879
17511,0.017761847,-117.257871
17512,0.017748828,-117.2152025
17513,0.017735786,-117.1816004
17514,0.017722928,-117.1515594
17515,0.017709305,-117.1127653
17516,0.017696801,-117.078405
17517,0.017683376,-117.04372
17518,0.01767182,-117.0157371
17519,0.017658605,-116.9810123
17520,0.017646484,-116.9322437
17521,0.017632666,-116.9044275
17522,0.017621301,-116.866607
17523,0.017608388,-116.8157371
17524,0.017593173,-116.7850133
17525,0.017581007,-116.7456908
17526,0.017568105,-116.7193764
17527,0.017556224,-116.6636997
17528,0.017543436,-116.6303541
17529,0.017530255,-116.604237
17530,0.017516836,-116.5529496
17531,0.01750478,-116.5103573
17532,0.017491836,-116.4880513
17533,0.017478147,-116.4400078
17534,0.017465583,-116.4067967
17535,0.017453573,-116.3665047
17536,0.017441411,-116.3324649
17537,0.017428019,-116.2935142
17538,0.017415195,-116.2485894
17539,0.017402821,-116.2137455
17540,0.017389236,-116.1632771
17541,0.017377474,-116.1214614
17542,0.01736557,-116.0833928
17543,0.017353136,-116.0417651
17544,0.0173411,-116.0081415
17545,0.017329263,-115.9725941
17546,0.017319211,-115.9330745
17547,0.017304398,-115.9063785
17548,0.01729478,-115.8646264
17549,0.017282485,-115.8380136
17550,0.017268837,-115.8014018
17551,0.017257686,-115.7692184
17552,0.017245329,-115.7431107
17553,0.017235257,-115.7058179
17554,0.017222253,-115.6791428
17555,0.017210095,-115.6548329
17556,0.017198822,-115.621049
17557,0.017187089,-115.5952966
17558,0.017174043,-115.5718595
17559,0.017162255,-115.5423463
17560,0.017151216,-115.5272209
17561,0.017137081,-115.4980003
17562,0.017127494,-115.4799466
17563,0.01711489,-115.4583992
17564,0.017102557,-115.4332457
17565,0.017091004,-115.409413
17566,0.017079831,-115.3933665
17567,0.017067001,-115.3731761
17568,0.017053911,-115.3620439
17569,0.01704213,-115.3484029
17570,0.017031385,-115.3215075
17571,0.017017756,-115.2983561
17572,0.017006422,-115.279986
17573,0.01699162,-115.2644324
17574,0.016981291,-115.2390329
17575,0.016967798,-115.2124824
17576,0.01695684,-115.1969252
17577,0.016942944,-115.1608324
17578,0.016931547,-115.1323703
17579,0.016917846,-115.1084148
17580,0.016905496,-115.0768099
17581,0.016893184,-115.0532252
17582,0.016881197,-115.0256463
17583,0.01686842,-114.9896481
17584,0.016857307,-114.965098
17585,0.016845043,-114.9329958
17586,0.016832032,-114.8937524
17587,0.01681837,-114.8840459
17588,0.016806803,-114.8340898
17589,0.016794872,-114.8087024
17590,0.016781921,-114.7792255
17591,0.016769303,-114.7437133
17592,0.016755338,-114.7038046
17593,0.016744267,-114.6718746
17594,0.016731671,-114.6291439
17595,0.016718737,-114.604658
17596,0.016707395,-114.5638064
17597,0.016696125,-114.5285275
17598,0.016683928,-114.4882897
17599,0.016672313,-114.4513488
17600,0.016661294,-114.4132079
17601,0.016648258,-114.383366
17602,0.016638057,-114.3387608
17603,0.016626551,-114.3113568
17604,0.016613822,-114.2660414
17605,0.016602897,-114.2344723
17606,0.016591366,-114.1984487
17607,0.016579219,-114.1541339
17608,0.016568324,-114.1296767
17609,0.016558156,-114.0902967
17610,0.016544877,-114.0510947
17611,0.016533786,-114.0112948
17612,0.016522877,-113.9806544
17613,0.016511692,-113.9329528
17614,0.016499859,-113.8993306
17615,0.016487693,-113.86467
17616,0.016477671,-113.8287413
17617,0.016464563,-113.7912719
17618,0.016455123,-113.7526583
17619,0.016442545,-113.722056
17620,0.016431968,-113.6724293
17621,0.016418899,-113.6393683
17622,0.016406537,-113.5928157
17623,0.01639511,-113.5644628
17624,0.016385041,-113.5292726
17625,0.016371494,-113.4888188
17626,0.01636185,-113.4496231
17627,0.016350257,-113.4109018
17628,0.016338004,-113.3743859
17629,0.016326675,-113.3332626
17630,0.016314868,-113.3021914
17631,0.016303686,-113.2673937
17632,0.016292472,-113.2301054
17633,0.016280417,-113.1985489
17634,0.01627045,-113.1522873
17635,0.016257574,-113.1193113
17636,0.016245593,-113.0821656
17637,0.016234026,-113.052939
17638,0.01622446,-113.0210224
17639,0.016211646,-112.9864084
17640,0.016200247,-112.9532947
17641,0.01618919,-112.9202291
17642,0.016177157,-112.8792689
17643,0.016165744,-112.8686263
17644,0.016154286,-112.8189638
17645,0.016141881,-112.7887211
17646,0.016131865,-112.7620784
17647,0.016118782,-112.7067543
17648,0.016108427,-112.6921458
17649,0.016096275,-112.6559735
17650,0.016084412,-112.6190191
17651,0.016073169,-112.5991912
17652,0.016062001,-112.5542256
17653,0.016050764,-112.5265085
17654,0.01603886,-112.4998835
17655,0.016027866,-112.4601261
17656,0.016016417,-112.4327825
17657,0.016004199,-112.4042597
17658,0.015993111,-112.3664879
17659,0.015980578,-112.3391309
17660,0.015969214,-112.3077697
17661,0.01595845,-112.2593891
17662,0.015947624,-112.2403762
17663,0.015934239,-112.1999724
17664,0.015923944,-112.1583388
17665,0.015912394,-112.1354111
17666,0.015900473,-112.0850502
17667,0.015890837,-112.0510033
17668,0.01587791,-112.0062612
17669,0.015865922,-111.9540057
17670,0.015854342,-111.9211494
17671,0.015843454,-111.8805844
17672,0.015830547,-111.8362176
17673,0.015819226,-111.7951658
17674,0.015808187,-111.7465415
17675,0.01579664,-111.6980549
17676,0.015785039,-111.6496311
17677,0.015773791,-111.6030423
17678,0.01576033,-111.5527036
17679,0.015750337,-111.5076013
17680,0.015739928,-111.4592092
17681,0.01572806,-111.4009621
17682,0.0157168,-111.3642885
17683,0.015704533,-111.3015635
17684,0.015693155,-111.2537057
17685,0.015680545,-111.2100304
17686,0.015668211,-111.1576351
17687,0.015658234,-111.1086429
17688,0.015646989,-111.0495131
17689,0.01563602,-111.0060603
17690,0.015625373,-110.9600326
17691,0.01561203,-110.9052128
17692,0.01560108,-110.8581879
17693,0.01558876,-110.7941739
17694,0.015577367,-110.7490678
17695,0.015566318,-110.7029237
17696,0.015554948,-110.645301
17697,0.01554397,-110.6050007
17698,0.015532046,-110.5384067
17699,0.015519963,-110.4865366
17700,0.015509473,-110.4471812
17701,0.01549813,-110.3780415
17702,0.015485199,-110.3356358
17703,0.015473882,-110.2867877
17704,0.015462474,-110.2361012
17705,0.015451453,-110.179703
17706,0.015439433,-110.1194392
17707,0.015428465,-110.0806
17708,0.015415634,-110.0261298
17709,0.01540498,-109.9620291
17710,0.015395172,-109.9195157
17711,0.015381034,-109.8550675
17712,0.015369697,-109.8128551
17713,0.015359455,-109.7565896
17714,0.015347916,-109.6923409
17715,0.015336768,-109.6444535
17716,0.015326167,-109.5970623
17717,0.015316223,-109.5288344
17718,0.015304783,-109.4968671
17719,0.01529382,-109.4370616
17720,0.015284462,-109.3833188
17721,0.015273405,-109.3453235
17722,0.015263187,-109.2921894
17723,0.015252906,-109.2384753
17724,0.015241108,-109.2089407
17725,0.015230551,-109.1271943
17726,0.015220562,-109.10415
17727,0.015210312,-109.0487934
17728,0.015198412,-108.9975544
17729,0.015189566,-108.96668
17730,0.015177123,-108.9142428
17731,0.015167198,-108.8881506
17732,0.015157492,-108.8475512
17733,0.015147285,-108.8063832
17734,0.015136033,-108.7771713
17735,0.015123509,-108.735055
17736,0.015114248,-108.6943813
17737,0.015102501,-108.6545982
17738,0.015094538,-108.6222269
17739,0.015082124,-108.5837659
17740,0.015071537,-108.5489842
17741,0.015061411,-108.527444
17742,0.015049577,-108.4803367
17743,0.015039072,-108.4508
17744,0.015028385,-108.418265
17745,0.015016881,-108.373071
17746,0.015005946,-108.3393175
17747,0.014993273,-108.3117353
17748,0.014983964,-108.2746707
17749,0.01497266,-108.2314123
17750,0.014961001,-108.1972767
17751,0.014949838,-108.1429183
17752,0.014939622,-108.0972117
17753,0.01492758,-108.068046
17754,0.014918237,-108.0191711
17755,0.01490438,-107.9689288
17756,0.014895589,-107.9239555
17757,0.014883104,-107.8699128
17758,0.01487257,-107.8187005
17759,0.014861086,-107.7711272
17760,0.014849752,-107.7203203
17761,0.014837673,-107.6735539
17762,0.014827355,-107.623455
17763,0.014816552,-107.5629851
17764,0.014805183,-107.5170599
17765,0.014794041,-107.4610196
17766,0.014782329,-107.4149838
17767,0.014771332,-107.356427
17768,0.014760353,-107.3023868
17769,0.014749825,-107.2458621
17770,0.014737967,-107.1897624
17771,0.014726239,-107.1377371
17772,0.014714951,-107.0724727
17773,0.01470526,-107.0211088
17774,0.01469522,-106.9586854
17775,0.014684496,-106.8997926
17776,0.014674494,-106.8370175
17777,0.014663719,-106.7813772
17778,0.014653347,-106.7093797
17779,0.01464279,-106.6579159
17780,0.014634614,-106.6028024
17781,0.014623372,-106.542193
17782,0.014612297,-106.482821
17783,0.014601757,-106.4266911
17784,0.014592585,-106.3549837
17785,0.014581696,-106.3098918
17786,0.014571095,-106.2426314
17787,0.014561361,-106.1859133
17788,0.014550406,-106.1305279
17789,0.014540791,-106.0680379
17790,0.014531055,-106.0003156
17791,0.014520742,-105.9303225
17792,0.014510441,-105.8673737
17793,0.01450004,-105.8034755
17794,0.014489806,-105.7367448
17795,0.01447902,-105.6868114
17796,0.014468726,-105.6114434
17797,0.01445792,-105.5662827
17798,0.014448349,-105.4986503
17799,0.014437713,-105.4336223
17800,0.014428313,-105.3764066
17801,0.014416719,-105.2986483
17802,0.014407829,-105.248077
17803,0.014396737,-105.1911831
17804,0.014386102,-105.119097
17805,0.014376905,-105.0636662
17806,0.014365695,-105.0038485
17807,0.014355605,-104.9269644
17808,0.014344765,-104.8732959
17809,0.0143353,-104.8014512
17810,0.014324898,-104.7315638
17811,0.014314842,-104.6889198
17812,0.014303151,-104.628914
17813,0.014294442,-104.5636895
17814,0.014283751,-104.514542
17815,0.014274051,-104.4507162
17816,0.014262146,-104.3848609
17817,0.014253566,-104.3338115
17818,0.014242358,-104.280566
17819,0.014232316,-104.2304077
17820,0.014222435,-104.1654749
17821,0.014211952,-104.1110319
17822,0.014201151,-104.0615456
17823,0.014191718,-104.0026307
17824,0.01418065,-103.9396437
17825,0.014170456,-103.8968753
17826,0.014163121,-103.8377733
17827,0.014150026,-103.7933582
17828,0.014139247,-103.7328324
17829,0.014130422,-103.6834965
17830,0.014119958,-103.635671
17831,0.014108178,-103.5736208
17832,0.014098972,-103.5348929
17833,0.014088628,-103.4766688
17834,0.01407712,-103.4296114
17835,0.014067756,-103.3774699
17836,0.014059032,-103.3213195
17837,0.014048024,-103.2620427
17838,0.014037459,-103.2035932
17839,0.014026958,-103.1440269
17840,0.01401587,-103.0767442
17841,0.014005652,-103.0179571
17842,0.013995759,-102.9469328
17843,0.013985595,-102.8862439
17844,0.013975813,-102.8203743
17845,0.013964415,-102.7586175
17846,0.013954551,-102.6799525
17847,0.013944499,-102.6155074
17848,0.013935099,-102.5470469
17849,0.013923287,-102.4751523
17850,0.013912946,-102.4129099
17851,0.013902985,-102.3373002
17852,0.013893282,-102.2671494
17853,0.01388321,-102.199757
17854,0.013873601,-102.1243456
17855,0.013862371,-102.0288042
17856,0.013851375,-101.9720363
17857,0.013842536,-101.8755679
17858,0.01383208,-101.7986113
17859,0.013821135,-101.7244278
17860,0.013811186,-101.6475894
17861,0.01380058,-101.5704247
17862,0.013790025,-101.4965822
17863,0.013779676,-101.407705
17864,0.013768767,-101.3298577
17865,0.013759926,-101.2541846
17866,0.013748982,-101.1675245
17867,0.013738143,-101.1039948
17868,0.013729089,-101.0221777
17869,0.013717861,-100.9455977
17870,0.013707858,-100.8786449
17871,0.013697788,-100.7973959
17872,0.013686752,-100.7293464
17873,0.01367681,-100.6543967
17874,0.013666502,-100.5795892
17875,0.013657204,-100.5086364
17876,0.01364573,-100.4442214
17877,0.013636249,-100.3603941
17878,0.013625746,-100.29776
17879,0.013616512,-100.2274593
17880,0.013605924,-100.152518
17881,0.013594656,-100.0862902
17882,0.013584904,-100.0151242
17883,0.013575418,-99.94315475
17884,0.013563492,-99.88145636
17885,0.013552967,-99.80993138
17886,0.013544384,-99.73961387
17887,0.013531593,-99.66356708
17888,0.013523327,-99.60511063
17889,0.013512715,-99.53469843
17890,0.013502602,-99.46704712
17891,0.013492665,-99.39913227
17892,0.01348163,-99.3210689
17893,0.013471771,-99.27027261
17894,0.013462927,-99.19910988
17895,0.013453611,-99.13010643
17896,0.013443255,-99.07038892
17897,0.01343339,-99.00650413
17898,0.013424754,-98.94297788
17899,0.013414865,-98.88844791
17900,0.013405368,-98.82775113
17901,0.013396895,-98.77282548
17902,0.013388219,-98.70852532
17903,0.013377312,-98.65015277
17904,0.013368241,-98.59554347
17905,0.013358998,-98.53573559
17906,0.013348647,-98.48517291
17907,0.013340565,-98.42724851
17908,0.013330122,-98.37240808
17909,0.013321256,-98.31304586
17910,0.013311952,-98.26066798
17911,0.013301771,-98.2105764
17912,0.013292758,-98.15325363
17913,0.013282689,-98.10813222
17914,0.013273765,-98.05077015
17915,0.013263323,-98.00763129
17916,0.01325602,-97.95681365
17917,0.013246105,-97.92009419
17918,0.013236372,-97.86265374
17919,0.013226727,-97.81555264
17920,0.013216838,-97.76020526
17921,0.013209039,-97.71519185
17922,0.013198433,-97.65032177
17923,0.013189135,-97.6085746
17924,0.013178176,-97.56171296
17925,0.013168027,-97.51151125
17926,0.01315934,-97.46661384
17927,0.013148037,-97.40696718
17928,0.013138229,-97.35118072
17929,0.013127213,-97.3054014
17930,0.013118147,-97.2486662
17931,0.013107604,-97.19948964
17932,0.01309761,-97.13089043
17933,0.013085708,-97.07918761
17934,0.01307566,-97.01698402
17935,0.013064865,-96.9688838
17936,0.013054842,-96.90264584
17937,0.013044609,-96.85181644
17938,0.013034624,-96.78882718
17939,0.013024537,-96.72300229
17940,0.013014126,-96.66603015
17941,0.013003474,-96.61246098
17942,0.012992817,-96.5457481
17943,0.012983618,-96.48857283
17944,0.012973029,-96.42558753
17945,0.01296274,-96.36911158
17946,0.012952427,-96.29650091
17947,0.01294303,-96.24722115
17948,0.012931668,-96.17369979
17949,0.012921305,-96.11235111
17950,0.012912136,-96.04749635
17951,0.012900835,-95.98093857
17952,0.012889775,-95.92648275
17953,0.012881034,-95.85336919
17954,0.012872334,-95.78373488
17955,0.01286188,-95.72199192
17956,0.012852702,-95.65183986
17957,0.012845131,-95.58969913
17958,0.012836334,-95.52774215
17959,0.012826103,-95.45048178
17960,0.012816701,-95.39628752
17961,0.012807589,-95.31444096
17962,0.012798802,-95.26194732
17963,0.012788678,-95.18779418
17964,0.0127813,-95.12248082
17965,0.012772025,-95.06177628
17966,0.012762005,-94.99627624
17967,0.012752564,-94.92765587
17968,0.012743595,-94.87258315
17969,0.012734405,-94.80368673
17970,0.012726674,-94.74401675
17971,0.012715676,-94.68063286
17972,0.012707042,-94.61467466
17973,0.012697874,-94.54558701
17974,0.012688997,-94.48539414
17975,0.012680117,-94.4236775
17976,0.012671116,-94.35287955
17977,0.01266131,-94.28335435
17978,0.012651266,-94.22627578
17979,0.012642901,-94.16348982
17980,0.012634461,-94.09868184
17981,0.012625022,-94.02897883
17982,0.012616242,-93.97671473
17983,0.01260803,-93.90617739
17984,0.012597059,-93.84495359
17985,0.01258818,-93.78191651
17986,0.012578875,-93.70902907
17987,0.012567653,-93.64708232
17988,0.012558661,-93.58355475
17989,0.012548457,-93.51952381
17990,0.012538255,-93.44476058
17991,0.012527844,-93.37232012
17992,0.012517855,-93.30973204
17993,0.012508659,-93.23931442
17994,0.012498975,-93.16565781
17995,0.012489049,-93.09397601
17996,0.012479225,-93.02838466
17997,0.012468914,-92.95755128
17998,0.012458977,-92.8812524
17999,0.012448806,-92.81021452
18000,0.012439095,-92.73618322
18001,0.012428797,-92.65109017
18002,0.012419119,-92.57667993
18003,0.01240868,-92.50451316
18004,0.012400042,-92.4304285
18005,0.012388167,-92.34462003
18006,0.012378559,-92.27305501
18007,0.012368011,-92.19102882
18008,0.012358395,-92.11223212
18009,0.012349459,-92.0318166
18010,0.012338189,-91.95024623
18011,0.012329843,-91.8771315
18012,0.012319472,-91.79164391
18013,0.01230899,-91.70197941
18014,0.012299191,-91.64127702
18015,0.012290497,-91.55734556
18016,0.012279475,-91.47715114
18017,0.012272367,-91.40442188
18018,0.012261777,-91.32266547
18019,0.012252201,-91.24918168
18020,0.012242612,-91.16016247
18021,0.012234662,-91.09960507
18022,0.012225658,-91.0157718
18023,0.012217087,-90.95152642
18024,0.01220693,-90.87336183
18025,0.012198254,-90.79549992
18026,0.012188641,-90.72149758
18027,0.012180609,-90.65295827
18028,0.012170831,-90.57236763
18029,0.012161547,-90.51110322
18030,0.012152133,-90.42959932
18031,0.01214368,-90.35291598
18032,0.012134222,-90.28675466
18033,0.012124341,-90.21869962
18034,0.012115433,-90.13846523
18035,0.012107566,-90.06927843
18036,0.012097741,-90.00462082
18037,0.012087485,-89.92609201
18038,0.0121,-89.85621808
18039,0.0121,-89.78449429
