,Rotation,Top moment [kN.m]
52,4.67623169835331e-05,6.83115402018459
53,4.78922424563123e-05,6.82659356012465
54,4.72126984473877e-05,6.88220293314587
55,4.66541862326445e-05,6.90880814435304
56,4.68924907031132e-05,6.92199638004407
57,4.79985315279184e-05,6.97625742400824
58,4.77050032728488e-05,6.97771760311574
59,4.7466936601099e-05,7.10591470414964
60,4.79191748511754e-05,7.03783974196173
61,4.82749052338903e-05,7.12238232120014
62,4.73972657612057e-05,7.17184212073185
63,4.79624537843456e-05,7.36221607871877
64,4.79960590401117e-05,7.32150625238442
65,4.86491845411479e-05,7.39821442471975
66,4.79596834690976e-05,7.39564331416227
67,4.83406536324387e-05,7.50688124027961
68,4.65374139755054e-05,7.56779430397513
69,4.88899830597016e-05,7.64288674123359
70,4.80270176864563e-05,7.60901393803368
71,4.68679431242081e-05,7.57112270226742
72,4.79400783985099e-05,7.54801024775172
73,4.91010866176897e-05,7.64040927208063
74,4.8174839206523e-05,7.69322634368733
75,4.87816676016622e-05,7.66064217764275
76,4.74894226899929e-05,7.7470014433523
77,4.74677063002184e-05,7.79625372296318
78,4.78917086691114e-05,7.90475616964152
79,4.65151675104837e-05,7.86221968474673
80,4.78862602250549e-05,8.02317167330469
81,4.71076143773481e-05,8.01859510514394
82,4.80065129994014e-05,8.14468909887034
83,4.78429446498645e-05,8.19093786249978
84,4.84067066896473e-05,8.21123937905989
85,4.8902871032093e-05,8.35361966862758
86,4.83851751117365e-05,8.35657746803968
87,4.81813896854549e-05,8.43472469839849
88,4.76322688890439e-05,8.4151493615153
89,4.66997284479194e-05,8.63721755080794
90,4.70851361322367e-05,8.51677759740734
91,4.79729787497708e-05,8.61683697661469
92,4.79959273083881e-05,8.65314030462463
93,4.69702277092586e-05,8.7309638269404
94,4.83833272953398e-05,8.76744292304555
95,4.6935445849224e-05,8.88233400096638
96,4.76917093695614e-05,8.96035873447011
97,4.79717518053798e-05,8.91037588105544
98,4.81140801973905e-05,8.92900411133513
99,4.63549861023333e-05,8.98114382232562
100,4.79648099672662e-05,9.04054498543805
101,4.80648251713334e-05,9.09214593874335
102,4.7451635928782e-05,9.19918598687713
103,4.69759683884695e-05,9.2283836399538
104,4.84047587658294e-05,9.27701308740409
105,4.79542761841886e-05,9.30092156243816
106,4.79440562322957e-05,9.28494882143949
107,4.71079068773201e-05,9.40771704852894
