,Rotation,Top moment [kN.m]
0,0.0007343325061956,13.6315008406206
1,0.0007336442467487,13.7125844499856
2,0.0007337669847911,12.8194618266662
3,0.0007345020304907,13.6418913378763
4,0.0007261871047065,10.7324952125304
5,0.0007205329272339,9.80034101184476
6,0.0007154620821524,9.60218246587351
7,0.0007119776724523,10.098760642714
8,0.0007081265306871,9.85730866299498
9,0.0007026801969228,9.98714055920117
10,0.0006974525036232,10.1168591858803
11,0.0006927676027322,10.0298420973404
12,0.0006879043087194,9.97307281371179
13,0.0006823121964167,9.98310705111948
14,0.0006769475308292,10.0832902861045
15,0.0006717455098511,9.936469322213
16,0.0006672987498163,10.0008193993061
17,0.0006618383851087,9.93634601056296
18,0.0006564613798468,9.84710378558821
19,0.0006525879336522,10.2793632587186
20,0.0006469128191801,10.3649781601067
21,0.0006420450429979,10.4336544563093
22,0.0006370573886372,10.4462083636178
23,0.0006316273108844,10.4348671901362
24,0.0006279454112185,10.3241572054801
25,0.0006229432086989,10.3544156245592
26,0.0006166173716198,10.341449405235
27,0.0006119420974755,10.4016424408717
28,0.0006073287149591,10.4865877551272
29,0.0006023155727583,10.501129287823
30,0.0005974911958606,10.5366277635086
31,0.0005920972913955,10.6966164035982
32,0.0005867494503369,9.39759675389069
33,0.0005830292310999,10.0464368568875
34,0.0005758575083571,10.4460408709084
35,0.0005721212511219,10.2579102981372
36,0.000567552136005,10.2300861039198
37,0.0005621187895279,10.2387834068545
38,0.0005574512613892,10.3770561871789
39,0.000551424216227,10.3952608886474
40,0.0005465158207469,10.5531316254725
41,0.0005432572115981,10.5182554702608
42,0.000537695557654,10.6725402767065
43,0.0005315300071537,10.7237669874828
44,0.0005266265983972,10.8850692990716
45,0.0005219283827747,10.976100236926
46,0.0005178483637354,11.1161584416445
47,0.0005128696309056,11.1667869766779
48,0.0005087371107685,11.2366919421183
49,0.0005028317676652,11.1946985484841
50,0.0004983161506657,11.3087846601903
51,0.0004934300825929,11.4779509539046
52,0.0004891358624172,11.335618358518
53,0.0004821197144152,11.5922048113213
54,0.0004786457367832,11.7409909866421
55,0.0004721719326099,11.8271077789025
56,0.0004686252886027,11.9433208140299
57,0.000463595410444,11.9234269109821
58,0.0004586189260987,12.033556471494
59,0.0004531304570044,12.120498517081
60,0.0004484741293037,12.1477652380631
61,0.0004442188189466,12.3827889654588
62,0.0004382805749265,12.385995732341
63,0.0004333583051658,12.5003073818336
64,0.0004294509751827,12.5415528117946
65,0.0004239918539381,12.5160126664292
66,0.0004190673172224,12.6438259762471
67,0.0004140004170573,12.775641102046
68,0.0004084845135223,12.8681013536371
69,0.0004023350601453,13.0386512464621
70,0.0003994885303974,13.3196724647489
71,0.0003941346396604,13.4028275496544
72,0.0003895577945607,13.5511300908946
73,0.0003842158727024,13.5502052834587
74,0.0003800241173752,13.6498410730753
75,0.000374355298564,13.7537961469795
76,0.0003702190339532,13.917452177232
77,0.0003642212385219,13.9846291029996
78,0.0003593952504226,14.158906556096
79,0.000355541699504,14.2857269617374
80,0.0003501226564974,14.4665491500866
81,0.0003449324772324,14.6996410031225
82,0.0003414473734047,14.7727709457802
83,0.0003347376420616,14.9274010752439
84,0.0003309692175541,15.1323099252907
85,0.0003258700538972,15.2974625042354
86,0.0003208708082247,15.541026466029
87,0.0003150759721554,15.5511036580389
88,0.0003099444074761,15.7538741894006
89,0.0003052234008693,15.9941212776849
90,0.0002998116459614,16.1840055213288
91,0.0002965031079865,16.3872405285705
92,0.0002916395079703,16.4748358191534
93,0.0002861543183969,16.8661666578906
94,0.000280472303922,17.266987695648
95,0.0002748690477848,17.6655472150553
96,0.000272225518968,17.9593100041184
97,0.0002653908134487,18.3913541728075
98,0.0002613074440238,18.8946678762145
99,0.0002558349015089,19.3399338081389
100,0.0002518984664605,19.7345950773743
101,0.0002463068391686,20.3041339239505
102,0.000240806719116,20.7027906581583
103,0.0002377439131231,21.1405746681722
104,0.0002310635667024,21.5224156630424
105,0.0002278943578786,22.0001589595739
106,0.0002223368254297,22.380338980035
107,0.0002175035637973,22.7637975427679
108,0.0002117276205722,23.2423316902146
109,0.0002066257856635,23.6995505065872
110,0.0002035686801973,24.1380582046145
111,0.0001965796423054,24.6764039498882
112,0.0001931866702232,25.2789910706952
113,0.000188181006203,25.6902234411564
114,0.0001826712932146,26.2378867137727
115,0.0001777530912147,26.8033165668779
116,0.0001733504506436,27.2802721482091
117,0.0001686653726611,27.7239968443423
118,0.0001630860156111,28.1381906233272
119,0.0001581907872008,28.6840136785106
120,0.0001520900867049,29.1220525030547
121,0.0001497524389488,29.4880185234736
122,0.0001437491377897,29.9326471614003
123,0.0001383933000989,30.2652008465143
124,0.0001345025793083,30.7180300993411
125,0.0001291736807137,31.1770368986078
126,0.0001250023199721,31.604637395615
127,0.0001192772415564,32.1656350004521
128,0.000114289765862,32.5523446752215
129,0.0001098259306374,32.9860414682487
130,0.0001045980058757,33.5430798948917
131,9.9034658878813e-05,34.104645886159
132,9.55333600050015e-05,34.6756163293694
133,8.93842065893429e-05,35.2706269897632
134,8.56449161014837e-05,35.9791149004605
135,7.93785678903187e-05,36.7515789113063
136,7.61738716989599e-05,37.5620993890351
137,6.84625175584513e-05,38.4406564487348
138,6.57488128164376e-05,39.3936223154451
139,6.09207972586039e-05,40.4761393838988
140,5.72958073020176e-05,41.375066591284
141,5.09746388646552e-05,42.3513811460804
142,4.55875197942766e-05,43.2337295635385
143,3.9904348786097e-05,43.9205343821207
144,3.57301565116708e-05,44.3934451243404
145,3.07012560359334e-05,44.9971495185352
146,2.63730013804124e-05,45.5458277342149
147,2.14575455452501e-05,46.2241895476904
148,1.54110276813049e-05,46.819637686195
149,1.02686264811036e-05,47.4149536915931
150,5.96575395837366e-06,47.9384067406894
151,1.2818375784733e-06,48.4059291781389
152,-2.52085825257587e-06,-233.174272882984
153,-5.84540913468646e-06,-233.975434291131
154,-5.69025434540073e-06,-234.468449534347
155,-5.95188300634912e-06,-234.704029129766
156,-7.37285722620505e-06,-234.944521960173
157,-6.90649455044349e-06,-235.054673132439
158,-6.82051941301698e-06,-234.974992021669
159,-7.06903288444767e-06,-235.069892077636
160,-7.80846931606278e-06,-235.037615592593
161,-7.50520746863575e-06,-235.076372460551
162,-7.61533610996399e-06,-235.032061701002
163,-7.77810789638873e-06,-235.105275004341
164,-7.21056615869745e-06,-234.906841822593
165,-7.51978896635302e-06,-234.918098487493
166,-7.3991323792103e-06,-234.934628385209
167,-8.54064620787333e-06,-234.903826677896
168,-7.28781343439735e-06,-234.904229552244
169,-7.95306004869832e-06,-234.836235576317
170,-7.64203483636819e-06,-234.780752506045
171,-7.16762122379063e-06,-234.727590724976
172,-7.27107877691113e-06,-234.607656746547
173,-7.50204897328937e-06,-234.662224969299
174,-6.61416348291691e-06,-234.556767688556
175,-6.32814962120293e-06,-234.543256430068
176,-5.00377189125382e-06,-234.346050422811
177,-6.98579761705713e-06,-234.35214885869
178,-5.21964911314232e-06,-234.312282810992
179,-5.98177101808085e-06,-234.267523965982
180,-6.15918287931075e-06,-234.13172405932
181,-6.31486722456296e-06,-234.116613970359
182,-5.04319233462814e-06,-234.047067597582
183,-5.52482812935256e-06,-233.968884117132
184,-4.7181584237703e-06,-233.998071285887
185,-4.59880299191825e-06,-234.035257556345
186,-5.46911415845298e-06,-233.990184368164
187,-3.717270928461e-06,-233.920882748076
188,-4.01356638486319e-06,-233.793771639072
189,-5.77787024815319e-06,-233.801704239574
190,-6.07267977756441e-06,-233.745783838758
191,-4.0304180549497e-06,-233.643704108975
192,-4.88948755276532e-06,-233.579734062619
193,-4.84047742198514e-06,-233.495154019424
194,-3.89700235204823e-06,-233.381994186405
195,-5.28295768453121e-06,-233.182608386163
196,-4.18046782303589e-06,-233.066563156687
197,-5.27238727945746e-06,-232.978149366266
198,-3.10375790619649e-06,-232.829576965618
199,-4.12630531214156e-06,-232.625572475375
200,-4.72456517713358e-06,-232.582048831228
201,-2.83162294223391e-06,-232.41803238033
202,-4.96588820868401e-06,-232.289719956259
203,-2.70898683787788e-06,-232.057063575221
204,-5.13405048511365e-06,-231.75499843707
205,-3.07227484662521e-06,-231.600685430623
206,-3.2944349010072e-06,-231.534779965557
207,-3.20670276349527e-06,-231.377780617068
208,-2.6828238553076e-06,-231.269265004527
209,-3.71884788442079e-06,-231.141632649154
210,-2.46934462919531e-06,-231.024112896253
211,-2.2836158318852e-06,-230.92664216722
212,-2.31208113789849e-06,-230.910116877344
213,-2.79341039673968e-06,-230.809153848136
214,-2.67865673347119e-06,-230.616902108661
215,-2.22870070776073e-06,-230.603805009898
216,-2.2947368599284e-06,-230.47448122932
217,-2.76741343829945e-06,-230.325442905094
218,-3.26508019691385e-06,-230.281384012755
219,-2.67815789353816e-06,-230.210049780022
220,-2.67022651875216e-06,-230.034626084379
221,-2.45986583104197e-06,-230.003479286325
222,-2.50032551621004e-06,-229.928675419833
223,-2.79443251546934e-06,-229.80990221921
224,-7.01047876790168e-07,-229.730366473809
225,-2.67797194021543e-06,-229.588858494754
226,-1.28497784596944e-06,-229.58170501936
227,-2.12711977446747e-06,-229.489767610034
228,-6.97550989750589e-07,-229.369906017557
229,-1.8028059557141e-06,-229.368834949053
230,-1.94831272475658e-06,-229.293802368733
231,-1.50591130644098e-06,-229.156027039927
232,-3.08996240241964e-06,-229.058474545378
233,-2.22389249977437e-06,-229.064453494491
234,-2.03934642702169e-06,-228.953255759344
235,-9.19492806805774e-07,-228.836664185762
236,-1.22350119549449e-06,-228.821920930163
237,-1.80811045304533e-06,-228.81742219042
238,-1.47898839404785e-06,-228.674518057529
239,-1.89267943475301e-06,-228.616555836615
240,-1.79751739711637e-06,-228.442982374981
241,-2.80054277640622e-06,-228.465227953077
242,-1.23744550706618e-06,-228.432177810535
243,-1.25381345849007e-06,-228.357657062965
244,-1.9420727703459e-06,-228.259055437743
245,-9.63085566600851e-07,-228.253842823398
246,-1.16327091857261e-06,-228.182135287886
247,-8.5193874977951e-07,-228.076817568637
248,-1.29064553791661e-06,-228.020859830753
249,-3.65872097696594e-07,-228.073459687269
250,-9.95916116395257e-07,-227.958314696709
251,-2.27343580674132e-06,-227.881046747963
252,-5.17477196801398e-07,-227.853256865472
253,-2.31460830865705e-06,-227.747925923575
254,-6.88034755013046e-07,-227.702079129187
255,-2.14244904645204e-06,-227.614524044309
256,3.13372016466398e-07,-116.091045308896
257,-1.56548822378152e-06,-227.452834705167
258,-1.87543291950265e-06,-227.370927031428
259,-1.25669329623251e-06,-227.340076687104
260,-8.74704799244284e-07,-227.328725588292
261,-1.67120794090343e-06,-227.191285873223
262,-9.81489142266883e-07,-227.059855882673
263,-1.43359565992059e-06,-227.125795395475
264,-2.12056555162767e-06,-226.995537221355
265,-1.41679104178285e-06,-226.974778637928
266,3.27325851922699e-07,-127.842057681571
267,-1.52795843083679e-06,-226.794604709315
268,-1.08060283802038e-06,-226.701182763265
269,-1.89987039709344e-06,-226.698409306079
270,-3.74498669440595e-07,-226.611585640003
271,4.58009778627361e-08,-134.040790090944
272,-1.09821468062477e-06,-226.461840814742
273,1.17314513693333e-08,-136.512393864157
274,-7.19188610809713e-07,-226.221530211755
275,-1.56936393075685e-06,-226.133196239548
276,-8.76650998883927e-07,-226.063262315154
277,3.73722853859461e-07,-141.763807566742
278,-1.51000314859103e-06,-225.900847519673
279,-6.42470355150174e-07,-225.804547161071
280,-5.44599963170632e-07,-225.708962955423
281,-3.70372667235336e-07,-225.669735397372
282,-2.30555557679144e-07,-225.602042817824
283,-1.0865368423357e-06,-225.571563664785
284,-1.27858194298744e-06,-225.532158219168
285,-8.42915274597439e-07,-225.352564121157
286,-1.31773808407884e-07,-225.325957242069
287,3.93890248630868e-07,-155.673400727308
288,-1.44043990521135e-06,-225.223043103607
289,8.05542826462364e-09,-158.734555343502
290,-5.48290999730545e-07,-225.082683067932
291,-4.479931006311e-07,-225.0768215634
292,-6.52149508919166e-07,-225.039085551016
293,-4.26024849026879e-08,-224.899152393373
294,-3.50064950821225e-07,-224.807340273018
295,4.01558648542277e-07,-167.516846598358
296,-7.33217267930716e-07,-224.761282570465
297,-1.09011893382418e-06,-224.728335851829
298,2.7723100961594e-07,-172.042477225573
299,9.53909463271949e-08,-173.482456445593
300,-6.24119088118512e-07,-224.490274409148
301,7.2028709894185e-08,-176.497513367765
302,-7.24212839564109e-08,-224.44210301963
303,-1.35348405859876e-06,-224.380890793759
304,-6.90732441741855e-07,-224.303170314373
305,-3.47439469620215e-07,-224.134945417706
306,-1.48614413930756e-07,-224.098012326144
307,-4.52519752539588e-07,-223.95121582816
308,3.85690115886805e-07,-186.917710726272
309,-8.48573575264758e-07,-223.842392514195
310,-2.92088402980778e-08,-223.785426857404
311,-5.14378032361833e-07,-223.739767158086
312,-9.88749780762011e-07,-223.63414679107
313,-5.46586061900286e-07,-223.550288130124
314,-8.4853375515989e-07,-223.504653258467
315,1.07508093104158e-08,-197.315468114986
316,-1.00879130929575e-06,-223.347976739678
317,-6.65089955537824e-07,-223.333015223466
318,6.69336411854318e-08,-201.883008215901
319,1.01896295824022e-07,-203.415428711908
320,-6.67693374636765e-07,-223.059339455315
321,-2.2809463906485e-06,-223.016353217629
322,6.09678345220896e-08,-207.909618242598
323,-2.40787836822739e-07,-222.857435614396
324,-3.6954556915704e-07,-222.782952380911
325,1.04616926562841e-07,-212.535792923304
326,-5.05023656658942e-07,-222.646513124031
327,-7.29372848585975e-07,-222.666039330095
328,-4.68019957331763e-07,-222.72709288812
329,2.28586445213885e-08,-218.67663397022
330,4.34102378807399e-07,-220.132620181526
331,-3.16890002353544e-07,-222.523350144737
332,1.32114313335268e-06,-222.537331836778
333,-1.62633239210971e-06,-222.418049749304
334,-2.54899442292157e-07,-222.489202788125
335,-3.82809693444584e-07,-222.361848595868
336,5.7949034351943e-07,-222.426755741473
337,-6.20011510111233e-07,-222.294676878086
338,-6.49965323409425e-08,-222.345250422648
339,-1.48245352182717e-07,-222.143651539297
340,-3.21606556743518e-07,-222.105579070011
341,-1.07128202640684e-06,-222.107225724222
