,Rotation,Top moment [kN.m]
0,5.92445598905259e-07,-918.502221334751
1,8.49367988083576e-08,-918.448737160998
2,-8.87075476329525e-08,-915.767575371836
3,1.18102361589885e-08,-918.492992373179
4,4.15978337993428e-07,-918.409691879089
5,-2.49182444394332e-07,-915.722018711023
6,6.28446040108851e-07,-918.511966906706
7,-2.2227843796796e-07,-915.77444370018
8,8.8776226900636e-08,-918.452673626186
9,-2.72520330889831e-07,-915.736069321425
10,-6.50405256576377e-07,-915.70884052396
11,-1.07970387104583e-06,-915.745825397697
12,-7.74207521502649e-08,-915.731640436703
13,-9.20431700376253e-07,-915.668754848233
14,1.16189784476301e-06,-918.420529063521
15,2.23662166700022e-06,-918.430206640786
16,-7.34363299692229e-08,-915.754202615068
17,5.75391904107129e-06,-917.635679081822
18,1.00926333113276e-05,-915.527332816486
19,1.57728605913894e-05,-913.470206071908
20,2.16802319335207e-05,-911.481591006877
21,2.69577014968978e-05,-909.454944625766
22,3.29149279379564e-05,-907.505384754134
23,3.65515355535333e-05,-905.538572454679
24,4.12172163563856e-05,-903.493490019521
25,4.75823341987913e-05,-901.466934711761
26,5.29219209113417e-05,-899.472920233805
27,5.79696611835898e-05,-897.515057749854
28,6.11067065349329e-05,-895.448460231865
29,6.78651310885571e-05,-893.420211750314
30,7.38413889886121e-05,-891.363956533293
31,7.94642408599199e-05,-889.396670231919
32,8.48241452680475e-05,-887.358712685826
33,8.99059089395917e-05,-885.313269102044
34,9.48580716994879e-05,-883.196338546771
35,0.0001000797522878,-881.163942109121
36,0.0001050928623387,-879.226040225349
37,0.0001094854702365,-877.263383518723
38,0.0001148057329963,-875.266787095333
39,0.0001200554118028,-873.316278724402
40,0.0001262788986447,-871.346557728461
41,0.0001321877275836,-869.414049086961
42,0.000136057886629,-867.347995766019
43,0.0001430155916116,-865.332328878181
44,0.0001470946153144,-863.39866843523
45,0.0001515361333713,-861.461783329989
46,0.0001567781112795,-859.412821371418
47,0.0001620084028521,-857.474266642131
48,0.0001677614832153,-855.386877960058
49,0.0001727723214477,-853.412024928893
50,0.0001769304531888,-851.523752978564
51,0.0001833598434128,-849.475741604884
52,0.0001880190698741,-847.542868932013
53,0.0001927057464376,-845.569419089487
54,0.0001975269853663,-843.681247594934
55,0.0002044385633303,-841.687971565887
56,0.0002095257865045,-839.674983317575
57,0.0002138297468448,-837.790861974626
58,0.0002181002489761,-835.722703711782
59,0.0002243110736144,-833.799639430588
60,0.0002299632139703,-831.802322513736
61,0.0002339942472567,-829.933247065266
62,0.000238346710618,-827.871625840964
63,0.0002456585290117,-825.765311757773
64,0.0002509521812686,-823.96301247248
65,0.0002554634657395,-821.907527021652
66,0.0002611097771728,-820.023845147724
67,0.0002661264442359,-818.119452945143
68,0.0002707027788972,-816.103449799944
69,0.0002762926575038,-814.319511509787
70,0.0002814253461077,-812.141863418366
71,0.0002863252159458,-810.223813527047
72,0.0002916423555451,-808.186996494018
73,0.0002969195489176,-806.274237630638
74,0.0003020378038787,-804.412300721609
75,0.0003081660623446,-802.481613267489
76,0.0003119432445543,-800.53495571359
77,0.0003181058117382,-798.702818167111
78,0.000323133024071,-796.758078455249
79,0.0003277570265322,-794.905284327419
80,0.0003332228955755,-792.848313257352
81,0.0003381787832756,-790.94151844865
82,0.000343749814286,-789.032137584397
83,0.0003492219116896,-787.184860295764
84,0.0003539299455282,-785.272492950629
85,0.0003592217856748,-783.253727155816
86,0.0003645792557403,-781.214442401567
87,0.0003689515419844,-779.373134014801
88,0.0003737170412785,-777.472342234381
89,0.0003796881007832,-775.436389957387
90,0.0003846858790321,-773.571446578978
91,0.0003903550724471,-771.487916679234
92,0.0003946787324073,-769.59503625826
93,0.0004008948366187,-767.688272180967
94,0.0004052888846617,-765.761564349385
95,0.0004108364746282,-763.782818642398
96,0.0004160112326381,-761.930579715879
97,0.0004215112104556,-759.872213963088
98,0.0004271134669775,-758.035726683354
99,0.0004321349422251,-756.137893714179
100,0.0004366653472728,-754.187170256809
101,0.0004412278038847,-752.207243278808
102,0.0004469092041012,-750.34614524232
103,0.0004522669197021,-748.43776225137
104,0.000456527431235,-746.521703847229
105,0.0004616956506085,-744.528519673524
106,0.0004678543250754,-742.71456495651
107,0.0004723155396505,-740.79261431309
108,0.0004776470196528,-738.943221362807
109,0.0004815305405879,-736.988052248767
110,0.0004871605549062,-734.986813156879
111,0.0004920263048558,-733.196467104565
112,0.0004979604805636,-731.20986267723
113,0.0005025505439992,-729.264349447436
114,0.0005080174612167,-727.420034796125
115,0.0005139549541699,-725.544641779339
116,0.0005192876781956,-723.717827422568
117,0.0005226171046332,-721.749831856901
118,0.0005297725719584,-719.777116116831
119,0.0005346717787441,-718.037630131741
120,0.0005392629766768,-716.011344050673
121,0.0005441476508911,-714.18049386483
122,0.0005499637993393,-712.248475020162
123,0.0005543573178606,-710.272052942219
124,0.0005603381144885,-708.384184323613
125,0.0005644420724686,-706.634315758465
126,0.0005701921575404,-704.727806951383
127,0.0005749354619289,-702.844481961681
128,0.0005806098345327,-700.909726880724
129,0.0005857194066777,-699.088490332671
130,0.000590291231579,-697.114135410121
131,0.0005969833124532,-695.319208513772
132,0.0006009785090177,-693.464074665968
133,0.0006064060791768,-691.470873364126
134,0.0006109577807319,-689.541512424387
135,0.0006176249103922,-687.79043149093
136,0.0006221183891877,-685.846579144465
137,0.0006267530885529,-683.996062369545
138,0.0006322215524996,-682.19423420554
139,0.0006373528056139,-680.251915992774
140,0.0006415446069407,-678.456047313021
141,0.0006484138771675,-676.519080732985
142,0.0006522955941935,-674.748737415948
143,0.0006572206963814,-672.916425724653
144,0.0006634435167186,-670.966955686426
145,0.0006688026130122,-669.067298650389
146,0.0006737283312215,-667.237926172443
147,0.0006781744640924,-665.408929559751
148,0.0006834596666731,-663.507833256935
149,0.0006893024935427,-661.679772726286
150,0.0006942125218416,-659.809045928962
151,0.0006994888988547,-657.939543655868
152,0.0007040302622445,-655.978520899093
153,0.0007090971078991,-654.110020601077
154,0.0007137752905466,-652.274506940049
155,0.0007191162251712,-650.320680232458
156,0.0007245945475134,-648.371115859468
157,0.0007290714205298,-646.614878153793
158,0.0007329252974694,-644.727018708363
159,0.0007396298019427,-642.840177905281
160,0.0007450787087063,-640.940208763329
161,0.000750224307171,-639.115858540844
162,0.0007563747688866,-637.358112857188
163,0.0007597608314155,-635.50748701748
164,0.0007650998127954,-633.804614757425
165,0.0007714450586514,-631.983254182618
166,0.0007767861332581,-630.025312378807
167,0.0007803444036622,-628.140896950345
168,0.0007853714723417,-626.280735623522
169,0.0007909157232916,-624.434001419609
170,0.0007973067574651,-622.640942428509
171,0.0008026226413484,-620.758651262664
172,0.000806469065121,-618.845933643552
173,0.0008129576556743,-617.069978883216
174,0.0008181889853103,-615.111195401408
175,0.0008206438195573,-613.320188788898
176,0.0008283346204513,-611.415644407245
177,0.0008324476717762,-609.585614103131
178,0.0008379983391528,-607.860834363362
179,0.0008418161696484,-606.030001574307
180,0.0008480776443473,-604.098156825517
