,Rotation,Top moment [kN.m]
327,-6.31e-07,24.47423127
328,8.06e-07,24.43933789
329,-3.82e-07,24.59174168
330,-8.04e-07,24.67812569
331,1.28e-06,24.61215188
332,1.13e-07,24.73586563
333,-9.1e-07,24.85771495
334,-6.39e-07,24.88000552
335,1.8e-07,24.88224246
336,-9.55e-07,24.92614648
337,-5.8e-08,24.8653779
338,-8.67e-07,24.83276288
339,-5.54e-07,24.89383034
340,1e-06,24.92787474
341,9.62e-07,24.96123743
342,7.73e-07,24.9884249
343,-9.550000000000001e-09,25.12628016
344,-7.7e-07,25.15330939
345,8.74e-08,25.10125192
346,2.44e-07,25.26254611
347,-6.95e-07,25.43606807
348,-3.68e-07,25.48397092
349,8.38e-08,25.54926684
350,-2.46e-07,25.61347408
351,-3.09e-07,25.68034532
352,-1.1e-06,25.74016688
353,-2.17e-07,25.80317448
354,8.15e-07,25.85426134
355,-3.7e-07,26.01664597
356,-4.8e-07,26.07909654
357,-2.86e-07,26.11993245
358,-7e-07,26.16563492
359,-9.16e-07,26.21581728
360,-1.53e-07,26.15136778
361,-5.27e-07,26.17858866
362,-1.3e-07,26.1045818
363,-5.97e-08,26.03817925
364,2.61e-07,25.96966473
365,-2.62e-07,26.12394701
366,1e-06,26.15124609
367,1.16e-06,26.20123774
368,9.41e-07,26.35953027
369,-2.69e-08,26.42258997
370,-1.16e-06,26.3529812
371,6.41e-07,26.43688202
372,-1.74e-07,26.48976213
373,3.63e-07,26.55898264
374,1.77e-07,26.71544692
375,-4.54e-07,26.88703056
376,1.18e-07,26.91527014
377,-2.34e-07,27.07504204
378,-2.74e-07,27.09592959
379,-1.72e-07,27.02719661
380,-4.78e-07,26.94789362
381,-5.74e-07,26.89065962
382,-1.29e-06,26.82425484
383,5.37e-08,26.88980844
384,3.54e-07,27.02078223
385,5.91e-07,27.19519946
386,4.35e-07,27.23019149
387,-6.85e-07,27.38650872
388,-3.49e-08,27.43110618
389,-1.11e-06,27.49628717
390,7.81e-07,27.40947962
391,-1.05e-06,27.44075046
392,-1.93e-07,27.46076252
393,-4.12e-07,27.36904949
394,5.27e-08,27.38988905
395,4.48e-07,27.42028806
396,-3.08e-07,27.45617334
397,3.34e-07,27.39654368
398,-1.53e-06,27.55840867
399,1.37e-06,27.61504722
400,8.76e-08,27.67688729
401,4.98e-07,27.85202038
402,-6.71e-07,28.020656
403,-1.63e-07,28.07043548
404,3.8000000000000003e-10,28.11406678
405,-1.53e-06,28.13388455
406,-1.48e-07,28.02722666
407,-3.64e-07,27.92236047
408,-8.77e-07,27.81621186
409,4.17e-07,27.85477335
410,8.69e-07,27.90372432
411,4.870000000000001e-09,28.06864696
412,6.46e-07,28.11197256
413,-1.47e-08,28.17158043
414,2.8e-07,28.08079025
415,-2.95e-07,28.12181872
416,4.45e-07,28.04785928
417,6.65e-08,28.23748858
418,1.81e-07,28.27229223
419,3.49e-07,28.32218542
420,1.16e-08,28.3610007
421,-2.28e-07,28.40952262
422,3.66e-07,28.45624717
423,1.41e-07,28.65654196
424,3.49e-07,28.83681386
425,4.28e-07,28.88236287
426,-1.02e-06,28.94292148
427,-1.64e-07,28.84982892
428,-7.22e-08,28.87148204
429,7.97e-07,28.79323169
430,5.89e-08,28.8526057
431,6.15e-08,29.02160006
432,-1.24e-06,29.07161005
433,3.62e-07,28.98659916
434,2.57e-07,29.02448975
435,-5.44e-07,29.07299966
436,4.9e-07,29.12099743
437,2.77e-07,29.29022286
438,8.97e-07,29.33373059
439,9.56e-08,29.36479784
440,-8.36e-08,29.39617597
441,-1.05e-06,29.27610453
442,9.35e-07,29.18131358
443,8.23e-08,29.21110866
444,1.43e-07,29.25640687
445,1.26e-07,29.28944752
446,4.47e-07,29.36286768
447,4.2e-08,29.42962067
448,5.4e-07,29.46854608
449,1.1e-06,29.5076306
450,5.03e-09,29.55483929
451,3.47e-07,29.75327573
452,4.74e-07,29.92496283
453,6.54e-08,30.14737622
454,2.82e-07,30.21487769
455,-1.46e-07,30.27315959
456,-8.25e-07,30.16418911
457,-6.96e-07,30.07375994
458,1.9100000000000002e-09,30.10670952
459,5.72e-07,30.27955853
460,1.14e-06,30.46455454
461,4.98e-07,30.64781683
462,-1.41e-07,30.83662145
463,-1.14e-07,30.74040322
464,-5.4e-07,30.6583822
465,-2.66e-07,30.70760825
466,-1.85e-07,30.62222986
467,6.04e-08,30.66086666
468,7.9e-07,30.84616376
469,-3.78e-07,30.88310909
470,3.67e-07,30.78888781
471,-6.25e-07,30.81214922
472,-1.78e-07,30.84497633
473,6.99e-07,30.74193096
474,5.16e-07,30.7888866
475,4.03e-07,30.81819078
476,-4.77e-07,31.02892494
477,8.29e-08,30.92572873
478,1.15e-06,30.9819303
479,2.09e-07,31.15276079
480,-3.39e-07,31.20017793
481,5.32e-07,31.08345388
482,4.01e-07,31.29022086
483,-1.02e-06,31.32748647
484,2.48e-08,31.23398559
485,8.29e-09,31.41797305
486,-6.64e-07,31.46456276
487,4.53e-07,31.35892268
488,6.88e-07,31.39490281
489,-7.75e-07,31.5950111
490,1e-06,31.66434851
491,1.32e-07,31.72461507
492,9.18e-07,31.93253172
493,-3.81e-07,32.12827418
494,-6e-07,32.16276019
495,5.39e-07,32.20277388
496,-1.41e-07,32.39564605
497,-2.31e-07,32.43172586
498,-2.79e-07,32.34648852
499,-1.06e-06,32.42492699
500,-7.02e-07,32.30141438
501,-4.98e-07,32.19864425
502,3.55e-07,32.1051519
503,-3.16e-07,32.28816393
504,9.65e-08,32.16782788
505,1.66e-07,32.38300458
506,1.76e-07,32.56263754
507,-4.74e-07,32.59840217
508,1.32e-06,32.4899545
509,-1.41e-07,32.66963082
510,-6.32e-07,32.54367938
511,4.35e-07,32.43378715
512,9.01e-07,32.61975072
513,-3.13e-08,32.66503753
514,2.37e-07,32.716718
515,2.54e-07,32.92587051
516,-1.15e-06,32.97229298
517,4.94e-07,33.03313352
518,-1.61e-08,33.23573787
519,-4.12e-07,33.13283996
520,1.53e-07,33.02550355
521,-4.52e-08,33.23465014
522,-9.56e-08,33.10900012
523,4.39e-07,32.96330554
524,2.21e-09,32.98205588
525,-5.03e-07,33.15462926
526,1.06e-06,33.16169708
527,3.8e-08,33.18264434
528,3.59e-07,33.39563036
529,-2.5e-07,33.57599638
530,-6.03e-07,33.42668514
531,3.3e-07,33.29585834
532,-9.12e-07,33.4567987
533,-6.34e-07,33.26406545
534,2.43e-07,33.0280449
535,4.31e-08,32.98886527
536,-4.45e-07,33.14324563
537,9.88e-07,33.12720738
538,2.57e-08,33.27102715
539,1.99e-07,33.29443354
540,-1.11e-08,33.25710578
541,-3.17e-07,32.99396772
542,-1.59e-07,32.91747791
543,4.59e-07,32.84064761
544,9.29e-07,32.72815744
545,4.72e-07,32.82679368
546,-1.77e-07,32.72438618
547,-3.79e-07,32.59135254
548,1.6e-08,32.24938352
549,-2.04e-07,32.28040306
550,2.03e-07,32.0912676
551,-8.23e-08,32.06642786
552,5.42e-07,31.88412852
553,-2.35e-07,31.90119828
554,-2.88e-07,31.73404406
555,-2.94e-07,31.43196323
556,-2.25e-07,31.32931962
557,-2.51e-07,31.20726215
558,-3.63e-07,31.07914688
559,2.67e-07,30.95400036
560,-2.47e-07,30.81871802
561,-5.04e-07,30.52161869
562,-1.27e-07,30.24914444
563,-4.16e-08,29.98586876
564,4.11e-07,29.87602998
565,6.92e-07,29.77777204
566,1.14e-06,29.84783426
567,6.76e-08,29.90918824
568,-4.25e-07,29.81342714
569,7.85e-07,29.73363701
570,-1.23e-07,29.64130996
571,-3.4e-07,29.36891582
572,8.25e-08,29.25618354
573,-6.33e-07,29.32436325
574,6.88e-07,29.21435658
575,1.04e-06,29.10637654
576,-5.49e-08,29.16667958
577,-1.66e-08,29.07844016
578,-4.55e-07,28.79762742
579,4.77e-07,28.69387873
580,-5.99e-07,28.76728699
581,-3.15e-07,28.68037854
582,6.8e-07,28.60314744
583,-6.75e-07,28.5699105
584,-1.29e-06,28.36443338
585,-1.56e-07,28.12719073
586,-6.43e-07,28.07285856
587,6.58e-07,27.81920733
588,1.51e-06,27.70346521
589,2.48e-07,27.59757818
590,-3.81e-07,27.52276523
591,1.27e-06,27.24906883
592,4.43e-07,27.17967703
593,1.34e-06,27.09680558
594,6.43e-07,27.03114251
595,9.51e-07,27.11774387
596,3.03e-07,27.05426594
597,7.53e-07,26.98673562
598,7.74e-07,26.9249969
599,-1.77e-07,27.01491175
600,3.62e-07,26.93386447
601,2.33e-06,26.85294282
602,7.44e-07,26.9182528
603,-2.56e-07,26.80772446
604,-6.71e-07,26.53085453
605,1.01e-06,26.42490704
606,-2.71e-07,26.49940976
607,4.4e-07,26.42164668
608,1.35e-07,26.50831395
609,-4.2e-07,26.60484536
610,-5.19e-08,26.54417246
611,-4.53e-07,26.30131296
612,-4.07e-07,26.24108331
613,-7.92e-08,26.18290853
614,-6.39e-07,25.96217123
615,1.32e-06,25.73766146
616,-3.5e-07,25.69199738
617,-5.69e-08,25.45460476
618,1.3e-06,25.39457843
619,6.26e-07,25.33028517
620,1.25e-06,25.43081672
621,4.9e-07,25.53576883
622,-2.04e-07,25.48328101
623,2.72e-07,25.45071126
624,-2.5e-07,25.42733135
625,-6.73e-07,25.39852752
626,6.61e-07,25.20158033
627,-5.16e-07,25.17697458
628,2.78e-07,25.15420445
629,-1.36e-06,25.11099554
630,4.89e-07,24.91309718
631,1.02e-06,24.88600998
632,-4.12e-07,25.02498642
633,1.15e-07,24.97598888
634,7.97e-07,24.96377895
635,7.42e-07,25.09626297
636,-1.09e-06,25.0530021
637,-4.8e-07,24.85931984
638,3.21e-07,24.66534466
639,-8.87e-08,24.78474186
640,6.55e-07,24.60442638
641,7.66e-07,24.59851316
642,4.75e-07,24.73056387
643,-1.89e-07,24.72039771
644,6.77e-07,24.54318816
645,1.74e-07,24.70573055
646,-6.23e-07,24.72262798
647,3.6e-08,24.56630482
648,1.34e-07,24.57789091
649,-4.7e-07,24.59107947
650,1.66e-07,24.41613455
651,3.2e-07,24.38462141
652,8.47e-07,24.52844162
653,1.72e-06,24.48940082
654,3.24e-07,24.59527232
655,8.41e-07,24.73765229
656,-7.22e-08,24.69951018
657,2.81e-07,24.677071
658,-9.13e-08,24.81692175
659,-8.74e-07,24.64230769
660,1.66e-07,24.61774233
661,-5.22e-07,24.78039784
662,-1.42e-08,24.776839
663,1.58e-07,24.61755279
664,-9.63e-07,24.77857867
665,-1.99e-07,24.76932859
666,-2.8000000000000003e-09,24.77144089
667,8.02e-07,24.60159558
668,-8.99e-07,24.75511081
669,-1.19e-06,24.59993257
670,-1.47e-07,24.43248755
671,3.24e-07,24.25593541
672,-4.85e-07,24.24241476
673,1.89e-07,24.078686
674,4.08e-07,24.07123018
675,4.67e-07,24.24266661
676,2.73e-07,24.24240641
677,1.67e-06,24.41186868
678,9.49e-07,24.41735408
679,-9.57e-07,24.41571912
680,4.48e-07,24.41994303
681,-6.63e-07,24.5827362
682,1.47e-07,24.5722602
683,5.7e-07,24.73389806
684,-9.8e-08,24.7261784
685,-3.64e-07,24.69089366
686,-6.74e-07,24.67918826
687,-3.13e-07,24.69704333
688,7.76e-07,24.54868416
689,-7.33e-07,24.70781688
690,-1.07e-08,24.71497529
691,-1.48e-06,24.73217825
692,2.18e-07,24.56515698
693,-5.61e-07,24.70894966
694,-4.24e-07,24.73698067
695,-1.47e-07,24.60119202
696,4.03e-07,24.6070568
697,-1.69e-07,24.61721741
698,-2.08e-07,24.46422443
699,4.9e-07,24.46719321
700,-1.71e-07,24.48619219
701,1.63e-07,24.47629417
702,4.12e-07,24.48129598
703,-4.08e-09,24.49569795
704,2.74e-07,24.33314788
705,-6.65e-07,24.3198783
706,9.53e-07,24.32879526
707,8.74e-07,24.47936362
708,9.75e-07,24.46774551
709,1.58e-07,24.46623788
710,-2.45e-07,24.45914197
711,-1.21e-07,24.29020333
712,6.61e-08,24.29381554
713,3.87e-08,24.29429739
714,6.67e-08,24.44373477
715,3.41e-07,24.62613039
716,-1.95e-07,24.79324873
717,5.67e-07,24.80868455
718,-9.31e-08,24.82262807
719,-5.75e-07,24.66497026
720,-7.29e-07,24.48339236
721,-1.19e-06,24.47945325
722,9.34e-08,24.30446542
723,5.24e-07,24.28843899
724,5.5e-07,24.44395894
725,-9.77e-07,24.60629473
726,3.6e-08,24.43058888
727,3.74e-07,24.57599704
728,-5.81e-07,24.73025607
729,-2.95e-07,24.72929405
730,1.16e-07,24.58114531
731,-3.08e-07,24.60034036
732,-2.06e-07,24.44689782
733,-8.28e-07,24.44394311
734,2.91e-07,24.2803807
735,4.81e-07,24.25236724
736,5.37e-07,24.22636338
737,-7.75e-07,24.36836529
738,4.11e-07,24.18062357
739,9.16e-10,24.32435679
740,1.04e-06,24.3235126
741,-2.71e-07,24.3069258
742,3.5e-08,24.14367467
743,-8.05e-07,24.30280726
744,7.44e-07,24.13932183
745,3.8e-07,24.12590115
746,3.56e-07,24.13493678
747,-4.83e-08,24.28928283
748,3.82e-07,24.11791968
749,1.19e-06,24.27605587
750,3.83e-07,24.42168938
751,-2.41e-08,24.56546674
752,4.3e-07,24.57124314
753,-5.06e-08,24.7445155
754,-3.66e-08,24.59168566
755,-5.26e-07,24.43734552
756,-2.19e-07,24.29834592
757,-5.1e-07,24.27979874
758,2.76e-07,24.11493338
759,2.95e-07,24.10474074
760,6.66e-07,24.09748259
761,-4.1e-07,24.07546194
762,6.54e-07,24.07819171
763,1.08e-06,24.06652563
764,2.89e-07,24.0403106
765,6.02e-07,24.19754887
766,-1e-06,24.18546197
767,9.53e-07,24.17515226
768,4.8e-07,24.32949833
769,-1.89e-07,24.47907457
770,5.7e-07,24.30462426
771,-6.82e-08,24.44057722
772,-1.2e-07,24.24847178
773,-6.67e-07,24.08309585
774,7.03e-07,24.08792165
775,-3.98e-07,24.23424819
776,6.55e-08,24.23535871
777,1.15e-07,24.23244402
778,-5.39e-07,24.22816202
779,-4.45e-07,24.2276485
780,-7.89e-07,24.23597024
781,7.29e-07,24.08233755
782,3.6e-07,24.07823537
783,-1.21e-06,24.21707859
784,-3.9e-08,24.19620822
785,5.49e-07,24.17096934
786,7.32e-07,24.31965247
787,-4.2e-07,24.47631452
788,-6.17e-07,24.47108237
789,-7.48e-07,24.53039214
790,-8.21e-07,24.60136313
791,-8.1e-07,24.6483518
792,-5.77e-06,24.53534955
793,-3.68e-07,24.41626609
794,-3.96e-07,24.38214849
795,-5.98e-07,24.17950893
796,1.18e-06,24.00721314
797,3.13e-07,23.98863228
798,-5.34e-07,23.95389634
799,3.52e-07,23.79435547
800,8.37e-07,23.78464733
801,3.03e-07,23.77056603
802,1.63e-07,23.7634623
803,9.72e-07,23.77562538
804,7.09e-07,23.92834202
805,9.44e-07,23.9498278
806,9.02e-08,23.95287758
807,9.38e-08,24.12868762
808,-1.05e-06,24.27662635
809,1.13e-06,24.12236788
810,6.82e-07,24.10671972
811,-2.31e-07,24.25164112
812,-2.53e-07,24.2534527
813,3.48e-07,24.26193359
814,2.73e-07,24.26179397
815,-1.53e-06,24.42110174
816,-5.26e-07,24.42823058
817,-4.17e-07,24.25351764
818,2.3e-07,24.10086797
819,-4.39e-07,24.24804554
820,-7.41e-07,24.22423603
821,1.61e-07,24.21017381
822,8.83e-08,24.19342027
823,-3.38e-08,24.34261556
824,-1.2e-07,24.33502637
825,-4.54e-07,24.17855416
826,1.01e-07,24.03147369
827,-2.13e-06,24.03623903
828,-9.18e-08,23.88809343
829,2.15e-07,23.90319939
830,5.08e-07,23.93465003
831,1.41e-08,23.94497027
832,7e-07,23.94828772
833,-4.07e-07,24.09991487
834,1.02e-06,24.08998061
835,9.72e-07,24.23683587
836,3.17e-08,24.23383309
837,-2.18e-07,24.40680236
838,-3.01e-07,24.4098963
839,-6.61e-07,24.39933239
840,2.31e-08,24.3890116
841,-6.95e-07,24.54267617
842,-2.64e-07,24.54865465
843,-5.24e-07,24.5563404
844,-2.35e-07,24.57444759
845,-1.98e-07,24.44615888
846,-5.87e-07,24.30799948
847,-4.59e-07,24.30185078
848,-8.4e-07,24.31269274
849,1.25e-06,24.33029502
850,6.56e-07,24.3410839
851,-1.16e-08,24.33153301
852,-3.37e-07,24.19069363
853,-3.88e-07,24.18767482
854,2.33e-07,24.18224168
855,5.320000000000001e-09,24.18680593
856,3.49e-08,24.37202103
857,-2.28e-07,24.37458226
858,-2.11e-07,24.3853683
859,1.05e-07,24.23827019
860,-3.8e-07,24.38997163
861,3.38e-07,24.20834146
862,-7.29e-07,24.2027361
863,8.09e-07,24.1956631
864,-8.18e-07,24.34179337
865,2.95e-07,24.17824386
866,2.65e-08,24.34809376
867,-3.39e-07,24.35094791
868,-3.15e-07,24.21031258
869,8.41e-07,24.2266883
870,-2.01e-07,24.24066417
871,1.09e-06,24.09105263
872,2.04e-07,24.09326228
873,-4.56e-07,24.09369078
874,6.61e-07,23.94870422
875,4.42e-07,24.09662618
876,8.61e-07,24.26795151
877,3.41e-07,24.27778795
878,4.56e-07,24.43137503
879,-6.29e-08,24.57685029
880,-1.46e-07,24.44355054
881,4.3e-07,24.43671793
882,-2.65e-08,24.58761736
883,-1e-06,24.60551309
884,5.88e-08,24.63205348
885,-4.35e-07,24.78005449
886,-1.69e-07,24.80996686
887,-4.72e-07,24.68805245
888,-1.37e-06,24.71516316
889,-1.81e-07,24.73838205
890,-2.02e-07,24.76442747
891,1.62e-07,24.76631413
892,-2.41e-07,24.77058575
893,-2.92e-07,24.60973321
894,-4.45e-07,24.43625814
895,-6.55e-07,24.26862279
896,2.72e-07,24.08962012
897,3.66e-07,24.23830139
898,5.8e-07,24.23335829
899,8.34e-07,24.39424519
900,6.62e-08,24.40564234
