,Rotation,Base moment [kN.m],Axial_Disp. [mm]
194,-1.13e-06,25.516,-0.023647
195,1.25e-06,25.5185,-0.025466
196,4.27e-06,25.5183,-0.025466
197,6.14e-06,25.5096,-0.023647
198,6.46e-06,25.4929,-0.021828
199,6.05e-06,25.4728,-0.020009
200,4.72e-06,25.4516,-0.020009
201,2.49e-06,25.4378,-0.021828
202,1.38e-06,25.4326,-0.023647
203,1.81e-06,25.4262,-0.025466
204,2.23e-06,25.4157,-0.027285
205,2.54e-06,25.4049,-0.027285
206,2.79e-06,25.3958,-0.027285
207,2.96e-06,25.3868,-0.027285
208,3.79e-06,25.3725,-0.029104
209,4.77e-06,25.3531,-0.029104
210,4.58e-06,25.3317,-0.029104
211,3.82e-06,25.3086,-0.029104
212,3.88e-06,25.2865,-0.029104
213,4.65e-06,25.2684,-0.030923
214,5.55e-06,25.2532,-0.034561
215,5.93e-06,25.2375,-0.034561
216,5.26e-06,25.2213,-0.034561
217,4.25e-06,25.2025,-0.034561
218,3.47e-06,25.181,-0.03638
219,2.48e-06,25.1687,-0.03638
220,1.42e-06,25.1679,-0.03638
221,0.0,25.1658,-0.040018
222,-2.06e-06,25.156,-0.041837
223,-3.54e-06,25.1352,-0.043656
224,-4.32e-06,25.1009,-0.045475
225,-4.82e-06,25.0605,-0.047294
226,-4.33e-06,25.0236,-0.049113
227,-3.31e-06,24.9952,-0.050932
228,-3.26e-06,24.9713,-0.050932
229,-4.69e-06,24.9462,-0.050932
230,-6.37e-06,24.9223,-0.050932
231,-7.21e-06,24.9007,-0.049113
232,-8.07e-06,24.8817,-0.047294
233,-8.42e-06,24.8672,-0.045475
234,-6.69e-06,24.8527,-0.045475
235,-4.2e-06,24.8285,-0.045475
236,-2.49e-06,24.7943,-0.045475
237,-1.63e-06,24.7583,-0.047294
238,-1.13e-06,24.7294,-0.049113
239,-1.19e-06,24.7084,-0.050932
240,-2.35e-06,24.686,-0.05457
241,-3.68e-06,24.6536,-0.05457
242,-4.43e-06,24.6166,-0.052751
243,-5.04e-06,24.592,-0.052751
244,-5.52e-06,24.5808,-0.056389
245,-6.26e-06,24.5694,-0.060027
246,-7.43e-06,24.5542,-0.063665
247,-7.9e-06,24.5373,-0.063665
248,-7.31e-06,24.5188,-0.065484
249,-6.68e-06,24.4956,-0.067303
250,-7.11e-06,24.4692,-0.069122
251,-7.59e-06,24.4454,-0.070941
252,-6.9e-06,24.4242,-0.070941
253,-5.88e-06,24.4058,-0.069122
254,-4.7e-06,24.39,-0.069122
255,-3.33e-06,24.373,-0.070941
256,-2.43e-06,24.3509,-0.07276
257,-2.43e-06,24.3204,-0.074579
258,-2.68e-06,24.2832,-0.074579
259,-2.41e-06,24.2468,-0.074579
260,-2.39e-06,24.2211,-0.076398
261,-3.46e-06,24.2142,-0.078217
262,-5.79e-06,24.2189,-0.076398
263,-8.78e-06,24.2199,-0.074579
264,-1.063e-05,24.2095,-0.074579
265,-1.022e-05,24.1884,-0.074579
266,-8.24e-06,24.1631,-0.076398
267,-6.25e-06,24.1349,-0.076398
268,-5.43e-06,24.105,-0.078217
269,-6.05e-06,24.0791,-0.080036
270,-6.95e-06,24.0601,-0.080036
271,-6.22e-06,24.0489,-0.081855
272,-4.51e-06,24.0435,-0.083674
273,-3.65e-06,24.043,-0.083674
274,-3.85e-06,24.0447,-0.083674
275,-4.43e-06,24.0436,-0.085493
276,-5.16e-06,24.0385,-0.085493
277,-5.9e-06,24.0333,-0.087312
278,-5.94e-06,24.0314,-0.089131
279,-5.09e-06,24.0281,-0.089131
280,-4.22e-06,24.0207,-0.09095
281,-4.27e-06,24.0137,-0.092769
282,-4.46e-06,24.0103,-0.094588
283,-4.25e-06,24.0097,-0.094588
284,-5.18e-06,24.0122,-0.094588
285,-7.45e-06,24.0177,-0.096407
286,-8.85e-06,24.0246,-0.098226
287,-8.15e-06,24.0314,-0.100045
288,-6.42e-06,24.0325,-0.100045
289,-4.44e-06,24.0282,-0.101864
290,-3.14e-06,24.0257,-0.103683
291,-4.47e-06,24.0238,-0.103683
292,-7.76e-06,24.0222,-0.103683
293,-9.9e-06,24.024,-0.103683
294,-9.89e-06,24.0218,-0.105502
295,-8.05e-06,24.0118,-0.105502
296,-4.62e-06,24.0034,-0.10914
297,-1.77e-06,24.0005,-0.110959
298,-1.28e-06,23.9998,-0.112778
299,-2.39e-06,23.998,-0.112778
300,-4.32e-06,23.9916,-0.114597
301,-7.3e-06,23.9812,-0.114597
302,-1.066e-05,23.9709,-0.114597
303,-1.262e-05,23.9653,-0.116416
304,-1.227e-05,23.9612,-0.116416
305,-1.036e-05,23.9494,-0.116416
306,-7.98e-06,23.9329,-0.118235
307,-6.03e-06,23.9165,-0.118235
308,-4.99e-06,23.9011,-0.120054
309,-4.77e-06,23.8916,-0.121873
310,-5.62e-06,23.8885,-0.121873
311,-7.64e-06,23.888,-0.120054
312,-9.97e-06,23.8894,-0.116416
313,-1.223e-05,23.8931,-0.116416
314,-1.433e-05,23.8947,-0.114597
315,-1.421e-05,23.8926,-0.116416
316,-1.049e-05,23.8896,-0.120054
317,-5.97e-06,23.8881,-0.123692
318,-2.89e-06,23.8894,-0.123692
319,-1.36e-06,23.8897,-0.123692
320,-1.99e-06,23.8849,-0.125511
321,-4.08e-06,23.8736,-0.12733
322,-5.94e-06,23.8634,-0.129149
323,-6.61e-06,23.86,-0.130968
324,-6.6e-06,23.8584,-0.130968
325,-7.07e-06,23.856,-0.130968
326,-7.6e-06,23.8534,-0.130968
327,-8.79e-06,23.8503,-0.130968
328,-1.12e-05,23.8477,-0.130968
329,-1.221e-05,23.8399,-0.130968
330,-1.092e-05,23.8217,-0.134606
331,-9.41e-06,23.7997,-0.136425
332,-8.24e-06,23.7833,-0.138244
333,-7.08e-06,23.7797,-0.140063
334,-5.69e-06,23.7888,-0.138244
335,-4.41e-06,23.8039,-0.134606
336,-4.6e-06,23.8171,-0.132787
337,-5.45e-06,23.8221,-0.130968
338,-6.16e-06,23.8216,-0.129149
339,-6.94e-06,23.8246,-0.129149
340,-7.32e-06,23.831,-0.132787
341,-7.48e-06,23.8364,-0.134606
342,-8.04e-06,23.845,-0.136425
343,-8.89e-06,23.8652,-0.138244
344,-9.52e-06,23.8976,-0.140063
345,-9.96e-06,23.9328,-0.140063
346,-1.06e-05,23.9701,-0.140063
347,-1.164e-05,24.0069,-0.140063
348,-1.205e-05,24.0376,-0.141882
349,-1.022e-05,24.0739,-0.141882
350,-7.42e-06,24.1206,-0.143701
351,-7.4e-06,24.1715,-0.147339
352,-1.068e-05,24.2301,-0.147339
353,-1.385e-05,24.2927,-0.147339
354,-1.506e-05,24.3523,-0.14552
355,-1.472e-05,24.4147,-0.14552
356,-1.333e-05,24.4778,-0.14552
357,-1.18e-05,24.5321,-0.14552
358,-1.077e-05,24.5788,-0.143701
359,-1.007e-05,24.6194,-0.143701
360,-9.91e-06,24.6531,-0.141882
361,-1.069e-05,24.682,-0.140063
362,-1.15e-05,24.7063,-0.141882
363,-1.168e-05,24.72,-0.143701
364,-1.185e-05,24.719,-0.14552
365,-1.185e-05,24.7111,-0.14552
366,-1.151e-05,24.7001,-0.14552
367,-1.153e-05,24.684,-0.14552
368,-1.178e-05,24.6675,-0.149158
369,-1.119e-05,24.6541,-0.150977
370,-9.31e-06,24.6403,-0.152796
371,-6.72e-06,24.6263,-0.150977
372,-4.64e-06,24.6129,-0.149158
373,-4.25e-06,24.598,-0.14552
374,-5.68e-06,24.5824,-0.143701
375,-7.85e-06,24.5711,-0.14552
376,-9.61e-06,24.5659,-0.147339
377,-9.31e-06,24.5628,-0.150977
378,-6.28e-06,24.5591,-0.154615
379,-3.46e-06,24.5548,-0.158253
380,-3.09e-06,24.5486,-0.160072
381,-3.49e-06,24.5407,-0.160072
382,-2.45e-06,24.5288,-0.158253
383,-3.5e-07,24.5091,-0.156434
384,4.6e-07,24.4855,-0.154615
385,-1.14e-06,24.4617,-0.152796
386,-4.09e-06,24.4378,-0.152796
387,-6.88e-06,24.4156,-0.152796
388,-8.37e-06,24.405,-0.154615
389,-8.53e-06,24.4093,-0.154615
390,-7.84e-06,24.4155,-0.158253
391,-6.36e-06,24.4145,-0.161891
392,-4.68e-06,24.4076,-0.16371
393,-4.53e-06,24.3965,-0.16371
394,-6.12e-06,24.3774,-0.16371
395,-7.65e-06,24.3568,-0.16371
396,-9.87e-06,24.3431,-0.16371
397,-1.366e-05,24.3301,-0.16371
398,-1.65e-05,24.3157,-0.16371
399,-1.675e-05,24.3029,-0.16371
400,-1.51e-05,24.2889,-0.16371
401,-1.457e-05,24.2744,-0.16371
402,-1.675e-05,24.2614,-0.16371
403,-1.834e-05,24.2487,-0.16371
404,-1.759e-05,24.242,-0.165529
405,-1.606e-05,24.2403,-0.167348
406,-1.445e-05,24.237,-0.169167
407,-1.302e-05,24.2367,-0.169167
408,-1.14e-05,24.2419,-0.170986
409,-9.11e-06,24.2456,-0.170986
410,-7.34e-06,24.2428,-0.170986
411,-6.91e-06,24.2372,-0.172805
412,-6.9e-06,24.236,-0.172805
413,-6.72e-06,24.235,-0.172805
414,-7.02e-06,24.2293,-0.174624
415,-8.55e-06,24.2244,-0.176443
416,-1.021e-05,24.2219,-0.176443
417,-1.074e-05,24.2178,-0.174624
418,-1.1e-05,24.2054,-0.174624
419,-1.172e-05,24.1852,-0.174624
420,-1.213e-05,24.1714,-0.174624
421,-1.17e-05,24.1656,-0.174624
422,-1.126e-05,24.16,-0.176443
423,-1.156e-05,24.1567,-0.174624
424,-1.215e-05,24.1538,-0.172805
425,-1.292e-05,24.1494,-0.172805
426,-1.42e-05,24.1459,-0.172805
427,-1.577e-05,24.1457,-0.174624
428,-1.731e-05,24.1435,-0.178262
429,-1.777e-05,24.1328,-0.180081
430,-1.627e-05,24.1193,-0.180081
431,-1.421e-05,24.1062,-0.180081
432,-1.313e-05,24.0892,-0.180081
433,-1.22e-05,24.0746,-0.180081
434,-1.09e-05,24.0689,-0.180081
435,-9.98e-06,24.0689,-0.1819
436,-9.72e-06,24.069,-0.183719
437,-9.29e-06,24.0676,-0.185538
438,-8.88e-06,24.0672,-0.183719
439,-9.91e-06,24.0637,-0.1819
440,-1.13e-05,24.0565,-0.1819
441,-1.113e-05,24.0531,-0.1819
442,-9.69e-06,24.0543,-0.183719
443,-8.43e-06,24.0492,-0.183719
444,-8.14e-06,24.0345,-0.183719
445,-8.24e-06,24.0221,-0.183719
446,-8.01e-06,24.0156,-0.183719
447,-8.21e-06,24.0072,-0.183719
448,-9.07e-06,23.9936,-0.183719
449,-9.51e-06,23.9788,-0.183719
450,-9.78e-06,23.9692,-0.185538
451,-1.072e-05,23.9644,-0.185538
452,-1.175e-05,23.9595,-0.183719
453,-1.187e-05,23.9523,-0.185538
454,-1.149e-05,23.9443,-0.187357
455,-1.103e-05,23.94,-0.187357
456,-9.7e-06,23.9379,-0.187357
457,-7.78e-06,23.9329,-0.187357
458,-6.5e-06,23.9235,-0.189176
459,-6.53e-06,23.9098,-0.190995
460,-8.23e-06,23.8969,-0.192814
461,-1.095e-05,23.8919,-0.196452
462,-1.235e-05,23.8988,-0.198271
463,-1.156e-05,23.9098,-0.196452
464,-1.077e-05,23.9102,-0.194633
465,-1.095e-05,23.8985,-0.192814
466,-1.052e-05,23.8814,-0.190995
467,-8.4e-06,23.8652,-0.189176
468,-5.59e-06,23.8539,-0.187357
469,-3.69e-06,23.8447,-0.187357
470,-3.18e-06,23.834,-0.189176
471,-3.81e-06,23.8124,-0.190995
472,-4.9e-06,23.7771,-0.192814
473,-6.44e-06,23.74,-0.194633
474,-8.93e-06,23.7075,-0.196452
475,-1.147e-05,23.6785,-0.198271
476,-1.204e-05,23.6502,-0.20009
477,-1.073e-05,23.6182,-0.20009
478,-9.98e-06,23.5844,-0.198271
479,-1.044e-05,23.5534,-0.198271
480,-1.144e-05,23.5221,-0.20009
481,-1.103e-05,23.4847,-0.201909
482,-8.21e-06,23.4434,-0.205547
483,-5.54e-06,23.4015,-0.205547
484,-4.55e-06,23.3531,-0.205547
485,-5.07e-06,23.298,-0.203728
486,-6.57e-06,23.246,-0.203728
487,-8.08e-06,23.2033,-0.201909
488,-9.14e-06,23.1647,-0.201909
489,-1.074e-05,23.1154,-0.201909
490,-1.354e-05,23.0542,-0.203728
491,-1.591e-05,22.9956,-0.201909
492,-1.727e-05,22.9484,-0.201909
493,-1.832e-05,22.9136,-0.203728
494,-1.837e-05,22.8839,-0.203728
495,-1.702e-05,22.8441,-0.205547
496,-1.527e-05,22.79,-0.205547
497,-1.416e-05,22.7356,-0.205547
498,-1.303e-05,22.6935,-0.205547
499,-1.138e-05,22.6618,-0.205547
500,-1.092e-05,22.6335,-0.205547
501,-1.22e-05,22.6055,-0.205547
502,-1.422e-05,22.5752,-0.207366
503,-1.626e-05,22.5389,-0.207366
504,-1.818e-05,22.5013,-0.207366
505,-1.991e-05,22.4675,-0.207366
506,-2.089e-05,22.4344,-0.207366
507,-2.137e-05,22.4015,-0.207366
508,-2.115e-05,22.3746,-0.209185
509,-1.958e-05,22.3602,-0.211004
510,-1.734e-05,22.3565,-0.212823
511,-1.553e-05,22.3577,-0.214642
512,-1.437e-05,22.3613,-0.214642
513,-1.377e-05,22.3624,-0.216461
514,-1.446e-05,22.3602,-0.21828
515,-1.612e-05,22.3658,-0.220099
516,-1.772e-05,22.3798,-0.221918
517,-1.958e-05,22.3928,-0.223737
518,-2.119e-05,22.4117,-0.225556
519,-2.127e-05,22.4405,-0.225556
520,-2.041e-05,22.4667,-0.223737
521,-1.988e-05,22.4845,-0.221918
522,-2.009e-05,22.4964,-0.220099
523,-2.03e-05,22.5031,-0.220099
524,-1.975e-05,22.5058,-0.221918
525,-1.958e-05,22.5034,-0.225556
526,-2.077e-05,22.4902,-0.227375
527,-2.237e-05,22.4668,-0.229194
528,-2.372e-05,22.4451,-0.229194
529,-2.456e-05,22.4343,-0.229194
530,-2.445e-05,22.4269,-0.229194
531,-2.411e-05,22.4162,-0.231013
532,-2.385e-05,22.4102,-0.232832
533,-2.333e-05,22.4144,-0.232832
534,-2.274e-05,22.4214,-0.234651
535,-2.189e-05,22.424,-0.234651
536,-2.11e-05,22.4193,-0.23647
537,-2.066e-05,22.4091,-0.240108
538,-2.012e-05,22.4022,-0.241927
539,-1.955e-05,22.4019,-0.243746
540,-1.92e-05,22.3999,-0.243746
541,-1.975e-05,22.3921,-0.245565
542,-2.14e-05,22.3778,-0.247384
543,-2.284e-05,22.362,-0.247384
544,-2.304e-05,22.3579,-0.249203
545,-2.231e-05,22.3641,-0.251022
546,-2.146e-05,22.3709,-0.252841
547,-2.091e-05,22.3734,-0.25466
548,-2.113e-05,22.3707,-0.256479
549,-2.2e-05,22.3678,-0.256479
550,-2.305e-05,22.3679,-0.256479
551,-2.395e-05,22.3708,-0.256479
552,-2.381e-05,22.3782,-0.258298
553,-2.198e-05,22.3938,-0.258298
554,-1.943e-05,22.4142,-0.258298
555,-1.822e-05,22.4332,-0.256479
556,-1.853e-05,22.4541,-0.25466
557,-1.937e-05,22.4792,-0.256479
558,-2.028e-05,22.5062,-0.258298
559,-2.098e-05,22.5367,-0.260117
560,-2.185e-05,22.574,-0.260117
561,-2.272e-05,22.6179,-0.261936
562,-2.301e-05,22.6603,-0.261936
563,-2.275e-05,22.6982,-0.261936
564,-2.282e-05,22.736,-0.261936
565,-2.337e-05,22.781,-0.261936
566,-2.275e-05,22.8403,-0.261936
567,-2.108e-05,22.9125,-0.263755
568,-2.018e-05,22.9837,-0.263755
569,-2.047e-05,23.0428,-0.263755
570,-2.1e-05,23.0983,-0.265574
571,-2.097e-05,23.1589,-0.265574
572,-2.065e-05,23.2173,-0.265574
573,-2.07e-05,23.2598,-0.267393
574,-2.148e-05,23.2866,-0.269212
575,-2.214e-05,23.3076,-0.271031
576,-2.204e-05,23.3223,-0.274669
577,-2.231e-05,23.3221,-0.274669
578,-2.309e-05,23.3083,-0.274669
579,-2.324e-05,23.2938,-0.274669
580,-2.321e-05,23.2837,-0.276488
581,-2.355e-05,23.2718,-0.278307
582,-2.377e-05,23.252,-0.280126
583,-2.388e-05,23.2273,-0.278307
584,-2.389e-05,23.206,-0.278307
585,-2.364e-05,23.186,-0.280126
586,-2.34e-05,23.1645,-0.281945
587,-2.369e-05,23.1425,-0.283764
588,-2.426e-05,23.1176,-0.283764
589,-2.447e-05,23.0925,-0.285583
590,-2.367e-05,23.0734,-0.287402
591,-2.171e-05,23.0615,-0.287402
592,-1.978e-05,23.0518,-0.289221
593,-1.829e-05,23.046,-0.289221
594,-1.751e-05,23.0455,-0.289221
595,-1.83e-05,23.0402,-0.287402
596,-2e-05,23.0292,-0.287402
597,-2.165e-05,23.0131,-0.287402
598,-2.306e-05,22.987,-0.29104
599,-2.431e-05,22.9586,-0.292859
600,-2.569e-05,22.9338,-0.296497
601,-2.647e-05,22.9145,-0.298316
602,-2.569e-05,22.9079,-0.300135
603,-2.321e-05,22.9084,-0.300135
604,-1.998e-05,22.906,-0.301954
605,-1.785e-05,22.902,-0.303773
606,-1.742e-05,22.9001,-0.307411
607,-1.783e-05,22.8981,-0.30923
608,-1.844e-05,22.8896,-0.312868
609,-1.928e-05,22.8725,-0.314687
610,-2.109e-05,22.8515,-0.316506
611,-2.346e-05,22.8364,-0.316506
612,-2.481e-05,22.8323,-0.316506
613,-2.521e-05,22.8322,-0.314687
614,-2.49e-05,22.8281,-0.314687
615,-2.412e-05,22.8214,-0.316506
616,-2.347e-05,22.8195,-0.316506
617,-2.273e-05,22.8194,-0.318325
618,-2.218e-05,22.8138,-0.318325
619,-2.24e-05,22.8051,-0.320144
620,-2.316e-05,22.8,-0.321963
621,-2.381e-05,22.7967,-0.325601
622,-2.434e-05,22.7922,-0.325601
623,-2.547e-05,22.7869,-0.325601
624,-2.719e-05,22.777,-0.325601
625,-2.805e-05,22.7648,-0.325601
626,-2.776e-05,22.7575,-0.323782
627,-2.741e-05,22.7548,-0.325601
628,-2.738e-05,22.7522,-0.32742
629,-2.772e-05,22.7434,-0.329239
630,-2.86e-05,22.7288,-0.32742
631,-2.833e-05,22.7157,-0.32742
632,-2.532e-05,22.7112,-0.329239
633,-2.175e-05,22.7154,-0.331058
634,-1.995e-05,22.7236,-0.331058
635,-1.992e-05,22.7297,-0.331058
636,-2.114e-05,22.7273,-0.329239
637,-2.358e-05,22.716,-0.32742
638,-2.681e-05,22.6976,-0.32742
639,-2.884e-05,22.6759,-0.32742
640,-2.964e-05,22.6579,-0.331058
641,-3.057e-05,22.6493,-0.332877
642,-3.102e-05,22.6533,-0.336515
643,-3.053e-05,22.6651,-0.338334
644,-2.945e-05,22.6766,-0.340153
645,-2.791e-05,22.6825,-0.341972
646,-2.67e-05,22.6757,-0.343791
647,-2.691e-05,22.6556,-0.341972
648,-2.812e-05,22.6279,-0.341972
649,-2.895e-05,22.6024,-0.340153
650,-2.938e-05,22.5877,-0.340153
651,-2.988e-05,22.5825,-0.340153
652,-3.015e-05,22.5791,-0.340153
653,-2.988e-05,22.5762,-0.340153
654,-2.922e-05,22.5751,-0.340153
655,-2.916e-05,22.5716,-0.341972
656,-2.995e-05,22.5632,-0.341972
657,-3.047e-05,22.5512,-0.341972
658,-3.041e-05,22.5412,-0.340153
659,-2.992e-05,22.5352,-0.338334
660,-2.873e-05,22.5291,-0.340153
661,-2.724e-05,22.5209,-0.343791
662,-2.577e-05,22.5148,-0.34561
663,-2.334e-05,22.5166,-0.347429
664,-2.049e-05,22.5271,-0.349248
665,-1.971e-05,22.5366,-0.349248
666,-2.096e-05,22.5341,-0.349248
667,-2.326e-05,22.5275,-0.349248
668,-2.654e-05,22.5244,-0.349248
669,-2.927e-05,22.5206,-0.351067
670,-2.998e-05,22.5148,-0.352886
671,-2.965e-05,22.5048,-0.352886
672,-2.937e-05,22.4888,-0.352886
673,-2.825e-05,22.4715,-0.352886
674,-2.647e-05,22.4582,-0.354705
675,-2.582e-05,22.4401,-0.354705
676,-2.641e-05,22.4083,-0.354705
677,-2.72e-05,22.3796,-0.356524
