,Rotation,Base moment [kN.m],Axial_Disp. [mm]
254,-3.568e-05,24.5176,-0.049113
255,-3.792e-05,24.5271,-0.045475
256,-3.881e-05,24.5309,-0.043656
257,-3.887e-05,24.5357,-0.041837
258,-3.897e-05,24.5403,-0.041837
259,-3.882e-05,24.544,-0.043656
260,-3.914e-05,24.5444,-0.045475
261,-4.011e-05,24.5453,-0.047294
262,-4.067e-05,24.5551,-0.049113
263,-4.179e-05,24.5726,-0.049113
264,-4.346e-05,24.5933,-0.047294
265,-4.285e-05,24.6145,-0.045475
266,-3.981e-05,24.63,-0.041837
267,-3.707e-05,24.6401,-0.038199
268,-3.62e-05,24.6481,-0.03638
269,-3.626e-05,24.6512,-0.034561
270,-3.655e-05,24.6489,-0.034561
271,-3.764e-05,24.6467,-0.034561
272,-3.947e-05,24.647,-0.034561
273,-4.201e-05,24.6486,-0.034561
274,-4.434e-05,24.6549,-0.03638
275,-4.558e-05,24.6648,-0.038199
276,-4.567e-05,24.6682,-0.040018
277,-4.501e-05,24.6632,-0.043656
278,-4.506e-05,24.6526,-0.043656
279,-4.526e-05,24.6383,-0.043656
280,-4.417e-05,24.6291,-0.045475
281,-4.218e-05,24.6311,-0.047294
282,-4.059e-05,24.6387,-0.049113
283,-4.078e-05,24.6473,-0.050932
284,-4.226e-05,24.6592,-0.052751
285,-4.275e-05,24.6732,-0.05457
286,-4.182e-05,24.6907,-0.056389
287,-4.136e-05,24.7161,-0.058208
288,-4.215e-05,24.7457,-0.058208
289,-4.328e-05,24.7725,-0.056389
290,-4.419e-05,24.7913,-0.05457
291,-4.544e-05,24.8003,-0.056389
292,-4.699e-05,24.8095,-0.056389
293,-4.735e-05,24.8243,-0.058208
294,-4.672e-05,24.8393,-0.060027
295,-4.642e-05,24.8596,-0.060027
296,-4.654e-05,24.892,-0.061846
297,-4.638e-05,24.9304,-0.063665
298,-4.54e-05,24.9677,-0.067303
299,-4.357e-05,25.0053,-0.070941
300,-4.202e-05,25.0463,-0.074579
301,-4.174e-05,25.0913,-0.078217
302,-4.248e-05,25.1372,-0.081855
303,-4.404e-05,25.1804,-0.085493
304,-4.564e-05,25.2216,-0.089131
305,-4.663e-05,25.2663,-0.092769
306,-4.691e-05,25.3187,-0.096407
307,-4.676e-05,25.3777,-0.100045
308,-4.78e-05,25.4371,-0.101864
309,-5.059e-05,25.4916,-0.103683
310,-5.385e-05,25.5389,-0.103683
311,-5.601e-05,25.5812,-0.107321
312,-5.553e-05,25.6274,-0.10914
313,-5.326e-05,25.682,-0.112778
314,-5.076e-05,25.7387,-0.114597
315,-4.756e-05,25.7938,-0.116416
316,-4.354e-05,25.8506,-0.118235
317,-3.941e-05,25.9118,-0.123692
318,-3.656e-05,25.9773,-0.125511
319,-3.559e-05,26.0478,-0.12733
320,-3.522e-05,26.121,-0.129149
321,-3.491e-05,26.1928,-0.130968
322,-3.556e-05,26.2605,-0.130968
323,-3.744e-05,26.3262,-0.130968
324,-3.948e-05,26.3918,-0.129149
325,-4.127e-05,26.4553,-0.130968
326,-4.425e-05,26.5178,-0.132787
327,-4.877e-05,26.5807,-0.134606
328,-5.316e-05,26.6444,-0.134606
329,-5.594e-05,26.7113,-0.136425
330,-5.664e-05,26.7758,-0.134606
331,-5.587e-05,26.8352,-0.132787
332,-5.386e-05,26.8958,-0.134606
333,-5.074e-05,26.9617,-0.136425
334,-4.853e-05,27.0366,-0.136425
335,-4.778e-05,27.1178,-0.138244
336,-4.791e-05,27.1977,-0.138244
337,-4.899e-05,27.2707,-0.138244
338,-5.043e-05,27.3326,-0.136425
339,-5.153e-05,27.3828,-0.136425
340,-5.232e-05,27.4228,-0.138244
341,-5.402e-05,27.4531,-0.136425
342,-5.578e-05,27.4717,-0.136425
343,-5.561e-05,27.4788,-0.136425
344,-5.355e-05,27.4742,-0.138244
345,-5.002e-05,27.4556,-0.140063
346,-4.538e-05,27.4268,-0.141882
347,-4.071e-05,27.3933,-0.143701
348,-3.855e-05,27.3554,-0.143701
349,-4.002e-05,27.3091,-0.141882
350,-4.348e-05,27.2588,-0.140063
351,-4.715e-05,27.2125,-0.138244
352,-5.003e-05,27.1707,-0.138244
353,-5.187e-05,27.1404,-0.138244
354,-5.22e-05,27.1261,-0.136425
355,-5.026e-05,27.1191,-0.138244
356,-4.658e-05,27.1165,-0.141882
357,-4.398e-05,27.117,-0.143701
358,-4.454e-05,27.1137,-0.14552
359,-4.691e-05,27.1116,-0.14552
360,-4.888e-05,27.1135,-0.14552
361,-4.983e-05,27.1101,-0.143701
362,-4.971e-05,27.0972,-0.141882
363,-4.825e-05,27.0791,-0.140063
364,-4.732e-05,27.066,-0.143701
365,-4.786e-05,27.0594,-0.143701
366,-4.796e-05,27.0499,-0.143701
367,-4.781e-05,27.0362,-0.140063
368,-4.821e-05,27.0208,-0.138244
369,-4.82e-05,27.0028,-0.136425
370,-4.779e-05,26.9784,-0.136425
371,-4.793e-05,26.9424,-0.138244
372,-4.892e-05,26.8945,-0.140063
373,-4.96e-05,26.8399,-0.141882
374,-4.833e-05,26.7868,-0.143701
375,-4.606e-05,26.7435,-0.143701
376,-4.479e-05,26.7079,-0.14552
377,-4.497e-05,26.6681,-0.147339
378,-4.542e-05,26.6171,-0.149158
379,-4.502e-05,26.5645,-0.149158
380,-4.477e-05,26.5246,-0.147339
381,-4.558e-05,26.4954,-0.149158
382,-4.722e-05,26.4722,-0.149158
383,-4.895e-05,26.458,-0.150977
384,-5.017e-05,26.4504,-0.150977
385,-5.074e-05,26.4445,-0.150977
386,-5.078e-05,26.4401,-0.150977
387,-5.069e-05,26.4349,-0.149158
388,-4.976e-05,26.4237,-0.150977
389,-4.812e-05,26.4064,-0.152796
390,-4.794e-05,26.3882,-0.152796
391,-5.042e-05,26.3727,-0.154615
392,-5.343e-05,26.3641,-0.152796
393,-5.508e-05,26.3631,-0.152796
394,-5.644e-05,26.3659,-0.152796
395,-5.813e-05,26.367,-0.154615
396,-5.932e-05,26.3667,-0.154615
397,-5.922e-05,26.3687,-0.154615
398,-5.909e-05,26.3711,-0.154615
399,-5.977e-05,26.3754,-0.154615
400,-6.03e-05,26.3807,-0.154615
401,-6.039e-05,26.3854,-0.154615
402,-5.937e-05,26.3916,-0.152796
403,-5.789e-05,26.3955,-0.150977
404,-5.716e-05,26.3877,-0.147339
405,-5.672e-05,26.3663,-0.147339
406,-5.603e-05,26.3447,-0.149158
407,-5.51e-05,26.331,-0.150977
408,-5.485e-05,26.3271,-0.152796
409,-5.579e-05,26.335,-0.154615
410,-5.763e-05,26.3496,-0.156434
411,-5.95e-05,26.3632,-0.160072
412,-6.01e-05,26.3697,-0.160072
413,-6.014e-05,26.369,-0.158253
414,-5.942e-05,26.3607,-0.154615
415,-5.609e-05,26.3459,-0.152796
416,-5.156e-05,26.3324,-0.152796
417,-4.905e-05,26.3243,-0.154615
418,-4.864e-05,26.3251,-0.156434
419,-4.83e-05,26.333,-0.158253
420,-4.869e-05,26.3323,-0.160072
421,-4.934e-05,26.3176,-0.160072
422,-4.886e-05,26.3044,-0.158253
423,-4.905e-05,26.2978,-0.158253
424,-5.036e-05,26.2815,-0.160072
425,-5.242e-05,26.2588,-0.161891
426,-5.501e-05,26.2554,-0.165529
427,-5.697e-05,26.2693,-0.170986
428,-5.91e-05,26.2809,-0.174624
429,-6.262e-05,26.2868,-0.178262
430,-6.598e-05,26.2921,-0.180081
431,-6.658e-05,26.2982,-0.1819
432,-6.504e-05,26.3018,-0.1819
433,-6.441e-05,26.3009,-0.183719
434,-6.652e-05,26.2974,-0.183719
435,-6.996e-05,26.2933,-0.185538
436,-7.127e-05,26.2948,-0.187357
437,-6.881e-05,26.3015,-0.189176
438,-6.417e-05,26.3007,-0.190995
439,-6.198e-05,26.2865,-0.190995
440,-6.372e-05,26.2713,-0.189176
441,-6.577e-05,26.2702,-0.190995
442,-6.722e-05,26.2798,-0.190995
443,-6.759e-05,26.2861,-0.189176
444,-6.564e-05,26.2848,-0.187357
445,-6.405e-05,26.2823,-0.185538
446,-6.324e-05,26.2807,-0.183719
447,-6.167e-05,26.2705,-0.185538
448,-5.934e-05,26.2453,-0.185538
449,-5.608e-05,26.2133,-0.185538
450,-5.365e-05,26.1845,-0.185538
451,-5.293e-05,26.1651,-0.187357
452,-5.295e-05,26.1573,-0.190995
453,-5.37e-05,26.1577,-0.194633
454,-5.488e-05,26.1639,-0.196452
455,-5.615e-05,26.1706,-0.196452
456,-5.747e-05,26.1735,-0.196452
457,-5.974e-05,26.1772,-0.196452
458,-6.28e-05,26.179,-0.194633
459,-6.534e-05,26.1721,-0.194633
460,-6.613e-05,26.1639,-0.196452
461,-6.452e-05,26.1631,-0.198271
462,-6.251e-05,26.1659,-0.20009
463,-6.071e-05,26.1679,-0.203728
464,-5.882e-05,26.1673,-0.205547
465,-5.946e-05,26.1611,-0.205547
466,-6.374e-05,26.1527,-0.203728
467,-6.885e-05,26.1454,-0.201909
468,-7.178e-05,26.135,-0.201909
469,-7.173e-05,26.1186,-0.201909
470,-6.91e-05,26.1023,-0.203728
471,-6.552e-05,26.0907,-0.207366
472,-6.33e-05,26.085,-0.209185
473,-6.354e-05,26.0854,-0.211004
474,-6.518e-05,26.089,-0.214642
475,-6.625e-05,26.0976,-0.216461
476,-6.629e-05,26.1105,-0.21828
477,-6.603e-05,26.1176,-0.21828
478,-6.521e-05,26.1132,-0.21828
479,-6.441e-05,26.1065,-0.220099
480,-6.401e-05,26.102,-0.220099
481,-6.284e-05,26.0937,-0.220099
482,-6.121e-05,26.0821,-0.221918
483,-6.047e-05,26.0681,-0.221918
484,-6.117e-05,26.0503,-0.223737
485,-6.263e-05,26.0318,-0.227375
486,-6.417e-05,26.0213,-0.229194
487,-6.56e-05,26.0211,-0.227375
488,-6.676e-05,26.0207,-0.227375
489,-6.741e-05,26.0149,-0.229194
490,-6.718e-05,26.0108,-0.229194
491,-6.575e-05,26.0113,-0.229194
492,-6.398e-05,26.0156,-0.227375
493,-6.252e-05,26.0286,-0.229194
494,-6.06e-05,26.0478,-0.232832
495,-5.907e-05,26.0604,-0.234651
496,-5.848e-05,26.0625,-0.23647
497,-5.743e-05,26.0533,-0.23647
498,-5.622e-05,26.0323,-0.234651
499,-5.635e-05,26.0077,-0.232832
500,-5.822e-05,25.9905,-0.231013
501,-6.088e-05,25.9876,-0.231013
502,-6.278e-05,25.9943,-0.234651
503,-6.379e-05,25.9988,-0.23647
504,-6.348e-05,25.9975,-0.238289
505,-6.184e-05,25.9988,-0.238289
506,-6.159e-05,25.9989,-0.238289
507,-6.307e-05,25.9919,-0.238289
508,-6.468e-05,25.9862,-0.238289
509,-6.571e-05,25.9849,-0.23647
510,-6.541e-05,25.9854,-0.23647
511,-6.473e-05,25.978,-0.23647
512,-6.49e-05,25.9589,-0.23647
513,-6.479e-05,25.9442,-0.23647
514,-6.357e-05,25.9413,-0.23647
515,-6.317e-05,25.9372,-0.234651
516,-6.379e-05,25.9244,-0.234651
517,-6.41e-05,25.9067,-0.23647
518,-6.477e-05,25.8943,-0.238289
519,-6.522e-05,25.8944,-0.240108
520,-6.407e-05,25.9026,-0.245565
521,-6.246e-05,25.912,-0.249203
522,-6.255e-05,25.924,-0.251022
523,-6.399e-05,25.9388,-0.249203
524,-6.434e-05,25.9474,-0.249203
525,-6.345e-05,25.9437,-0.247384
526,-6.341e-05,25.9312,-0.247384
527,-6.362e-05,25.9181,-0.247384
528,-6.239e-05,25.9099,-0.247384
529,-6.023e-05,25.9045,-0.247384
530,-5.882e-05,25.8967,-0.247384
531,-5.945e-05,25.8866,-0.249203
532,-6.158e-05,25.8773,-0.247384
533,-6.372e-05,25.8716,-0.245565
534,-6.561e-05,25.8702,-0.243746
535,-6.779e-05,25.8713,-0.245565
536,-6.932e-05,25.8776,-0.245565
537,-6.939e-05,25.8938,-0.245565
538,-6.871e-05,25.9142,-0.245565
539,-6.752e-05,25.9314,-0.247384
540,-6.627e-05,25.945,-0.249203
541,-6.508e-05,25.947,-0.251022
542,-6.379e-05,25.9359,-0.252841
543,-6.261e-05,25.9223,-0.252841
544,-6.237e-05,25.911,-0.252841
545,-6.333e-05,25.9023,-0.252841
546,-6.384e-05,25.8968,-0.252841
547,-6.383e-05,25.8972,-0.252841
548,-6.402e-05,25.9023,-0.25466
549,-6.355e-05,25.9065,-0.25466
550,-6.31e-05,25.908,-0.256479
551,-6.346e-05,25.9093,-0.258298
552,-6.37e-05,25.9122,-0.258298
553,-6.339e-05,25.9156,-0.258298
554,-6.307e-05,25.9175,-0.258298
555,-6.397e-05,25.9137,-0.260117
556,-6.577e-05,25.9117,-0.261936
557,-6.656e-05,25.9261,-0.263755
558,-6.621e-05,25.9546,-0.265574
559,-6.474e-05,25.9815,-0.267393
560,-6.242e-05,26.0043,-0.265574
561,-6.14e-05,26.0257,-0.265574
562,-6.267e-05,26.0409,-0.263755
563,-6.469e-05,26.0491,-0.263755
564,-6.563e-05,26.0552,-0.261936
565,-6.501e-05,26.0614,-0.261936
566,-6.381e-05,26.0638,-0.261936
567,-6.319e-05,26.0628,-0.263755
568,-6.363e-05,26.0596,-0.263755
569,-6.45e-05,26.052,-0.265574
570,-6.458e-05,26.0438,-0.265574
571,-6.413e-05,26.0406,-0.263755
572,-6.382e-05,26.042,-0.263755
573,-6.376e-05,26.0479,-0.263755
574,-6.371e-05,26.056,-0.263755
575,-6.235e-05,26.0543,-0.261936
576,-5.969e-05,26.0404,-0.260117
577,-5.757e-05,26.0198,-0.261936
578,-5.715e-05,25.9861,-0.263755
579,-5.896e-05,25.9351,-0.269212
580,-6.299e-05,25.8788,-0.276488
581,-6.875e-05,25.83,-0.283764
582,-7.456e-05,25.7924,-0.289221
583,-7.939e-05,25.7633,-0.29104
584,-8.298e-05,25.7414,-0.292859
585,-8.435e-05,25.7303,-0.296497
586,-8.407e-05,25.7266,-0.298316
587,-8.268e-05,25.7216,-0.298316
588,-8.002e-05,25.7133,-0.300135
589,-7.769e-05,25.7049,-0.301954
590,-7.66e-05,25.6951,-0.303773
591,-7.547e-05,25.6851,-0.301954
592,-7.368e-05,25.6834,-0.300135
593,-7.177e-05,25.6931,-0.298316
594,-7.064e-05,25.7033,-0.296497
595,-7.111e-05,25.701,-0.294678
596,-7.277e-05,25.6899,-0.294678
597,-7.49e-05,25.6818,-0.296497
598,-7.714e-05,25.6836,-0.298316
599,-7.826e-05,25.698,-0.298316
600,-7.771e-05,25.7158,-0.300135
601,-7.587e-05,25.724,-0.301954
602,-7.36e-05,25.7195,-0.301954
603,-7.254e-05,25.7123,-0.303773
604,-7.267e-05,25.7116,-0.303773
605,-7.301e-05,25.7148,-0.303773
606,-7.369e-05,25.7189,-0.303773
607,-7.402e-05,25.7282,-0.301954
608,-7.298e-05,25.7447,-0.303773
609,-7.096e-05,25.757,-0.305592
610,-6.962e-05,25.7595,-0.305592
611,-7.027e-05,25.7602,-0.305592
612,-7.162e-05,25.7634,-0.305592
613,-7.201e-05,25.7658,-0.303773
614,-7.18e-05,25.7633,-0.301954
615,-7.153e-05,25.7565,-0.301954
616,-7.082e-05,25.7478,-0.301954
617,-6.92e-05,25.7413,-0.303773
618,-6.816e-05,25.7374,-0.303773
619,-6.952e-05,25.7307,-0.305592
620,-7.197e-05,25.7213,-0.307411
621,-7.294e-05,25.7138,-0.307411
622,-7.219e-05,25.7069,-0.305592
623,-7.124e-05,25.6958,-0.305592
624,-7.164e-05,25.6843,-0.303773
625,-7.42e-05,25.6766,-0.301954
626,-7.665e-05,25.6667,-0.301954
627,-7.672e-05,25.6526,-0.301954
628,-7.631e-05,25.6375,-0.303773
629,-7.688e-05,25.6213,-0.305592
630,-7.725e-05,25.6032,-0.305592
631,-7.717e-05,25.5799,-0.305592
632,-7.734e-05,25.5479,-0.303773
633,-7.71e-05,25.5093,-0.300135
634,-7.562e-05,25.4649,-0.298316
635,-7.369e-05,25.4108,-0.298316
636,-7.314e-05,25.3451,-0.300135
637,-7.384e-05,25.2693,-0.301954
638,-7.404e-05,25.1845,-0.301954
639,-7.41e-05,25.094,-0.303773
640,-7.505e-05,25.003,-0.305592
641,-7.648e-05,24.908,-0.307411
642,-7.774e-05,24.8054,-0.30923
643,-7.837e-05,24.7044,-0.312868
644,-7.873e-05,24.6148,-0.314687
645,-7.964e-05,24.5378,-0.316506
646,-8.068e-05,24.4717,-0.318325
647,-8.105e-05,24.4242,-0.318325
648,-8.085e-05,24.3954,-0.318325
649,-7.964e-05,24.3724,-0.316506
650,-7.772e-05,24.3522,-0.314687
651,-7.614e-05,24.3351,-0.311049
652,-7.553e-05,24.3212,-0.311049
653,-7.711e-05,24.3125,-0.312868
654,-7.917e-05,24.3118,-0.314687
655,-7.893e-05,24.3224,-0.318325
656,-7.747e-05,24.339,-0.320144
657,-7.641e-05,24.3515,-0.321963
658,-7.561e-05,24.3582,-0.321963
659,-7.581e-05,24.3635,-0.321963
660,-7.77e-05,24.3659,-0.323782
661,-7.973e-05,24.3635,-0.325601
662,-8.109e-05,24.3591,-0.32742
663,-8.223e-05,24.3551,-0.32742
664,-8.309e-05,24.3531,-0.325601
665,-8.397e-05,24.3498,-0.325601
666,-8.533e-05,24.3443,-0.323782
