,Rotation,Base moment [kN.m],Axial_Disp. [mm]
161,-1.663e-05,25.7747,-0.001819
162,-1.663e-05,25.7601,0.0
163,-1.69e-05,25.7439,0.0
164,-1.801e-05,25.7295,-0.001819
165,-2.054e-05,25.7137,-0.003638
166,-2.435e-05,25.6972,-0.005457
167,-2.838e-05,25.6832,-0.009095
168,-3.152e-05,25.6707,-0.012733
169,-3.315e-05,25.6541,-0.014552
170,-3.306e-05,25.6336,-0.01819
171,-3.173e-05,25.6144,-0.016371
172,-2.999e-05,25.5944,-0.016371
173,-2.835e-05,25.5729,-0.014552
174,-2.666e-05,25.5542,-0.014552
175,-2.417e-05,25.5354,-0.016371
176,-2.133e-05,25.5105,-0.021828
177,-1.977e-05,25.4771,-0.025466
178,-1.947e-05,25.4378,-0.029104
179,-1.945e-05,25.3974,-0.030923
180,-1.964e-05,25.3586,-0.029104
181,-2.022e-05,25.3228,-0.029104
182,-2.045e-05,25.2922,-0.027285
183,-1.977e-05,25.2669,-0.027285
184,-1.925e-05,25.2437,-0.027285
185,-1.92e-05,25.2183,-0.029104
186,-1.927e-05,25.1865,-0.030923
187,-1.963e-05,25.1546,-0.030923
188,-1.975e-05,25.1282,-0.030923
189,-1.967e-05,25.0974,-0.030923
190,-2.035e-05,25.051,-0.030923
191,-2.166e-05,24.9951,-0.030923
192,-2.207e-05,24.9435,-0.032742
193,-2.107e-05,24.9002,-0.032742
194,-2.022e-05,24.859,-0.034561
195,-2.053e-05,24.8095,-0.034561
196,-2.185e-05,24.7499,-0.034561
197,-2.295e-05,24.6836,-0.03638
198,-2.213e-05,24.6115,-0.03638
199,-2.046e-05,24.5439,-0.03638
200,-2.01e-05,24.4871,-0.034561
201,-2.111e-05,24.4333,-0.034561
202,-2.229e-05,24.3829,-0.034561
203,-2.288e-05,24.3384,-0.034561
204,-2.335e-05,24.2931,-0.03638
205,-2.426e-05,24.241,-0.038199
206,-2.504e-05,24.184,-0.038199
207,-2.475e-05,24.1294,-0.038199
208,-2.38e-05,24.0759,-0.03638
209,-2.273e-05,24.0179,-0.03638
210,-2.115e-05,23.9535,-0.03638
211,-1.963e-05,23.885,-0.038199
212,-1.894e-05,23.8212,-0.040018
213,-1.917e-05,23.7654,-0.043656
214,-1.992e-05,23.7137,-0.045475
215,-1.999e-05,23.6636,-0.045475
216,-1.904e-05,23.6138,-0.045475
217,-1.848e-05,23.5674,-0.045475
218,-1.922e-05,23.5284,-0.043656
219,-2.025e-05,23.4956,-0.043656
220,-2.075e-05,23.4642,-0.041837
221,-2.156e-05,23.429,-0.040018
222,-2.386e-05,23.393,-0.041837
223,-2.686e-05,23.358,-0.043656
224,-2.822e-05,23.3226,-0.045475
225,-2.779e-05,23.2882,-0.047294
226,-2.688e-05,23.2508,-0.049113
227,-2.574e-05,23.2118,-0.050932
228,-2.457e-05,23.1829,-0.050932
229,-2.422e-05,23.1677,-0.050932
230,-2.518e-05,23.1613,-0.050932
231,-2.661e-05,23.1582,-0.049113
232,-2.714e-05,23.1503,-0.049113
233,-2.609e-05,23.1396,-0.050932
234,-2.44e-05,23.1317,-0.050932
235,-2.39e-05,23.1218,-0.052751
236,-2.457e-05,23.1083,-0.05457
237,-2.506e-05,23.0996,-0.056389
238,-2.488e-05,23.099,-0.056389
239,-2.492e-05,23.0961,-0.058208
240,-2.629e-05,23.0834,-0.058208
241,-2.837e-05,23.0673,-0.060027
242,-2.94e-05,23.0547,-0.058208
243,-2.924e-05,23.0461,-0.05457
244,-2.934e-05,23.0385,-0.05457
245,-2.973e-05,23.0304,-0.05457
246,-2.91e-05,23.0258,-0.05457
247,-2.717e-05,23.0241,-0.05457
248,-2.601e-05,23.0216,-0.056389
249,-2.674e-05,23.021,-0.058208
250,-2.745e-05,23.0239,-0.058208
251,-2.668e-05,23.0288,-0.056389
252,-2.513e-05,23.0344,-0.056389
253,-2.459e-05,23.042,-0.05457
254,-2.564e-05,23.0506,-0.05457
255,-2.662e-05,23.0507,-0.05457
256,-2.683e-05,23.0418,-0.056389
257,-2.749e-05,23.0362,-0.058208
258,-2.894e-05,23.0379,-0.058208
259,-3.02e-05,23.0505,-0.060027
260,-2.997e-05,23.0758,-0.061846
261,-2.771e-05,23.1059,-0.061846
262,-2.429e-05,23.136,-0.063665
263,-2.167e-05,23.1634,-0.067303
264,-2.079e-05,23.1891,-0.069122
265,-2.122e-05,23.2143,-0.069122
266,-2.303e-05,23.235,-0.069122
267,-2.594e-05,23.2548,-0.069122
268,-2.833e-05,23.2781,-0.069122
269,-2.887e-05,23.3059,-0.067303
270,-2.789e-05,23.3385,-0.065484
271,-2.66e-05,23.3701,-0.065484
272,-2.581e-05,23.398,-0.069122
273,-2.523e-05,23.4242,-0.070941
274,-2.488e-05,23.4518,-0.07276
275,-2.509e-05,23.484,-0.074579
276,-2.526e-05,23.5206,-0.074579
277,-2.536e-05,23.554,-0.076398
278,-2.563e-05,23.5772,-0.078217
279,-2.577e-05,23.596,-0.080036
280,-2.601e-05,23.619,-0.083674
281,-2.612e-05,23.6455,-0.085493
282,-2.583e-05,23.6646,-0.085493
283,-2.545e-05,23.6745,-0.083674
284,-2.508e-05,23.6853,-0.083674
285,-2.536e-05,23.7043,-0.085493
286,-2.668e-05,23.7284,-0.087312
287,-2.778e-05,23.7514,-0.089131
288,-2.829e-05,23.7748,-0.09095
289,-2.91e-05,23.7985,-0.092769
290,-2.943e-05,23.8178,-0.094588
291,-2.833e-05,23.836,-0.096407
292,-2.679e-05,23.8556,-0.096407
293,-2.616e-05,23.8771,-0.098226
294,-2.686e-05,23.9023,-0.100045
295,-2.787e-05,23.93,-0.101864
296,-2.823e-05,23.9601,-0.100045
297,-2.88e-05,23.9822,-0.100045
298,-3.032e-05,23.9895,-0.101864
299,-3.204e-05,23.9922,-0.101864
300,-3.269e-05,23.9966,-0.105502
301,-3.228e-05,24.003,-0.107321
302,-3.21e-05,24.0137,-0.110959
303,-3.318e-05,24.0265,-0.112778
304,-3.522e-05,24.0423,-0.112778
305,-3.595e-05,24.0627,-0.110959
306,-3.439e-05,24.0861,-0.10914
307,-3.248e-05,24.1144,-0.107321
308,-3.18e-05,24.1427,-0.10914
309,-3.214e-05,24.1614,-0.110959
310,-3.29e-05,24.1713,-0.114597
311,-3.395e-05,24.1791,-0.114597
312,-3.416e-05,24.1804,-0.114597
313,-3.289e-05,24.17,-0.116416
314,-3.132e-05,24.1528,-0.116416
315,-3.066e-05,24.1364,-0.116416
316,-3.172e-05,24.127,-0.118235
317,-3.387e-05,24.1183,-0.120054
318,-3.58e-05,24.1027,-0.121873
319,-3.72e-05,24.0861,-0.123692
320,-3.801e-05,24.0734,-0.125511
321,-3.747e-05,24.0537,-0.125511
322,-3.566e-05,24.0141,-0.125511
323,-3.347e-05,23.9635,-0.12733
324,-3.167e-05,23.9171,-0.125511
325,-3.145e-05,23.8805,-0.123692
326,-3.256e-05,23.8506,-0.123692
327,-3.318e-05,23.8229,-0.125511
328,-3.305e-05,23.803,-0.12733
329,-3.325e-05,23.7926,-0.130968
330,-3.405e-05,23.7819,-0.130968
331,-3.47e-05,23.7651,-0.130968
332,-3.422e-05,23.7446,-0.130968
333,-3.314e-05,23.7208,-0.130968
334,-3.325e-05,23.695,-0.130968
335,-3.454e-05,23.672,-0.129149
336,-3.525e-05,23.65,-0.129149
337,-3.457e-05,23.6261,-0.12733
338,-3.374e-05,23.5985,-0.129149
339,-3.403e-05,23.5707,-0.130968
340,-3.497e-05,23.5485,-0.132787
341,-3.517e-05,23.5266,-0.134606
342,-3.423e-05,23.5035,-0.134606
343,-3.361e-05,23.4833,-0.134606
344,-3.443e-05,23.4646,-0.134606
345,-3.519e-05,23.4413,-0.132787
346,-3.433e-05,23.4088,-0.130968
347,-3.373e-05,23.3687,-0.130968
348,-3.519e-05,23.3253,-0.132787
349,-3.772e-05,23.2894,-0.134606
350,-3.996e-05,23.2679,-0.136425
351,-4.147e-05,23.2535,-0.138244
352,-4.225e-05,23.2349,-0.138244
353,-4.195e-05,23.2082,-0.138244
354,-4.092e-05,23.1737,-0.138244
355,-3.996e-05,23.1332,-0.138244
356,-3.978e-05,23.0971,-0.138244
357,-4.113e-05,23.0691,-0.138244
358,-4.243e-05,23.0462,-0.138244
359,-4.195e-05,23.0211,-0.138244
360,-4.072e-05,22.9868,-0.140063
361,-4.01e-05,22.9479,-0.140063
362,-4.001e-05,22.9122,-0.141882
363,-4.008e-05,22.882,-0.141882
364,-3.981e-05,22.8542,-0.143701
365,-3.939e-05,22.8258,-0.143701
366,-3.981e-05,22.796,-0.14552
367,-4.057e-05,22.7652,-0.147339
368,-4.045e-05,22.7366,-0.14552
369,-3.984e-05,22.7161,-0.14552
370,-3.981e-05,22.706,-0.147339
371,-4.064e-05,22.6958,-0.149158
372,-4.183e-05,22.6823,-0.150977
373,-4.242e-05,22.6722,-0.150977
374,-4.213e-05,22.6545,-0.152796
375,-4.161e-05,22.6206,-0.154615
376,-4.083e-05,22.5817,-0.154615
377,-3.921e-05,22.55,-0.154615
378,-3.694e-05,22.5284,-0.154615
379,-3.497e-05,22.5132,-0.154615
380,-3.346e-05,22.4979,-0.154615
381,-3.225e-05,22.4815,-0.152796
382,-3.24e-05,22.4671,-0.152796
383,-3.457e-05,22.4527,-0.154615
384,-3.749e-05,22.4383,-0.156434
385,-3.907e-05,22.427,-0.158253
386,-3.908e-05,22.4183,-0.158253
387,-3.922e-05,22.4089,-0.160072
388,-4.036e-05,22.3984,-0.160072
389,-4.184e-05,22.3948,-0.160072
390,-4.279e-05,22.3978,-0.160072
391,-4.288e-05,22.3945,-0.160072
392,-4.257e-05,22.3814,-0.161891
393,-4.304e-05,22.3669,-0.161891
394,-4.373e-05,22.3592,-0.161891
395,-4.277e-05,22.3593,-0.16371
396,-4.103e-05,22.3623,-0.16371
397,-4.009e-05,22.3689,-0.16371
398,-3.973e-05,22.3791,-0.165529
399,-3.944e-05,22.3883,-0.165529
400,-3.878e-05,22.3926,-0.169167
401,-3.818e-05,22.3929,-0.172805
402,-3.907e-05,22.3943,-0.174624
403,-4.127e-05,22.3979,-0.172805
404,-4.263e-05,22.4016,-0.172805
405,-4.238e-05,22.4033,-0.170986
406,-4.171e-05,22.4029,-0.169167
407,-4.162e-05,22.4037,-0.169167
408,-4.229e-05,22.4056,-0.169167
409,-4.286e-05,22.4089,-0.169167
410,-4.289e-05,22.4172,-0.169167
411,-4.268e-05,22.427,-0.169167
412,-4.201e-05,22.4333,-0.169167
413,-4.072e-05,22.4389,-0.170986
414,-3.934e-05,22.4467,-0.172805
415,-3.905e-05,22.4569,-0.176443
416,-4.059e-05,22.4671,-0.178262
417,-4.288e-05,22.4748,-0.178262
418,-4.461e-05,22.481,-0.178262
419,-4.557e-05,22.4856,-0.176443
420,-4.573e-05,22.4904,-0.176443
421,-4.549e-05,22.4919,-0.178262
422,-4.598e-05,22.4885,-0.178262
423,-4.738e-05,22.4888,-0.178262
424,-4.865e-05,22.4958,-0.178262
425,-4.883e-05,22.5049,-0.180081
426,-4.834e-05,22.5094,-0.180081
427,-4.777e-05,22.5116,-0.180081
428,-4.692e-05,22.5213,-0.180081
429,-4.601e-05,22.539,-0.180081
430,-4.539e-05,22.559,-0.1819
431,-4.49e-05,22.5789,-0.1819
432,-4.431e-05,22.5989,-0.183719
433,-4.405e-05,22.6137,-0.185538
434,-4.498e-05,22.6174,-0.185538
435,-4.693e-05,22.6163,-0.187357
436,-4.855e-05,22.6184,-0.189176
437,-4.842e-05,22.6251,-0.192814
438,-4.729e-05,22.6321,-0.194633
439,-4.723e-05,22.6361,-0.196452
440,-4.807e-05,22.643,-0.198271
441,-4.809e-05,22.652,-0.194633
442,-4.723e-05,22.6524,-0.190995
443,-4.69e-05,22.6457,-0.189176
444,-4.749e-05,22.6422,-0.189176
445,-4.82e-05,22.6474,-0.190995
446,-4.852e-05,22.6616,-0.194633
447,-4.859e-05,22.6818,-0.196452
448,-4.854e-05,22.6978,-0.196452
449,-4.823e-05,22.7069,-0.196452
450,-4.801e-05,22.7215,-0.196452
451,-4.83e-05,22.7447,-0.196452
452,-4.929e-05,22.7724,-0.196452
453,-5.109e-05,22.8001,-0.196452
454,-5.341e-05,22.8194,-0.196452
455,-5.486e-05,22.827,-0.196452
456,-5.479e-05,22.831,-0.196452
457,-5.438e-05,22.841,-0.198271
458,-5.394e-05,22.8583,-0.198271
459,-5.33e-05,22.8832,-0.198271
460,-5.254e-05,22.9148,-0.20009
461,-5.205e-05,22.9484,-0.20009
462,-5.195e-05,22.9757,-0.20009
463,-5.11e-05,22.9925,-0.198271
464,-4.943e-05,23.0045,-0.198271
465,-4.878e-05,23.0195,-0.20009
466,-4.999e-05,23.0375,-0.201909
467,-5.14e-05,23.0544,-0.201909
468,-5.132e-05,23.0723,-0.201909
469,-5.005e-05,23.0928,-0.201909
470,-4.941e-05,23.113,-0.20009
471,-5.068e-05,23.1281,-0.196452
472,-5.274e-05,23.1388,-0.192814
473,-5.387e-05,23.1529,-0.192814
474,-5.428e-05,23.1714,-0.194633
475,-5.514e-05,23.1907,-0.196452
476,-5.604e-05,23.2123,-0.198271
477,-5.571e-05,23.2393,-0.201909
478,-5.451e-05,23.2674,-0.205547
479,-5.386e-05,23.2882,-0.209185
480,-5.424e-05,23.2992,-0.211004
481,-5.542e-05,23.3044,-0.209185
482,-5.652e-05,23.3126,-0.207366
483,-5.712e-05,23.331,-0.205547
484,-5.736e-05,23.3567,-0.205547
485,-5.654e-05,23.383,-0.205547
486,-5.441e-05,23.4111,-0.205547
487,-5.277e-05,23.4386,-0.205547
488,-5.301e-05,23.457,-0.205547
489,-5.404e-05,23.4655,-0.207366
490,-5.44e-05,23.4684,-0.209185
491,-5.34e-05,23.4708,-0.211004
492,-5.208e-05,23.4764,-0.211004
493,-5.206e-05,23.4837,-0.209185
494,-5.338e-05,23.489,-0.209185
495,-5.475e-05,23.4929,-0.211004
496,-5.493e-05,23.4979,-0.212823
497,-5.458e-05,23.5032,-0.212823
498,-5.492e-05,23.5083,-0.212823
499,-5.56e-05,23.5139,-0.212823
500,-5.575e-05,23.5221,-0.211004
501,-5.512e-05,23.5378,-0.211004
502,-5.434e-05,23.5548,-0.211004
503,-5.47e-05,23.5608,-0.209185
504,-5.605e-05,23.5584,-0.209185
505,-5.616e-05,23.5597,-0.207366
506,-5.479e-05,23.5711,-0.207366
507,-5.417e-05,23.5887,-0.209185
508,-5.421e-05,23.605,-0.211004
509,-5.355e-05,23.6174,-0.214642
510,-5.23e-05,23.6237,-0.216461
511,-5.156e-05,23.6252,-0.216461
512,-5.194e-05,23.6304,-0.216461
513,-5.24e-05,23.6464,-0.216461
514,-5.241e-05,23.6733,-0.216461
515,-5.27e-05,23.6984,-0.216461
516,-5.336e-05,23.7096,-0.216461
517,-5.452e-05,23.7105,-0.21828
518,-5.626e-05,23.7112,-0.21828
519,-5.797e-05,23.7123,-0.21828
520,-5.866e-05,23.71,-0.216461
521,-5.852e-05,23.7074,-0.214642
522,-5.863e-05,23.7111,-0.212823
523,-5.866e-05,23.7244,-0.212823
524,-5.81e-05,23.7403,-0.214642
525,-5.794e-05,23.7499,-0.21828
526,-5.867e-05,23.7533,-0.220099
527,-5.903e-05,23.7557,-0.221918
528,-5.815e-05,23.7555,-0.223737
529,-5.65e-05,23.7526,-0.225556
530,-5.532e-05,23.7578,-0.227375
531,-5.571e-05,23.7711,-0.225556
532,-5.74e-05,23.7833,-0.225556
533,-5.896e-05,23.7912,-0.225556
534,-6.006e-05,23.794,-0.227375
535,-6.101e-05,23.7914,-0.225556
536,-6.13e-05,23.7843,-0.225556
537,-6.064e-05,23.7807,-0.225556
538,-5.913e-05,23.7851,-0.225556
539,-5.773e-05,23.7903,-0.225556
540,-5.694e-05,23.7912,-0.227375
541,-5.593e-05,23.7867,-0.227375
542,-5.469e-05,23.7754,-0.227375
543,-5.362e-05,23.7639,-0.229194
544,-5.309e-05,23.7599,-0.229194
545,-5.343e-05,23.7583,-0.227375
546,-5.392e-05,23.7514,-0.227375
547,-5.411e-05,23.7461,-0.227375
548,-5.484e-05,23.7495,-0.229194
549,-5.656e-05,23.7543,-0.231013
550,-5.826e-05,23.7556,-0.231013
551,-5.885e-05,23.7563,-0.231013
552,-5.73e-05,23.7542,-0.231013
553,-5.397e-05,23.7504,-0.231013
554,-5.178e-05,23.7546,-0.231013
555,-5.2e-05,23.76,-0.231013
556,-5.288e-05,23.7539,-0.229194
557,-5.352e-05,23.7454,-0.231013
558,-5.476e-05,23.7429,-0.229194
559,-5.676e-05,23.745,-0.227375
560,-5.864e-05,23.7509,-0.225556
561,-6.003e-05,23.7522,-0.225556
562,-6.061e-05,23.7459,-0.225556
563,-6.092e-05,23.745,-0.225556
564,-6.161e-05,23.7518,-0.225556
565,-6.175e-05,23.7531,-0.227375
566,-6.051e-05,23.7473,-0.231013
567,-5.854e-05,23.744,-0.232832
568,-5.758e-05,23.7394,-0.234651
569,-5.819e-05,23.729,-0.238289
570,-5.929e-05,23.7179,-0.238289
571,-5.965e-05,23.7075,-0.238289
572,-5.993e-05,23.7002,-0.23647
573,-6.12e-05,23.6997,-0.23647
574,-6.246e-05,23.7056,-0.23647
575,-6.247e-05,23.7146,-0.23647
576,-6.119e-05,23.7173,-0.23647
577,-5.925e-05,23.7133,-0.238289
578,-5.752e-05,23.7086,-0.238289
579,-5.671e-05,23.7012,-0.238289
580,-5.665e-05,23.6937,-0.23647
581,-5.734e-05,23.6842,-0.23647
582,-5.921e-05,23.6624,-0.238289
583,-6.141e-05,23.6346,-0.240108
584,-6.254e-05,23.6082,-0.241927
585,-6.257e-05,23.578,-0.245565
586,-6.292e-05,23.5434,-0.245565
587,-6.422e-05,23.5161,-0.245565
588,-6.613e-05,23.5012,-0.245565
589,-6.785e-05,23.4887,-0.243746
590,-6.834e-05,23.478,-0.245565
591,-6.766e-05,23.4704,-0.245565
592,-6.676e-05,23.4524,-0.243746
593,-6.574e-05,23.4192,-0.243746
594,-6.381e-05,23.3841,-0.243746
595,-6.147e-05,23.3507,-0.245565
596,-6.015e-05,23.3183,-0.247384
597,-5.986e-05,23.2929,-0.249203
598,-5.96e-05,23.2727,-0.251022
599,-5.899e-05,23.253,-0.251022
600,-5.818e-05,23.2249,-0.251022
601,-5.76e-05,23.1847,-0.251022
602,-5.773e-05,23.1436,-0.251022
603,-5.838e-05,23.105,-0.251022
604,-5.903e-05,23.0664,-0.252841
605,-5.975e-05,23.0309,-0.25466
606,-6.079e-05,22.9987,-0.256479
607,-6.137e-05,22.9703,-0.258298
608,-6.146e-05,22.9446,-0.260117
609,-6.142e-05,22.9124,-0.260117
610,-6.059e-05,22.8743,-0.260117
611,-5.947e-05,22.8416,-0.258298
612,-5.909e-05,22.8149,-0.258298
613,-5.869e-05,22.7869,-0.256479
614,-5.811e-05,22.7505,-0.256479
615,-5.853e-05,22.7086,-0.256479
616,-5.998e-05,22.6722,-0.25466
617,-6.117e-05,22.639,-0.25466
618,-6.143e-05,22.6006,-0.25466
619,-6.136e-05,22.5597,-0.256479
620,-6.155e-05,22.5195,-0.256479
621,-6.175e-05,22.4811,-0.258298
622,-6.129e-05,22.4483,-0.260117
623,-5.944e-05,22.4199,-0.261936
624,-5.713e-05,22.3897,-0.261936
625,-5.618e-05,22.3553,-0.263755
626,-5.644e-05,22.3216,-0.263755
627,-5.736e-05,22.2946,-0.263755
628,-5.833e-05,22.2717,-0.263755
629,-5.871e-05,22.2453,-0.265574
630,-5.973e-05,22.216,-0.265574
631,-6.154e-05,22.1908,-0.265574
632,-6.187e-05,22.1706,-0.265574
633,-6.021e-05,22.1457,-0.267393
634,-5.906e-05,22.1128,-0.267393
635,-5.976e-05,22.0811,-0.269212
636,-6.103e-05,22.0529,-0.269212
637,-6.098e-05,22.0271,-0.269212
638,-5.935e-05,22.0076,-0.269212
639,-5.804e-05,21.9923,-0.271031
640,-5.79e-05,21.9788,-0.274669
641,-5.836e-05,21.9669,-0.274669
642,-5.924e-05,21.9555,-0.274669
643,-5.991e-05,21.9452,-0.274669
644,-5.978e-05,21.9334,-0.27285
645,-5.961e-05,21.9211,-0.27285
646,-6e-05,21.914,-0.27285
647,-6.081e-05,21.9149,-0.274669
648,-6.252e-05,21.918,-0.276488
649,-6.483e-05,21.919,-0.276488
650,-6.613e-05,21.9243,-0.278307
651,-6.569e-05,21.9384,-0.278307
652,-6.443e-05,21.9537,-0.276488
653,-6.336e-05,21.9603,-0.276488
654,-6.261e-05,21.9596,-0.278307
655,-6.25e-05,21.9626,-0.280126
656,-6.27e-05,21.9788,-0.281945
657,-6.268e-05,22.0025,-0.283764
658,-6.332e-05,22.021,-0.281945
659,-6.455e-05,22.0318,-0.280126
660,-6.546e-05,22.0367,-0.278307
661,-6.581e-05,22.0361,-0.276488
662,-6.547e-05,22.0353,-0.276488
663,-6.516e-05,22.0433,-0.278307
664,-6.623e-05,22.0594,-0.278307
665,-6.817e-05,22.0706,-0.278307
666,-6.903e-05,22.0711,-0.280126
667,-6.883e-05,22.0727,-0.280126
668,-6.9e-05,22.0876,-0.280126
669,-6.987e-05,22.1112,-0.280126
670,-7.034e-05,22.1367,-0.283764
671,-6.935e-05,22.1639,-0.285583
672,-6.814e-05,22.1953,-0.289221
