,Rotation,Base moment [kN.m],Axial_Disp. [mm]
191,-1.131e-05,24.5381,0.032742
192,-1.272e-05,24.5301,0.034561
193,-1.369e-05,24.5234,0.034561
194,-1.381e-05,24.5189,0.034561
195,-1.344e-05,24.5185,0.034561
196,-1.252e-05,24.5226,0.034561
197,-1.039e-05,24.529,0.034561
198,-7.26e-06,24.5359,0.03638
199,-5.2e-06,24.5414,0.03638
200,-4.71e-06,24.5493,0.038199
201,-4.78e-06,24.5641,0.038199
202,-5.4e-06,24.5824,0.03638
203,-6.19e-06,24.5991,0.03638
204,-6.65e-06,24.6127,0.034561
205,-6.78e-06,24.6251,0.030923
206,-6.19e-06,24.64,0.027285
207,-4.94e-06,24.651,0.027285
208,-4.05e-06,24.6509,0.029104
209,-4.14e-06,24.6469,0.032742
210,-4.22e-06,24.6464,0.034561
211,-4.44e-06,24.6415,0.038199
212,-5.62e-06,24.6308,0.040018
213,-6.79e-06,24.6259,0.041837
214,-7.54e-06,24.6263,0.043656
215,-7.47e-06,24.6292,0.043656
216,-6.33e-06,24.6358,0.041837
217,-5.11e-06,24.6414,0.040018
218,-4.87e-06,24.6409,0.040018
219,-5.87e-06,24.6344,0.038199
220,-6.1e-06,24.6259,0.040018
221,-4.68e-06,24.6159,0.041837
222,-3.85e-06,24.6021,0.043656
223,-4.25e-06,24.5879,0.045475
224,-4.72e-06,24.5804,0.049113
225,-5e-06,24.5659,0.052751
226,-5.63e-06,24.4809,0.056389
227,-7.39e-06,24.2796,0.060027
228,-9.45e-06,24.0152,0.063665
229,-1.053e-05,23.7645,0.065484
230,-1.071e-05,23.5647,0.067303
231,-9.8e-06,23.4294,0.067303
232,-7.51e-06,23.3505,0.067303
233,-4.91e-06,23.3066,0.067303
234,-3.45e-06,23.2848,0.069122
235,-3.3e-06,23.2851,0.069122
236,-3.85e-06,23.3017,0.070941
237,-4.23e-06,23.324,0.07276
238,-4.2e-06,23.3472,0.076398
239,-4.65e-06,23.3709,0.078217
240,-5.26e-06,23.3956,0.080036
241,-4.84e-06,23.4221,0.081855
242,-4.85e-06,23.4451,0.085493
243,-6.61e-06,23.4529,0.089131
244,-8.75e-06,23.4448,0.092769
245,-9.87e-06,23.4366,0.094588
246,-9.7e-06,23.4389,0.098226
247,-8.47e-06,23.4489,0.098226
248,-6.38e-06,23.4703,0.100045
249,-3.84e-06,23.5058,0.101864
250,-2e-06,23.5433,0.103683
251,-2.09e-06,23.5751,0.105502
252,-4.15e-06,23.6025,0.10914
253,-7.37e-06,23.6272,0.112778
254,-1.04e-05,23.6488,0.116416
255,-1.227e-05,23.6655,0.118235
256,-1.278e-05,23.6799,0.120054
257,-1.21e-05,23.6979,0.121873
258,-1.099e-05,23.7241,0.121873
259,-9.83e-06,23.7598,0.120054
260,-8.51e-06,23.8014,0.120054
261,-6.18e-06,23.8486,0.120054
262,-3.07e-06,23.9001,0.120054
263,-1.25e-06,23.9452,0.121873
264,-1.25e-06,23.9837,0.123692
265,-2.86e-06,24.0233,0.12733
266,-5.45e-06,24.0588,0.130968
267,-8.01e-06,24.0857,0.134606
268,-9.91e-06,24.1134,0.134606
269,-1.008e-05,24.1409,0.134606
270,-9.88e-06,24.152,0.134606
271,-1.19e-05,24.151,0.132787
272,-1.532e-05,24.1525,0.132787
273,-1.709e-05,24.1533,0.132787
274,-1.584e-05,24.145,0.134606
275,-1.351e-05,24.1244,0.134606
276,-1.214e-05,24.1012,0.136425
277,-1.108e-05,24.0856,0.138244
278,-9.76e-06,24.0714,0.140063
279,-9.1e-06,24.0529,0.141882
280,-9.15e-06,24.0351,0.143701
281,-8.75e-06,24.0276,0.143701
282,-8.23e-06,24.0218,0.143701
283,-8.85e-06,24.0015,0.143701
284,-1.06e-05,23.9724,0.143701
285,-1.232e-05,23.9478,0.141882
286,-1.267e-05,23.9328,0.141882
287,-1.162e-05,23.9222,0.140063
288,-9.91e-06,23.9085,0.140063
289,-8.63e-06,23.8925,0.140063
290,-8.73e-06,23.8749,0.140063
291,-9.2e-06,23.853,0.140063
292,-8.72e-06,23.8246,0.140063
293,-7.34e-06,23.7929,0.140063
294,-6.31e-06,23.7655,0.140063
295,-6.52e-06,23.7418,0.140063
296,-6.9e-06,23.7126,0.141882
297,-6.37e-06,23.6752,0.141882
298,-5.21e-06,23.6376,0.143701
299,-4.4e-06,23.6129,0.143701
300,-3.9e-06,23.602,0.14552
301,-3.51e-06,23.5953,0.147339
302,-3.48e-06,23.5883,0.149158
303,-3.83e-06,23.5822,0.149158
304,-4.22e-06,23.5765,0.150977
305,-4.3e-06,23.5679,0.150977
306,-4.84e-06,23.5579,0.149158
307,-6.33e-06,23.5519,0.149158
308,-7.5e-06,23.5518,0.149158
309,-7.63e-06,23.5537,0.152796
310,-7.18e-06,23.5491,0.156434
311,-5.88e-06,23.5437,0.158253
312,-4.48e-06,23.5506,0.160072
313,-4.58e-06,23.5649,0.158253
314,-5.26e-06,23.5786,0.156434
315,-5.12e-06,23.5864,0.156434
316,-5.26e-06,23.5828,0.156434
317,-6.18e-06,23.571,0.156434
318,-6.68e-06,23.5547,0.154615
319,-6.74e-06,23.5319,0.154615
320,-6.82e-06,23.505,0.154615
321,-6.94e-06,23.4848,0.152796
322,-8.13e-06,23.4768,0.154615
323,-1.021e-05,23.4762,0.154615
324,-1.135e-05,23.4766,0.152796
325,-1.101e-05,23.4778,0.152796
326,-9.75e-06,23.4814,0.150977
327,-8.75e-06,23.486,0.152796
328,-9.42e-06,23.4874,0.154615
329,-1.129e-05,23.4744,0.156434
330,-1.281e-05,23.4493,0.158253
331,-1.414e-05,23.4307,0.160072
332,-1.547e-05,23.4204,0.161891
333,-1.542e-05,23.4106,0.161891
334,-1.299e-05,23.3998,0.161891
335,-9.39e-06,23.3854,0.160072
336,-7.19e-06,23.371,0.156434
337,-7.33e-06,23.3552,0.154615
338,-8.76e-06,23.334,0.154615
339,-9.4e-06,23.3174,0.156434
340,-8.62e-06,23.311,0.156434
341,-7.88e-06,23.3066,0.158253
342,-8.18e-06,23.298,0.158253
343,-9.44e-06,23.2827,0.158253
344,-1.094e-05,23.2557,0.158253
345,-1.164e-05,23.216,0.156434
346,-1.113e-05,23.1704,0.156434
347,-1.049e-05,23.1195,0.158253
348,-1.081e-05,23.0616,0.161891
349,-1.168e-05,23.003,0.161891
350,-1.286e-05,22.9465,0.16371
351,-1.432e-05,22.8926,0.161891
352,-1.538e-05,22.8425,0.161891
353,-1.535e-05,22.7951,0.160072
354,-1.408e-05,22.7516,0.158253
355,-1.278e-05,22.7121,0.158253
356,-1.268e-05,22.6746,0.158253
357,-1.249e-05,22.6377,0.158253
358,-1.097e-05,22.6066,0.158253
359,-9.4e-06,22.5906,0.158253
360,-8.74e-06,22.5922,0.158253
361,-8.02e-06,22.6058,0.158253
362,-7.15e-06,22.6254,0.158253
363,-7.48e-06,22.6478,0.158253
364,-8.87e-06,22.6681,0.160072
365,-9.27e-06,22.6833,0.161891
366,-8.26e-06,22.6965,0.16371
367,-7.18e-06,22.7058,0.16371
368,-7.17e-06,22.7078,0.161891
369,-8.75e-06,22.7037,0.160072
370,-1.092e-05,22.6945,0.160072
371,-1.284e-05,22.6828,0.160072
372,-1.457e-05,22.6742,0.160072
373,-1.564e-05,22.6724,0.160072
374,-1.568e-05,22.6717,0.161891
375,-1.48e-05,22.6678,0.16371
376,-1.349e-05,22.6673,0.16371
377,-1.192e-05,22.6751,0.165529
378,-1.009e-05,22.6847,0.16371
379,-9.31e-06,22.6863,0.16371
380,-9.78e-06,22.6807,0.165529
381,-9.55e-06,22.6738,0.165529
382,-9.09e-06,22.6701,0.167348
383,-1.027e-05,22.6703,0.167348
384,-1.237e-05,22.673,0.167348
385,-1.349e-05,22.6765,0.167348
386,-1.366e-05,22.6799,0.169167
387,-1.354e-05,22.6861,0.170986
388,-1.307e-05,22.6929,0.172805
389,-1.35e-05,22.685,0.172805
390,-1.46e-05,22.6631,0.172805
391,-1.44e-05,22.6424,0.174624
392,-1.267e-05,22.621,0.176443
393,-1.05e-05,22.6007,0.176443
394,-9.27e-06,22.5931,0.176443
395,-9.44e-06,22.5961,0.174624
396,-1.051e-05,22.6002,0.172805
397,-1.149e-05,22.5966,0.170986
398,-1.197e-05,22.5868,0.169167
399,-1.208e-05,22.5843,0.169167
400,-1.192e-05,22.5909,0.169167
401,-1.169e-05,22.5953,0.170986
402,-1.113e-05,22.5969,0.170986
403,-1.071e-05,22.5984,0.170986
404,-1.128e-05,22.5982,0.170986
405,-1.241e-05,22.6003,0.172805
406,-1.321e-05,22.6089,0.172805
407,-1.329e-05,22.6147,0.172805
408,-1.349e-05,22.604,0.174624
409,-1.45e-05,22.5863,0.176443
410,-1.561e-05,22.5762,0.178262
411,-1.557e-05,22.5736,0.178262
412,-1.411e-05,22.5807,0.178262
413,-1.225e-05,22.5923,0.178262
414,-1.08e-05,22.5993,0.178262
415,-9.95e-06,22.6072,0.178262
416,-9.94e-06,22.6156,0.176443
417,-1.007e-05,22.6157,0.176443
418,-9.68e-06,22.6128,0.174624
419,-9.39e-06,22.6162,0.176443
420,-9.33e-06,22.6183,0.178262
421,-9.55e-06,22.6124,0.180081
422,-1.006e-05,22.6047,0.1819
423,-1.012e-05,22.6056,0.1819
424,-1.053e-05,22.6151,0.1819
425,-1.243e-05,22.6272,0.180081
426,-1.456e-05,22.6458,0.176443
427,-1.525e-05,22.6736,0.174624
428,-1.392e-05,22.7103,0.172805
429,-1.148e-05,22.7519,0.172805
430,-9.31e-06,22.7922,0.174624
431,-8.28e-06,22.8288,0.176443
432,-8.51e-06,22.8581,0.178262
433,-8.68e-06,22.8816,0.180081
434,-8.68e-06,22.9044,0.1819
435,-9.46e-06,22.9304,0.1819
436,-1.049e-05,22.9627,0.183719
437,-1.097e-05,22.9958,0.183719
438,-1.144e-05,23.0255,0.183719
439,-1.288e-05,23.0585,0.183719
440,-1.528e-05,23.0964,0.1819
441,-1.744e-05,23.1318,0.1819
442,-1.774e-05,23.1637,0.1819
443,-1.643e-05,23.1944,0.1819
444,-1.486e-05,23.2194,0.1819
445,-1.377e-05,23.2389,0.180081
446,-1.357e-05,23.2605,0.176443
447,-1.412e-05,23.2808,0.174624
448,-1.439e-05,23.2986,0.174624
449,-1.299e-05,23.318,0.174624
450,-1.036e-05,23.3364,0.176443
451,-8.84e-06,23.3504,0.178262
452,-9.27e-06,23.3567,0.180081
453,-1.027e-05,23.3527,0.1819
454,-1.011e-05,23.3473,0.183719
455,-8.28e-06,23.346,0.185538
456,-7.43e-06,23.3373,0.185538
457,-9.08e-06,23.3183,0.185538
458,-1.047e-05,23.3002,0.185538
459,-1.088e-05,23.2864,0.187357
460,-1.072e-05,23.2692,0.187357
461,-9.09e-06,23.2459,0.187357
462,-7.67e-06,23.2221,0.187357
463,-7.73e-06,23.2002,0.185538
464,-8.34e-06,23.1788,0.185538
465,-9.35e-06,23.1595,0.187357
466,-1.072e-05,23.1433,0.189176
467,-1.172e-05,23.1246,0.189176
468,-1.206e-05,23.0998,0.190995
469,-1.261e-05,23.0717,0.192814
470,-1.426e-05,23.0454,0.194633
471,-1.586e-05,23.0241,0.196452
472,-1.676e-05,23.0039,0.196452
473,-1.736e-05,22.9805,0.196452
474,-1.711e-05,22.9563,0.196452
475,-1.638e-05,22.9355,0.196452
476,-1.548e-05,22.9152,0.196452
477,-1.365e-05,22.8907,0.196452
478,-1.246e-05,22.8682,0.196452
479,-1.2e-05,22.8575,0.194633
480,-9.69e-06,22.8548,0.196452
481,-6.38e-06,22.8549,0.196452
482,-5.53e-06,22.8583,0.196452
483,-7.6e-06,22.8582,0.198271
484,-9.97e-06,22.8498,0.198271
485,-1.086e-05,22.8393,0.198271
486,-1.068e-05,22.8311,0.198271
487,-1.092e-05,22.8258,0.20009
488,-1.225e-05,22.8251,0.201909
489,-1.381e-05,22.8233,0.203728
490,-1.43e-05,22.8184,0.205547
491,-1.317e-05,22.8212,0.207366
492,-1.143e-05,22.83,0.209185
493,-1.03e-05,22.8357,0.209185
494,-9.68e-06,22.8337,0.209185
495,-9.27e-06,22.8226,0.209185
496,-9.62e-06,22.8104,0.209185
497,-1.189e-05,22.7956,0.209185
498,-1.474e-05,22.7777,0.207366
499,-1.543e-05,22.7652,0.209185
500,-1.472e-05,22.7573,0.209185
501,-1.454e-05,22.7474,0.211004
502,-1.501e-05,22.7349,0.211004
503,-1.548e-05,22.7248,0.211004
504,-1.527e-05,22.7181,0.212823
505,-1.452e-05,22.7083,0.214642
506,-1.324e-05,22.6955,0.21828
507,-1.186e-05,22.6848,0.220099
508,-1.166e-05,22.6766,0.221918
509,-1.323e-05,22.6727,0.221918
510,-1.61e-05,22.671,0.223737
511,-1.813e-05,22.664,0.223737
512,-1.803e-05,22.6532,0.223737
513,-1.722e-05,22.6369,0.225556
514,-1.658e-05,22.6068,0.227375
515,-1.586e-05,22.5634,0.229194
516,-1.589e-05,22.508,0.231013
517,-1.655e-05,22.4431,0.231013
518,-1.632e-05,22.3766,0.231013
519,-1.574e-05,22.3134,0.231013
520,-1.583e-05,22.2504,0.229194
521,-1.55e-05,22.1823,0.227375
522,-1.507e-05,22.1083,0.227375
523,-1.555e-05,22.0312,0.227375
524,-1.505e-05,21.9572,0.229194
525,-1.297e-05,21.8918,0.229194
526,-1.124e-05,21.8373,0.231013
527,-1.027e-05,21.7929,0.231013
528,-9.62e-06,21.7586,0.231013
529,-8.87e-06,21.7357,0.231013
530,-8.54e-06,21.7261,0.231013
531,-1.02e-05,21.7255,0.232832
532,-1.289e-05,21.7251,0.234651
533,-1.536e-05,21.724,0.23647
534,-1.818e-05,21.7246,0.238289
535,-2.005e-05,21.7272,0.238289
536,-1.984e-05,21.7324,0.240108
537,-1.943e-05,21.7425,0.241927
538,-2.007e-05,21.753,0.241927
539,-2.094e-05,21.7598,0.241927
540,-2.067e-05,21.7645,0.241927
541,-1.871e-05,21.7672,0.241927
542,-1.658e-05,21.7678,0.240108
543,-1.622e-05,21.7659,0.238289
544,-1.744e-05,21.763,0.238289
545,-1.832e-05,21.7605,0.238289
546,-1.83e-05,21.7556,0.240108
547,-1.832e-05,21.7477,0.241927
548,-1.824e-05,21.7432,0.243746
549,-1.691e-05,21.749,0.245565
550,-1.403e-05,21.7614,0.245565
551,-1.104e-05,21.7723,0.245565
552,-9.03e-06,21.7812,0.243746
553,-8.17e-06,21.7858,0.243746
554,-8.76e-06,21.7786,0.245565
555,-1.034e-05,21.7637,0.247384
556,-1.218e-05,21.7507,0.249203
557,-1.46e-05,21.74,0.249203
558,-1.703e-05,21.7309,0.249203
559,-1.831e-05,21.7255,0.251022
560,-1.884e-05,21.7263,0.249203
561,-1.865e-05,21.7324,0.247384
562,-1.703e-05,21.7348,0.247384
563,-1.488e-05,21.7305,0.247384
564,-1.388e-05,21.7248,0.247384
565,-1.405e-05,21.7194,0.249203
566,-1.499e-05,21.7118,0.251022
567,-1.653e-05,21.7007,0.252841
568,-1.678e-05,21.69,0.252841
569,-1.492e-05,21.6815,0.252841
570,-1.339e-05,21.667,0.25466
571,-1.348e-05,21.6457,0.258298
572,-1.374e-05,21.6261,0.258298
573,-1.317e-05,21.6156,0.258298
574,-1.296e-05,21.6161,0.258298
575,-1.405e-05,21.6211,0.256479
576,-1.496e-05,21.6326,0.256479
577,-1.463e-05,21.6509,0.25466
578,-1.435e-05,21.6605,0.25466
579,-1.476e-05,21.6566,0.25466
580,-1.548e-05,21.6497,0.25466
581,-1.617e-05,21.646,0.256479
582,-1.588e-05,21.6437,0.256479
583,-1.481e-05,21.638,0.256479
584,-1.387e-05,21.6314,0.25466
585,-1.31e-05,21.6301,0.25466
586,-1.31e-05,21.626,0.256479
587,-1.419e-05,21.6133,0.258298
588,-1.51e-05,21.6032,0.260117
589,-1.554e-05,21.6003,0.261936
590,-1.61e-05,21.6006,0.261936
591,-1.635e-05,21.6004,0.261936
592,-1.579e-05,21.5973,0.263755
593,-1.52e-05,21.5958,0.263755
594,-1.533e-05,21.5982,0.261936
595,-1.525e-05,21.6055,0.263755
596,-1.364e-05,21.626,0.263755
597,-1.147e-05,21.6561,0.265574
598,-1.061e-05,21.6818,0.267393
599,-1.108e-05,21.6998,0.265574
600,-1.171e-05,21.7125,0.265574
601,-1.189e-05,21.7244,0.263755
602,-1.189e-05,21.7411,0.263755
603,-1.102e-05,21.7658,0.263755
604,-9.29e-06,21.7934,0.263755
605,-8.32e-06,21.8168,0.261936
606,-9.36e-06,21.839,0.261936
607,-1.267e-05,21.87,0.263755
608,-1.635e-05,21.9158,0.263755
609,-1.894e-05,21.9653,0.265574
610,-2.062e-05,22.0078,0.265574
611,-2.091e-05,22.0463,0.263755
612,-1.952e-05,22.081,0.263755
613,-1.796e-05,22.1094,0.265574
614,-1.741e-05,22.1326,0.265574
615,-1.706e-05,22.1594,0.267393
616,-1.572e-05,22.1959,0.269212
617,-1.279e-05,22.2341,0.269212
618,-9.71e-06,22.2688,0.271031
619,-9.2e-06,22.2976,0.27285
620,-1.088e-05,22.3149,0.276488
621,-1.186e-05,22.3222,0.278307
622,-1.104e-05,22.3214,0.276488
623,-1.019e-05,22.313,0.276488
624,-1.007e-05,22.3077,0.276488
625,-9.68e-06,22.3116,0.274669
626,-9.93e-06,22.313,0.27285
627,-1.151e-05,22.3032,0.271031
628,-1.277e-05,22.2869,0.271031
629,-1.281e-05,22.269,0.27285
630,-1.276e-05,22.2513,0.274669
631,-1.313e-05,22.2332,0.274669
632,-1.349e-05,22.2113,0.276488
633,-1.331e-05,22.1835,0.276488
634,-1.233e-05,22.1521,0.274669
635,-1.151e-05,22.1254,0.27285
636,-1.202e-05,22.1051,0.274669
637,-1.344e-05,22.0904,0.276488
638,-1.527e-05,22.0837,0.278307
639,-1.727e-05,22.082,0.280126
640,-1.842e-05,22.0746,0.280126
641,-1.864e-05,22.0522,0.280126
642,-1.851e-05,22.0202,0.278307
643,-1.821e-05,21.9856,0.278307
644,-1.761e-05,21.9489,0.278307
645,-1.687e-05,21.9194,0.280126
646,-1.629e-05,21.9004,0.281945
647,-1.593e-05,21.884,0.280126
648,-1.554e-05,21.8662,0.281945
649,-1.449e-05,21.8475,0.280126
650,-1.26e-05,21.8275,0.278307
651,-1.063e-05,21.8048,0.276488
652,-9.4e-06,21.785,0.276488
653,-9.86e-06,21.7753,0.274669
654,-1.172e-05,21.7709,0.276488
655,-1.325e-05,21.7613,0.278307
656,-1.347e-05,21.7472,0.280126
657,-1.256e-05,21.7337,0.283764
658,-1.195e-05,21.7186,0.285583
659,-1.24e-05,21.7049,0.285583
660,-1.315e-05,21.7,0.285583
661,-1.369e-05,21.7043,0.283764
662,-1.319e-05,21.7165,0.281945
663,-1.188e-05,21.7308,0.283764
664,-1.147e-05,21.739,0.285583
665,-1.257e-05,21.7395,0.285583
666,-1.47e-05,21.732,0.285583
667,-1.687e-05,21.7177,0.285583
668,-1.784e-05,21.6984,0.287402
669,-1.755e-05,21.6727,0.287402
670,-1.623e-05,21.6509,0.287402
671,-1.434e-05,21.6388,0.287402
672,-1.274e-05,21.6256,0.287402
673,-1.146e-05,21.6055,0.287402
674,-1.054e-05,21.5807,0.287402
675,-8.87e-06,21.5594,0.287402
676,-5.88e-06,21.5481,0.287402
677,-4.19e-06,21.5438,0.289221
678,-5.31e-06,21.5368,0.29104
679,-7.83e-06,21.5184,0.29104
680,-1.06e-05,21.4903,0.29104
681,-1.259e-05,21.4648,0.292859
682,-1.314e-05,21.4457,0.294678
683,-1.34e-05,21.416,0.292859
684,-1.452e-05,21.3618,0.292859
685,-1.515e-05,21.2912,0.29104
686,-1.403e-05,21.2186,0.29104
687,-1.213e-05,21.1492,0.29104
688,-1.085e-05,21.0792,0.292859
689,-1.034e-05,21.0069,0.292859
690,-1.029e-05,20.9324,0.292859
691,-1.061e-05,20.8531,0.294678
692,-1.066e-05,20.7677,0.296497
693,-1.065e-05,20.6819,0.298316
694,-1.165e-05,20.6013,0.298316
695,-1.323e-05,20.5247,0.298316
696,-1.413e-05,20.457,0.298316
697,-1.396e-05,20.4066,0.298316
698,-1.36e-05,20.3693,0.296497
699,-1.391e-05,20.3321,0.294678
700,-1.431e-05,20.2973,0.296497
