,Rotation,Base moment [kN.m],Axial_Disp. [mm]
79,2.12e-06,-24.4523,0.009095
80,1.78e-06,-24.4603,0.007276
81,2.47e-06,-24.4746,0.003638
82,3.41e-06,-24.4875,0.0
83,4.21e-06,-24.4975,-0.003638
84,4.79e-06,-24.5091,-0.005457
85,4.83e-06,-24.5242,-0.005457
86,4.23e-06,-24.5433,-0.005457
87,3.62e-06,-24.5612,-0.005457
88,2.56e-06,-24.5665,-0.005457
89,2.5e-07,-24.5576,-0.005457
90,-1.65e-06,-24.5497,-0.003638
91,-1.58e-06,-24.5479,-0.001819
92,-1.1e-07,-24.5496,0.0
93,1.87e-06,-24.562,0.001819
94,3.67e-06,-24.5825,0.003638
95,4.16e-06,-24.5992,0.003638
96,3.59e-06,-24.6089,0.001819
97,3.13e-06,-24.618,0.001819
98,2.95e-06,-24.6276,0.0
99,2.76e-06,-24.6312,0.0
100,2.31e-06,-24.6334,0.0
101,1.26e-06,-24.6369,0.0
102,-7.1e-07,-24.6383,0.0
103,-2.54e-06,-24.643,0.0
104,-3.41e-06,-24.6531,0.0
105,-3.18e-06,-24.6666,-0.001819
106,-1.34e-06,-24.6841,-0.001819
107,8.3e-07,-24.7031,-0.003638
108,1.52e-06,-24.7199,-0.001819
109,1.28e-06,-24.7352,0.0
110,1.16e-06,-24.7492,0.001819
111,6.5e-07,-24.7582,0.001819
112,-1.37e-06,-24.7608,0.0
113,-4.23e-06,-24.7575,0.001819
114,-6.11e-06,-24.7515,0.003638
115,-6.73e-06,-24.7452,0.003638
116,-6.45e-06,-24.7374,0.005457
117,-5.44e-06,-24.7348,0.005457
118,-4.62e-06,-24.7375,0.003638
119,-4.38e-06,-24.7403,0.001819
120,-3.8e-06,-24.7471,0.0
121,-1.99e-06,-24.7573,0.001819
122,6.3e-07,-24.7628,0.003638
123,2.69e-06,-24.7651,0.003638
124,3.54e-06,-24.7677,0.003638
125,3.32e-06,-24.7722,0.003638
126,2.4e-06,-24.7817,0.005457
127,1.07e-06,-24.7921,0.005457
128,-3.1e-07,-24.7966,0.005457
129,-3.3e-07,-24.7928,0.003638
130,1.16e-06,-24.7853,0.001819
131,2.53e-06,-24.7794,-0.001819
132,3.17e-06,-24.7686,-0.001819
133,2.82e-06,-24.7546,-0.001819
134,9.5e-07,-24.7483,0.0
135,-1.76e-06,-24.7425,0.0
136,-3.61e-06,-24.7309,0.001819
137,-4.01e-06,-24.7228,0.003638
138,-3.58e-06,-24.7224,0.003638
139,-2.68e-06,-24.726,0.003638
140,-2.09e-06,-24.7357,0.003638
141,-2.08e-06,-24.7539,0.001819
142,-1.87e-06,-24.7734,-0.001819
143,-1.49e-06,-24.788,-0.001819
144,-1.81e-06,-24.8,-0.001819
145,-2.5e-06,-24.8064,0.0
146,-2.48e-06,-24.7997,0.0
147,-2.36e-06,-24.7827,0.001819
148,-2.19e-06,-24.7633,0.003638
149,-5.1e-07,-24.748,0.003638
150,2.26e-06,-24.7373,0.003638
151,3.69e-06,-24.7285,0.003638
152,2.67e-06,-24.7269,0.003638
153,3.9e-07,-24.7361,0.001819
154,-1.85e-06,-24.7515,0.001819
155,-3.31e-06,-24.7677,0.001819
156,-3.4e-06,-24.7815,0.0
157,-2.82e-06,-24.7896,-0.001819
158,-2.16e-06,-24.7911,-0.001819
159,-9.9e-07,-24.7912,-0.003638
160,5.1e-07,-24.7951,-0.001819
161,1.48e-06,-24.8003,-0.001819
162,1.72e-06,-24.8008,-0.001819
163,1.27e-06,-24.7942,-0.001819
164,3.4e-07,-24.7804,-0.001819
165,-5.2e-07,-24.7676,-0.001819
166,-1.41e-06,-24.7665,-0.001819
167,-2.21e-06,-24.7763,-0.001819
168,-2.11e-06,-24.7901,0.0
169,-1.22e-06,-24.8036,0.0
170,-1.6e-07,-24.8147,0.0
171,9.8e-07,-24.8227,0.0
172,1.99e-06,-24.8255,0.001819
173,2.2e-06,-24.8184,0.003638
174,1.09e-06,-24.8027,0.003638
175,-9.9e-07,-24.7853,0.003638
176,-2.46e-06,-24.7698,0.003638
177,-2.14e-06,-24.7625,0.003638
178,-8.1e-07,-24.765,0.003638
179,5.2e-07,-24.7723,0.003638
180,1.32e-06,-24.7832,0.005457
181,1.31e-06,-24.794,0.007276
182,9.3e-07,-24.7985,0.009095
183,7.5e-07,-24.7966,0.009095
184,7.1e-07,-24.7918,0.007276
185,-4.2e-07,-24.7841,0.005457
186,-3e-06,-24.7738,0.003638
187,-5.37e-06,-24.7685,0.003638
188,-6.11e-06,-24.7735,0.001819
189,-5.01e-06,-24.7783,0.001819
190,-3.17e-06,-24.7753,0.0
191,-1.39e-06,-24.7712,-0.001819
192,4.9e-07,-24.767,-0.003638
193,1.64e-06,-24.759,-0.003638
194,1.27e-06,-24.7504,-0.003638
195,3.3e-07,-24.7476,-0.003638
196,-2e-07,-24.7458,-0.003638
197,-7.6e-07,-24.7402,-0.001819
198,-1.92e-06,-24.736,-0.001819
199,-3.03e-06,-24.7355,-0.001819
200,-4.16e-06,-24.7369,-0.003638
201,-5.56e-06,-24.7415,-0.003638
202,-6.31e-06,-24.7468,-0.003638
203,-5.96e-06,-24.7471,-0.001819
204,-4.65e-06,-24.7423,-0.001819
205,-3.28e-06,-24.7358,-0.001819
206,-2.43e-06,-24.7318,-0.001819
207,-1.8e-06,-24.7343,0.0
208,-1.58e-06,-24.7442,0.0
209,-1.05e-06,-24.7587,0.001819
210,1.3e-07,-24.7708,0.0
211,1.15e-06,-24.7773,0.0
212,2.5e-06,-24.7799,0.0
213,4.46e-06,-24.7779,0.0
214,6.51e-06,-24.7691,0.0
215,7.78e-06,-24.7561,0.0
216,7.05e-06,-24.7453,0.001819
217,4.89e-06,-24.7421,0.003638
218,2.47e-06,-24.7456,0.003638
219,-9e-08,-24.752,0.001819
220,-2.27e-06,-24.7589,0.0
221,-3.47e-06,-24.7649,-0.001819
222,-3.82e-06,-24.7717,-0.003638
223,-3.42e-06,-24.7778,-0.005457
224,-2.11e-06,-24.7779,-0.007276
225,2.2e-07,-24.7749,-0.007276
226,2.58e-06,-24.7731,-0.005457
227,4.13e-06,-24.7768,-0.003638
228,5.17e-06,-24.7873,-0.003638
229,4.56e-06,-24.795,-0.001819
230,2.26e-06,-24.7955,-0.003638
231,9e-07,-24.7898,-0.003638
232,1.22e-06,-24.7772,-0.005457
233,1.94e-06,-24.7655,-0.005457
234,2.5e-06,-24.7653,-0.005457
235,3.02e-06,-24.7757,-0.005457
236,3.28e-06,-24.7898,-0.003638
237,3.02e-06,-24.8012,-0.001819
238,2.13e-06,-24.8071,0.0
239,1.25e-06,-24.8115,0.0
240,1.74e-06,-24.8165,-0.001819
241,3.15e-06,-24.821,-0.001819
242,4.39e-06,-24.82,0.0
243,4.78e-06,-24.8095,0.0
244,3.81e-06,-24.7935,0.0
245,2.95e-06,-24.7773,-0.001819
246,3e-06,-24.7638,-0.001819
247,3.12e-06,-24.7538,-0.001819
248,3.28e-06,-24.7518,-0.003638
249,3.32e-06,-24.7543,-0.005457
250,2.75e-06,-24.7495,-0.007276
251,2.35e-06,-24.7418,-0.007276
252,3.42e-06,-24.743,-0.005457
253,5.52e-06,-24.7553,-0.003638
254,7.19e-06,-24.7737,-0.001819
255,7.38e-06,-24.7876,-0.001819
256,5.81e-06,-24.7902,0.0
257,3.65e-06,-24.7864,0.001819
258,1.46e-06,-24.7847,0.0
259,-5.4e-07,-24.7843,-0.001819
260,-1.74e-06,-24.78,-0.001819
261,-2.31e-06,-24.7744,-0.001819
262,-1.38e-06,-24.7689,0.0
263,1.48e-06,-24.762,0.0
264,4.62e-06,-24.7555,0.0
265,5.93e-06,-24.7457,-0.001819
266,5.12e-06,-24.7337,-0.003638
267,3.75e-06,-24.7294,-0.003638
268,2.23e-06,-24.7367,-0.003638
269,5e-07,-24.7511,-0.003638
270,-7.3e-07,-24.7645,-0.003638
271,-1.15e-06,-24.7706,-0.003638
272,-1.06e-06,-24.7696,-0.003638
273,-5.1e-07,-24.7651,-0.001819
274,6.3e-07,-24.7571,-0.001819
275,2.08e-06,-24.7488,-0.003638
276,3.42e-06,-24.7418,-0.003638
277,3.84e-06,-24.7319,-0.001819
278,2.86e-06,-24.7222,-0.001819
279,1.13e-06,-24.7166,0.0
280,-5.7e-07,-24.7163,0.0
281,-1.77e-06,-24.7187,0.0
282,-2.03e-06,-24.7174,0.0
283,-1.09e-06,-24.7143,0.001819
284,1.23e-06,-24.7106,0.001819
285,4.73e-06,-24.7049,0.003638
286,8.57e-06,-24.699,0.003638
287,1.18e-05,-24.6893,0.001819
288,1.281e-05,-24.6702,-0.001819
289,1.101e-05,-24.6474,-0.007276
290,8.13e-06,-24.629,-0.012733
291,5.13e-06,-24.6091,-0.020009
292,2.51e-06,-24.5802,-0.025466
293,7.7e-07,-24.5531,-0.029104
294,-1.16e-06,-24.5403,-0.034561
295,-3.21e-06,-24.5346,-0.038199
296,-3.33e-06,-24.5335,-0.040018
297,-9.6e-07,-24.537,-0.040018
298,1.68e-06,-24.5407,-0.03638
299,2.4e-06,-24.5443,-0.034561
300,1.32e-06,-24.5426,-0.032742
301,-2e-08,-24.536,-0.034561
302,-9.5e-07,-24.5323,-0.03638
303,-1.94e-06,-24.5354,-0.03638
304,-2.96e-06,-24.5467,-0.03638
305,-3.69e-06,-24.5626,-0.038199
306,-3.94e-06,-24.5732,-0.038199
307,-4.44e-06,-24.5701,-0.040018
308,-6e-06,-24.5564,-0.041837
309,-7.22e-06,-24.5413,-0.043656
310,-6.56e-06,-24.5296,-0.045475
311,-5.03e-06,-24.5214,-0.043656
312,-3.86e-06,-24.5192,-0.043656
313,-2.8e-06,-24.5205,-0.045475
314,-1.85e-06,-24.5167,-0.049113
315,-9.6e-07,-24.5061,-0.050932
316,0.0,-24.4957,-0.05457
317,-1.5e-07,-24.4896,-0.058208
318,-1.21e-06,-24.4896,-0.060027
319,-1.46e-06,-24.4904,-0.058208
320,-9.4e-07,-24.4839,-0.058208
321,-3.4e-07,-24.4793,-0.056389
322,5e-08,-24.486,-0.05457
323,3e-08,-24.4978,-0.050932
324,-1.18e-06,-24.5056,-0.050932
325,-3.42e-06,-24.5077,-0.050932
326,-4.85e-06,-24.5066,-0.052751
327,-5.77e-06,-24.5045,-0.052751
328,-6.41e-06,-24.4999,-0.05457
329,-5.85e-06,-24.4921,-0.05457
330,-4.94e-06,-24.486,-0.05457
331,-4.3e-06,-24.4815,-0.056389
332,-3.69e-06,-24.4739,-0.056389
333,-3.47e-06,-24.4666,-0.05457
334,-3.86e-06,-24.4607,-0.052751
335,-4.37e-06,-24.452,-0.049113
336,-4.57e-06,-24.4412,-0.049113
337,-5.06e-06,-24.429,-0.049113
338,-5.74e-06,-24.4177,-0.049113
339,-5.92e-06,-24.4128,-0.049113
340,-5.76e-06,-24.412,-0.049113
341,-4.87e-06,-24.4112,-0.049113
342,-3.09e-06,-24.4106,-0.050932
343,-1.86e-06,-24.41,-0.050932
344,-1.81e-06,-24.4119,-0.050932
345,-1.76e-06,-24.4124,-0.052751
346,-1.58e-06,-24.4054,-0.052751
347,-1.81e-06,-24.391,-0.05457
348,-2.29e-06,-24.3705,-0.05457
349,-2.24e-06,-24.3505,-0.05457
350,-1.32e-06,-24.3342,-0.05457
351,1.8e-07,-24.3173,-0.05457
352,1.65e-06,-24.3002,-0.052751
353,1.85e-06,-24.2886,-0.050932
354,1.25e-06,-24.2821,-0.049113
355,1.46e-06,-24.2745,-0.052751
356,1.66e-06,-24.2697,-0.05457
357,9.4e-07,-24.2695,-0.058208
358,-4.7e-07,-24.2647,-0.061846
359,-2.86e-06,-24.2562,-0.063665
360,-5.38e-06,-24.2494,-0.069122
361,-5.85e-06,-24.2419,-0.074579
362,-4.07e-06,-24.2302,-0.078217
363,-2.39e-06,-24.2117,-0.081855
364,-1.77e-06,-24.1907,-0.081855
365,-1.86e-06,-24.1811,-0.083674
366,-3.19e-06,-24.184,-0.083674
367,-4.78e-06,-24.1859,-0.083674
368,-5.29e-06,-24.1848,-0.081855
369,-5.36e-06,-24.1843,-0.081855
370,-5.39e-06,-24.1842,-0.081855
371,-5.08e-06,-24.1822,-0.083674
372,-4.82e-06,-24.1751,-0.083674
373,-5.39e-06,-24.1664,-0.081855
374,-6.39e-06,-24.1582,-0.080036
375,-6.88e-06,-24.1469,-0.080036
376,-6.96e-06,-24.1381,-0.080036
377,-6.77e-06,-24.137,-0.080036
378,-5.96e-06,-24.133,-0.078217
379,-4.91e-06,-24.1226,-0.078217
380,-4.73e-06,-24.1177,-0.076398
381,-5.42e-06,-24.117,-0.076398
382,-6.19e-06,-24.1118,-0.074579
383,-6.64e-06,-24.1099,-0.074579
384,-6.43e-06,-24.1196,-0.076398
385,-5.36e-06,-24.1318,-0.080036
386,-4.11e-06,-24.1388,-0.081855
387,-3.82e-06,-24.1439,-0.085493
388,-4.43e-06,-24.1489,-0.087312
389,-5.73e-06,-24.1534,-0.09095
390,-7.45e-06,-24.1576,-0.094588
391,-8.9e-06,-24.159,-0.096407
392,-9.61e-06,-24.1541,-0.098226
393,-8.6e-06,-24.1439,-0.096407
394,-6.33e-06,-24.1343,-0.096407
395,-4.65e-06,-24.1332,-0.096407
396,-3.72e-06,-24.139,-0.096407
397,-3.39e-06,-24.1405,-0.098226
398,-4.02e-06,-24.135,-0.101864
399,-5.18e-06,-24.1294,-0.107321
400,-6.26e-06,-24.1336,-0.112778
401,-6.22e-06,-24.1506,-0.114597
402,-4.92e-06,-24.1668,-0.116416
403,-4.51e-06,-24.1719,-0.116416
404,-6.08e-06,-24.1686,-0.118235
405,-8.08e-06,-24.161,-0.120054
406,-9.04e-06,-24.1566,-0.120054
407,-9.06e-06,-24.159,-0.121873
408,-9.14e-06,-24.1647,-0.125511
409,-9.6e-06,-24.1688,-0.12733
410,-1.054e-05,-24.1664,-0.129149
411,-1.146e-05,-24.1657,-0.130968
412,-1.092e-05,-24.175,-0.134606
413,-9.62e-06,-24.1907,-0.136425
414,-8.77e-06,-24.2071,-0.140063
415,-8.02e-06,-24.2183,-0.140063
416,-7.65e-06,-24.2273,-0.141882
417,-7.42e-06,-24.2387,-0.141882
418,-5.86e-06,-24.2466,-0.141882
419,-3.71e-06,-24.2531,-0.143701
420,-2.86e-06,-24.2635,-0.14552
421,-3.2e-06,-24.2748,-0.149158
422,-4.14e-06,-24.2864,-0.150977
423,-5.62e-06,-24.2965,-0.154615
424,-6.64e-06,-24.3041,-0.158253
425,-7.44e-06,-24.3141,-0.161891
426,-9.1e-06,-24.3262,-0.165529
427,-1.073e-05,-24.34,-0.169167
428,-1.171e-05,-24.3578,-0.169167
429,-1.263e-05,-24.3767,-0.170986
430,-1.39e-05,-24.3897,-0.172805
431,-1.542e-05,-24.395,-0.172805
432,-1.652e-05,-24.3959,-0.172805
433,-1.645e-05,-24.3946,-0.174624
434,-1.605e-05,-24.3923,-0.176443
435,-1.646e-05,-24.3922,-0.178262
436,-1.714e-05,-24.3959,-0.178262
437,-1.733e-05,-24.3986,-0.180081
438,-1.644e-05,-24.3997,-0.180081
439,-1.407e-05,-24.4014,-0.180081
440,-1.127e-05,-24.4021,-0.180081
441,-9.69e-06,-24.4044,-0.178262
442,-9.49e-06,-24.4101,-0.178262
443,-9.94e-06,-24.4149,-0.178262
444,-1.028e-05,-24.4139,-0.176443
445,-9.56e-06,-24.409,-0.174624
446,-8.19e-06,-24.4048,-0.170986
447,-7.43e-06,-24.4004,-0.170986
448,-7.87e-06,-24.3955,-0.170986
449,-9.58e-06,-24.3956,-0.172805
450,-1.182e-05,-24.4088,-0.172805
451,-1.345e-05,-24.4355,-0.174624
452,-1.465e-05,-24.4662,-0.176443
453,-1.508e-05,-24.489,-0.178262
454,-1.341e-05,-24.5001,-0.178262
455,-1.09e-05,-24.5011,-0.178262
456,-9.38e-06,-24.495,-0.178262
457,-8.23e-06,-24.4908,-0.178262
458,-7.21e-06,-24.493,-0.180081
459,-6.48e-06,-24.4976,-0.1819
460,-5.49e-06,-24.5025,-0.183719
461,-4.73e-06,-24.5074,-0.187357
462,-5.23e-06,-24.5157,-0.192814
463,-7.04e-06,-24.5319,-0.196452
464,-9.02e-06,-24.5529,-0.198271
465,-1.029e-05,-24.5673,-0.198271
466,-1.107e-05,-24.5675,-0.198271
467,-1.142e-05,-24.5612,-0.198271
468,-1.144e-05,-24.5584,-0.198271
469,-1.203e-05,-24.5647,-0.196452
470,-1.321e-05,-24.5764,-0.194633
471,-1.417e-05,-24.5841,-0.194633
472,-1.434e-05,-24.5829,-0.196452
473,-1.392e-05,-24.5731,-0.196452
474,-1.332e-05,-24.5647,-0.198271
475,-1.276e-05,-24.5662,-0.20009
476,-1.241e-05,-24.5735,-0.201909
477,-1.246e-05,-24.5814,-0.201909
478,-1.311e-05,-24.5867,-0.201909
479,-1.375e-05,-24.5883,-0.201909
480,-1.355e-05,-24.5898,-0.20009
481,-1.258e-05,-24.5925,-0.20009
482,-1.205e-05,-24.5949,-0.20009
483,-1.258e-05,-24.5968,-0.198271
484,-1.274e-05,-24.5999,-0.196452
485,-1.196e-05,-24.6075,-0.194633
486,-1.166e-05,-24.6148,-0.194633
487,-1.224e-05,-24.6158,-0.196452
488,-1.258e-05,-24.616,-0.198271
489,-1.24e-05,-24.6171,-0.20009
490,-1.32e-05,-24.6174,-0.203728
491,-1.517e-05,-24.6179,-0.205547
492,-1.709e-05,-24.6237,-0.209185
493,-1.811e-05,-24.6383,-0.211004
494,-1.771e-05,-24.6573,-0.212823
495,-1.641e-05,-24.6779,-0.214642
496,-1.508e-05,-24.6994,-0.216461
497,-1.409e-05,-24.7181,-0.220099
498,-1.403e-05,-24.7336,-0.220099
499,-1.461e-05,-24.7508,-0.220099
500,-1.418e-05,-24.7658,-0.220099
501,-1.265e-05,-24.7708,-0.220099
502,-1.184e-05,-24.7706,-0.220099
503,-1.21e-05,-24.7702,-0.220099
504,-1.281e-05,-24.7729,-0.220099
505,-1.41e-05,-24.7802,-0.221918
506,-1.577e-05,-24.7911,-0.223737
507,-1.757e-05,-24.8034,-0.223737
508,-1.895e-05,-24.8127,-0.225556
509,-1.898e-05,-24.8197,-0.227375
510,-1.806e-05,-24.8316,-0.229194
511,-1.67e-05,-24.85,-0.229194
512,-1.486e-05,-24.8644,-0.229194
513,-1.324e-05,-24.8681,-0.227375
514,-1.252e-05,-24.8643,-0.229194
515,-1.315e-05,-24.8647,-0.232832
516,-1.478e-05,-24.8778,-0.238289
517,-1.661e-05,-24.8987,-0.243746
518,-1.831e-05,-24.925,-0.251022
519,-1.965e-05,-24.957,-0.256479
520,-2.081e-05,-24.9878,-0.260117
521,-2.176e-05,-25.0077,-0.261936
522,-2.157e-05,-25.0121,-0.263755
523,-2.009e-05,-25.0081,-0.265574
524,-1.828e-05,-25.0001,-0.265574
525,-1.665e-05,-24.9869,-0.263755
526,-1.556e-05,-24.9716,-0.261936
527,-1.518e-05,-24.9531,-0.261936
528,-1.503e-05,-24.9308,-0.261936
529,-1.501e-05,-24.9108,-0.261936
530,-1.526e-05,-24.8898,-0.263755
531,-1.593e-05,-24.8685,-0.263755
532,-1.704e-05,-24.8614,-0.263755
533,-1.806e-05,-24.8706,-0.263755
534,-1.886e-05,-24.886,-0.265574
535,-1.949e-05,-24.8988,-0.263755
536,-2.015e-05,-24.909,-0.263755
537,-2.114e-05,-24.9193,-0.263755
538,-2.193e-05,-24.9235,-0.265574
539,-2.18e-05,-24.9194,-0.265574
540,-2.091e-05,-24.9091,-0.265574
541,-2.023e-05,-24.8931,-0.265574
542,-2.007e-05,-24.8796,-0.265574
543,-2.036e-05,-24.8749,-0.265574
544,-2.055e-05,-24.8749,-0.265574
545,-2.027e-05,-24.8755,-0.265574
546,-2.043e-05,-24.8761,-0.265574
547,-2.089e-05,-24.8809,-0.263755
548,-2.074e-05,-24.8933,-0.263755
549,-2.023e-05,-24.9103,-0.263755
550,-1.978e-05,-24.9287,-0.267393
551,-1.964e-05,-24.9476,-0.271031
552,-2.007e-05,-24.96,-0.27285
553,-2.08e-05,-24.9615,-0.274669
554,-2.162e-05,-24.9557,-0.276488
555,-2.261e-05,-24.9475,-0.278307
556,-2.338e-05,-24.9412,-0.278307
557,-2.355e-05,-24.94,-0.278307
558,-2.335e-05,-24.9445,-0.278307
559,-2.348e-05,-24.9514,-0.278307
560,-2.375e-05,-24.9592,-0.278307
561,-2.38e-05,-24.9633,-0.280126
562,-2.341e-05,-24.9587,-0.281945
563,-2.186e-05,-24.9473,-0.281945
564,-2.041e-05,-24.9351,-0.281945
565,-2.079e-05,-24.9309,-0.281945
566,-2.243e-05,-24.9363,-0.281945
567,-2.399e-05,-24.9432,-0.281945
568,-2.429e-05,-24.9439,-0.281945
569,-2.304e-05,-24.9374,-0.281945
570,-2.211e-05,-24.9312,-0.281945
571,-2.269e-05,-24.9323,-0.281945
572,-2.318e-05,-24.9409,-0.281945
573,-2.285e-05,-24.9547,-0.283764
574,-2.226e-05,-24.9684,-0.287402
575,-2.175e-05,-24.9774,-0.289221
576,-2.146e-05,-24.9812,-0.29104
577,-2.138e-05,-24.9758,-0.29104
578,-2.127e-05,-24.9586,-0.29104
579,-2.053e-05,-24.9315,-0.294678
580,-1.905e-05,-24.8984,-0.296497
581,-1.719e-05,-24.8624,-0.296497
582,-1.547e-05,-24.8182,-0.296497
583,-1.478e-05,-24.763,-0.296497
584,-1.626e-05,-24.7007,-0.298316
585,-1.87e-05,-24.6313,-0.300135
586,-2.034e-05,-24.5547,-0.301954
587,-2.112e-05,-24.4785,-0.303773
588,-2.068e-05,-24.4075,-0.305592
589,-1.942e-05,-24.3384,-0.305592
590,-1.879e-05,-24.2802,-0.307411
591,-1.869e-05,-24.2483,-0.305592
592,-1.82e-05,-24.24,-0.307411
593,-1.666e-05,-24.2428,-0.30923
594,-1.377e-05,-24.2523,-0.30923
595,-1.149e-05,-24.2714,-0.30923
596,-1.105e-05,-24.2989,-0.30923
597,-1.181e-05,-24.3312,-0.30923
598,-1.359e-05,-24.3706,-0.307411
599,-1.54e-05,-24.425,-0.305592
600,-1.63e-05,-24.4942,-0.303773
601,-1.65e-05,-24.5673,-0.301954
602,-1.665e-05,-24.6369,-0.301954
603,-1.696e-05,-24.6992,-0.301954
604,-1.726e-05,-24.7484,-0.301954
605,-1.721e-05,-24.7769,-0.303773
606,-1.637e-05,-24.7849,-0.303773
607,-1.545e-05,-24.7883,-0.301954
608,-1.545e-05,-24.7957,-0.301954
609,-1.591e-05,-24.8027,-0.300135
610,-1.669e-05,-24.8099,-0.300135
611,-1.787e-05,-24.8133,-0.300135
612,-1.847e-05,-24.8061,-0.301954
613,-1.874e-05,-24.7922,-0.303773
614,-1.912e-05,-24.7782,-0.305592
615,-1.93e-05,-24.7641,-0.307411
616,-1.908e-05,-24.7525,-0.307411
617,-1.789e-05,-24.7501,-0.305592
618,-1.662e-05,-24.753,-0.305592
619,-1.605e-05,-24.7517,-0.305592
620,-1.524e-05,-24.7479,-0.303773
621,-1.47e-05,-24.7495,-0.301954
622,-1.567e-05,-24.7545,-0.303773
623,-1.767e-05,-24.7604,-0.303773
624,-1.939e-05,-24.7666,-0.305592
625,-2.011e-05,-24.7665,-0.307411
626,-2.037e-05,-24.7555,-0.30923
627,-2.043e-05,-24.7376,-0.314687
628,-1.938e-05,-24.7203,-0.318325
629,-1.821e-05,-24.7067,-0.323782
630,-1.868e-05,-24.693,-0.325601
631,-2.06e-05,-24.6758,-0.329239
632,-2.273e-05,-24.655,-0.331058
633,-2.344e-05,-24.6311,-0.331058
634,-2.203e-05,-24.6079,-0.331058
635,-1.951e-05,-24.5922,-0.332877
636,-1.771e-05,-24.5833,-0.334696
637,-1.69e-05,-24.5723,-0.334696
638,-1.619e-05,-24.5526,-0.336515
639,-1.575e-05,-24.5303,-0.338334
640,-1.565e-05,-24.5122,-0.340153
641,-1.554e-05,-24.4994,-0.341972
642,-1.584e-05,-24.4943,-0.343791
643,-1.721e-05,-24.4948,-0.34561
644,-1.915e-05,-24.4972,-0.347429
645,-2.082e-05,-24.5076,-0.349248
646,-2.202e-05,-24.5274,-0.349248
647,-2.268e-05,-24.5492,-0.351067
648,-2.21e-05,-24.569,-0.351067
649,-2.042e-05,-24.5855,-0.352886
650,-1.909e-05,-24.5957,-0.352886
651,-1.906e-05,-24.599,-0.352886
652,-2.029e-05,-24.6036,-0.354705
653,-2.183e-05,-24.6182,-0.358343
654,-2.314e-05,-24.6414,-0.360162
655,-2.399e-05,-24.6676,-0.361981
