,Rotation,Base moment [kN.m],Axial_Disp. [mm]
50,-2.66e-06,24.8829,0.0
51,-2.12e-06,24.8804,0.0
52,-1.15e-06,24.8854,0.001819
53,-1e-07,24.8957,0.001819
54,9.8e-07,24.9027,0.003638
55,1.32e-06,24.9021,0.005457
56,9e-07,24.9023,0.005457
57,6.3e-07,24.9074,0.005457
58,8.4e-07,24.9141,0.003638
59,9.7e-07,24.9183,0.003638
60,2.4e-07,24.916,0.001819
61,-1.1e-06,24.9083,0.001819
62,-1.62e-06,24.9016,0.001819
63,-7.2e-07,24.8987,0.001819
64,3e-07,24.8961,0.0
65,4.4e-07,24.8918,-0.001819
66,4.1e-07,24.8873,-0.001819
67,2.2e-07,24.8857,-0.003638
68,-6.2e-07,24.8902,-0.003638
69,-1.36e-06,24.8973,-0.003638
70,-1.37e-06,24.9023,-0.003638
71,-1.31e-06,24.9077,-0.001819
72,-1.85e-06,24.9122,0.0
73,-1.92e-06,24.9133,0.0
74,-1.04e-06,24.9125,-0.001819
75,-1.18e-06,24.9062,-0.003638
76,-2.99e-06,24.8911,-0.003638
77,-4.89e-06,24.8718,-0.003638
78,-5.57e-06,24.8607,-0.005457
79,-5.08e-06,24.8648,-0.003638
80,-4.24e-06,24.8713,-0.003638
81,-3.15e-06,24.8734,-0.001819
82,-2.47e-06,24.8751,0.0
83,-2.93e-06,24.8738,0.0
84,-4.01e-06,24.8713,0.0
85,-5.19e-06,24.871,0.0
86,-6.34e-06,24.8741,-0.001819
87,-6.7e-06,24.8831,-0.003638
88,-5.48e-06,24.8936,-0.005457
89,-3.63e-06,24.8963,-0.007276
90,-2.18e-06,24.8876,-0.007276
91,-1.26e-06,24.8722,-0.007276
92,-8.8e-07,24.8582,-0.005457
93,-5.5e-07,24.8497,-0.003638
94,-5e-07,24.8455,-0.003638
95,-1.12e-06,24.8418,-0.005457
96,-6.3e-07,24.8343,-0.005457
97,1.18e-06,24.8218,-0.003638
98,2.08e-06,24.8085,-0.001819
99,1.95e-06,24.8016,0.0
100,1.02e-06,24.8015,0.001819
101,-5.4e-07,24.8048,0.003638
102,-1.28e-06,24.8071,0.003638
103,-1.18e-06,24.8061,0.005457
104,-1.24e-06,24.8013,0.007276
105,-1.03e-06,24.7931,0.007276
106,1.2e-07,24.7822,0.005457
107,1.13e-06,24.7647,0.001819
108,1.23e-06,24.7374,0.0
109,9.8e-07,24.7051,0.0
110,4e-07,24.6777,0.0
111,-3.4e-07,24.6527,0.001819
112,-9.6e-07,24.6239,0.001819
113,-1.25e-06,24.5957,0.0
114,-1.23e-06,24.5701,0.0
115,-1.5e-06,24.5478,-0.001819
116,-2.22e-06,24.5287,0.0
117,-2.26e-06,24.5097,0.0
118,-1.27e-06,24.4917,0.001819
119,-5.7e-07,24.477,0.0
120,-4.1e-07,24.4665,-0.001819
121,1.5e-07,24.4599,-0.003638
122,1.45e-06,24.4518,-0.005457
123,2.69e-06,24.4398,-0.005457
124,2.94e-06,24.4252,-0.005457
125,2.28e-06,24.4073,-0.005457
126,1.33e-06,24.3883,-0.003638
127,8.1e-07,24.3695,-0.001819
128,6e-07,24.3495,0.0
129,2.9e-07,24.3275,0.0
130,-1.8e-07,24.3058,0.001819
131,-5.4e-07,24.2878,0.003638
132,-8.4e-07,24.2769,0.003638
133,-1.6e-06,24.2713,0.003638
134,-1.75e-06,24.2672,0.0
135,-1.08e-06,24.2668,0.0
136,-2.7e-07,24.2662,-0.001819
137,1.05e-06,24.261,-0.001819
138,2.09e-06,24.2566,-0.001819
139,2.21e-06,24.2511,-0.001819
140,2.46e-06,24.2368,-0.001819
141,3.21e-06,24.2159,0.0
142,3.57e-06,24.1948,0.0
143,3.2e-06,24.1747,0.0
144,2.73e-06,24.1561,0.0
145,2.21e-06,24.1438,0.0
146,8.2e-07,24.1365,-0.001819
147,-1.16e-06,24.1262,-0.003638
148,-2.13e-06,24.1138,-0.003638
149,-1.59e-06,24.1071,-0.003638
150,-3.3e-07,24.1066,-0.003638
151,7.3e-07,24.1117,-0.001819
152,5.4e-07,24.1211,-0.001819
153,-5.6e-07,24.1265,0.001819
154,-1.41e-06,24.1245,0.003638
155,-1.55e-06,24.1257,0.005457
156,-1.4e-06,24.1376,0.007276
157,-1.56e-06,24.153,0.007276
158,-2.07e-06,24.1656,0.007276
159,-2.53e-06,24.1721,0.005457
160,-2.28e-06,24.1745,0.003638
161,-1.4e-06,24.1838,0.0
162,-1.18e-06,24.1995,-0.001819
163,-2.17e-06,24.2113,-0.003638
164,-3.23e-06,24.219,-0.003638
165,-3.2e-06,24.2282,-0.003638
166,-2.41e-06,24.2389,-0.005457
167,-1.89e-06,24.2508,-0.007276
168,-1.99e-06,24.2614,-0.007276
169,-2.92e-06,24.2627,-0.007276
170,-4.04e-06,24.2589,-0.005457
171,-4.11e-06,24.2624,-0.005457
172,-3.88e-06,24.2736,-0.007276
173,-4.28e-06,24.2868,-0.005457
174,-4.52e-06,24.2966,-0.001819
175,-4.57e-06,24.2983,0.0
176,-4.74e-06,24.2912,0.0
177,-4.64e-06,24.2738,0.0
178,-4.76e-06,24.2518,0.0
179,-4.73e-06,24.2425,0.0
180,-3.38e-06,24.2551,0.0
181,-1.42e-06,24.277,-0.001819
182,1.3e-07,24.2886,-0.003638
183,1.04e-06,24.2837,-0.005457
184,1.09e-06,24.2732,-0.007276
185,3.1e-07,24.2707,-0.007276
186,-6.8e-07,24.275,-0.007276
187,-1.35e-06,24.2799,-0.005457
188,-1.75e-06,24.2913,-0.005457
189,-1.25e-06,24.3087,-0.007276
190,-5e-08,24.3217,-0.007276
191,-1e-08,24.3303,-0.009095
192,-5.7e-07,24.3376,-0.009095
193,-2.4e-07,24.3453,-0.007276
194,2.4e-07,24.3611,-0.005457
195,3.3e-07,24.3922,-0.003638
196,5.4e-07,24.4351,-0.001819
197,4e-07,24.4887,-0.001819
198,-2e-07,24.5573,-0.001819
199,-3.1e-07,24.6361,-0.001819
200,-1.8e-07,24.7234,-0.003638
201,1.1e-07,24.819,-0.005457
202,1.01e-06,24.9054,-0.003638
203,2.3e-06,24.9705,0.0
204,3.22e-06,25.0208,0.001819
205,3.54e-06,25.0576,0.003638
206,3.59e-06,25.0743,0.005457
207,3.76e-06,25.0688,0.003638
208,4.44e-06,25.0459,0.001819
209,5.25e-06,25.0155,0.001819
210,5.47e-06,24.9886,0.0
211,4.96e-06,24.9702,-0.001819
212,4.23e-06,24.9547,-0.001819
213,3.24e-06,24.9386,-0.001819
214,1.86e-06,24.927,-0.001819
215,4.6e-07,24.9197,-0.003638
216,-4.5e-07,24.9112,-0.005457
217,-2.9e-07,24.9014,-0.003638
218,6.1e-07,24.8924,0.0
219,1.99e-06,24.8831,0.003638
220,3.7e-06,24.8705,0.003638
221,4.88e-06,24.8582,0.003638
222,4.76e-06,24.8505,0.003638
223,3.54e-06,24.8463,0.001819
224,2.37e-06,24.8447,0.001819
225,1.51e-06,24.847,-0.001819
226,8e-07,24.8555,-0.003638
227,-1.4e-07,24.8659,-0.003638
228,-1.63e-06,24.8709,-0.003638
229,-3.2e-06,24.87,0.0
230,-4.41e-06,24.8706,0.001819
231,-3.89e-06,24.8766,0.001819
232,-1.43e-06,24.8799,0.001819
233,2.7e-07,24.8742,0.003638
234,2.9e-07,24.8649,0.005457
235,7e-08,24.8574,0.005457
236,-4.1e-07,24.8523,0.005457
237,-1.81e-06,24.8491,0.003638
238,-3.55e-06,24.8451,0.0
239,-4.98e-06,24.8414,-0.001819
240,-5.56e-06,24.843,-0.005457
241,-4.84e-06,24.8496,-0.007276
242,-3.49e-06,24.853,-0.007276
243,-2.64e-06,24.845,-0.007276
244,-2.44e-06,24.8324,-0.005457
245,-2.43e-06,24.8241,-0.005457
246,-2.81e-06,24.8216,-0.003638
247,-3.34e-06,24.827,-0.001819
248,-2.85e-06,24.8357,-0.001819
249,-1.64e-06,24.8424,-0.001819
250,-1.14e-06,24.847,-0.003638
251,-1.9e-06,24.8498,-0.003638
252,-3.64e-06,24.8511,0.0
253,-5.52e-06,24.8561,0.003638
254,-6.31e-06,24.8666,0.003638
255,-5.47e-06,24.8737,0.003638
256,-3.26e-06,24.8709,0.003638
257,-1.08e-06,24.8637,0.003638
258,-1.7e-07,24.8623,0.001819
259,9e-08,24.8687,0.0
260,4.3e-07,24.8758,-0.001819
261,6.5e-07,24.8774,-0.003638
262,2e-07,24.8736,-0.005457
263,-9.4e-07,24.8654,-0.003638
264,-1.33e-06,24.8517,-0.001819
265,-8e-08,24.8374,0.0
266,1.47e-06,24.8321,0.001819
267,2.22e-06,24.8368,0.001819
268,2.46e-06,24.839,0.0
269,1.48e-06,24.8327,0.001819
270,-1.06e-06,24.8251,0.003638
271,-3.53e-06,24.8182,0.003638
272,-4.75e-06,24.8106,0.001819
273,-4.6e-06,24.8108,0.0
274,-3.66e-06,24.8196,-0.001819
275,-2.65e-06,24.8244,-0.005457
276,-1.57e-06,24.824,-0.005457
277,-3.8e-07,24.8235,-0.005457
278,7.8e-07,24.823,-0.005457
279,1.45e-06,24.8224,-0.005457
280,1.74e-06,24.822,-0.007276
281,2.14e-06,24.8217,-0.007276
282,2.26e-06,24.8215,-0.009095
283,1.57e-06,24.8167,-0.007276
284,4e-08,24.8034,-0.005457
285,-1.61e-06,24.788,-0.001819
286,-2.21e-06,24.7764,0.0
287,-1.78e-06,24.7642,0.0
288,-1.24e-06,24.7513,-0.001819
289,-1.14e-06,24.7447,-0.001819
290,-1.33e-06,24.7401,-0.003638
291,-1.16e-06,24.7328,-0.003638
292,-3.6e-07,24.7208,-0.003638
293,3.2e-07,24.7061,-0.001819
294,3.5e-07,24.6969,-0.001819
295,6.8e-07,24.6897,-0.001819
296,1.26e-06,24.6777,0.0
297,8.6e-07,24.6562,0.001819
298,-5.7e-07,24.6264,0.001819
299,-2.59e-06,24.5995,0.001819
300,-4.84e-06,24.5761,0.001819
301,-6.67e-06,24.5561,0.0
302,-7.12e-06,24.5436,-0.003638
303,-6.56e-06,24.5347,-0.003638
304,-6.2e-06,24.5245,-0.003638
305,-6.19e-06,24.5107,-0.003638
306,-6.61e-06,24.4973,-0.003638
307,-7.17e-06,24.4888,-0.003638
308,-6.81e-06,24.4841,-0.003638
309,-5.87e-06,24.4823,-0.003638
310,-5.4e-06,24.4776,-0.003638
311,-4.83e-06,24.463,-0.001819
312,-3.29e-06,24.4434,0.0
313,-1.33e-06,24.4268,-0.001819
314,-6.6e-07,24.4121,-0.003638
315,-1.88e-06,24.396,-0.003638
316,-3.28e-06,24.3751,-0.001819
317,-3.9e-06,24.3506,0.0
318,-3.84e-06,24.3305,0.0
319,-3.26e-06,24.316,0.001819
320,-3.19e-06,24.3068,0.001819
321,-3.25e-06,24.3066,0.001819
322,-2.64e-06,24.3132,0.001819
323,-2.6e-06,24.3246,0.001819
324,-3.74e-06,24.3365,0.0
325,-4.93e-06,24.342,0.0
326,-5.55e-06,24.3387,-0.001819
327,-5.63e-06,24.3292,-0.001819
328,-4.96e-06,24.3205,-0.001819
329,-3.85e-06,24.3136,0.0
330,-3.23e-06,24.3064,0.0
331,-3.18e-06,24.3048,0.0
332,-2.79e-06,24.3134,-0.001819
333,-2.57e-06,24.3233,-0.003638
334,-3.39e-06,24.3299,-0.003638
335,-4.96e-06,24.3381,-0.005457
336,-6.56e-06,24.346,-0.007276
337,-7.61e-06,24.3526,-0.009095
338,-7.98e-06,24.3599,-0.009095
339,-7.49e-06,24.3664,-0.009095
340,-6.21e-06,24.3714,-0.007276
341,-4.81e-06,24.3747,-0.003638
342,-3.49e-06,24.3765,-0.001819
343,-2.69e-06,24.3774,0.0
344,-3.19e-06,24.3798,0.001819
345,-4.72e-06,24.3846,0.001819
346,-6.45e-06,24.3877,0.001819
347,-7.36e-06,24.392,0.001819
348,-7.14e-06,24.403,0.001819
349,-6.41e-06,24.4132,0.0
350,-5.11e-06,24.4122,0.0
351,-3.69e-06,24.401,0.0
352,-2.7e-06,24.3934,0.0
353,-2.33e-06,24.3956,0.0
354,-3.04e-06,24.4003,0.001819
355,-3.97e-06,24.4033,0.003638
356,-3.85e-06,24.4025,0.003638
357,-3.27e-06,24.3977,0.003638
358,-3.61e-06,24.3961,0.003638
359,-5.01e-06,24.4033,0.003638
360,-6.79e-06,24.4115,0.003638
361,-8.24e-06,24.4166,0.003638
362,-9.22e-06,24.4262,0.001819
363,-9.88e-06,24.441,0.001819
364,-9.59e-06,24.4538,0.0
365,-8.36e-06,24.4611,-0.001819
366,-7.63e-06,24.4668,-0.003638
367,-7.6e-06,24.4731,-0.005457
368,-6.77e-06,24.4833,-0.007276
369,-4.69e-06,24.503,-0.007276
370,-2.24e-06,24.5312,-0.007276
371,-5e-07,24.5659,-0.007276
372,7.2e-07,24.6076,-0.007276
373,1.72e-06,24.6575,-0.007276
374,1.86e-06,24.7194,-0.005457
375,8.1e-07,24.7933,-0.003638
376,-7.4e-07,24.8702,-0.003638
377,-1.58e-06,24.9406,-0.001819
378,-1.58e-06,24.9961,0.0
379,-1.57e-06,25.0301,0.001819
380,-2.11e-06,25.0498,0.005457
381,-2.85e-06,25.0588,0.007276
382,-3.18e-06,25.0541,0.007276
383,-2.85e-06,25.0455,0.007276
384,-2.39e-06,25.0386,0.007276
385,-2.16e-06,25.0314,0.005457
386,-2.09e-06,25.0251,0.003638
387,-2.57e-06,25.0181,0.003638
388,-3.19e-06,25.0095,0.005457
389,-2.75e-06,25.0017,0.005457
390,-9.8e-07,24.9934,0.005457
391,5.1e-07,24.9815,0.003638
392,5.7e-07,24.9651,0.0
393,-7e-08,24.9444,0.0
394,-7.3e-07,24.9204,-0.001819
395,-1.46e-06,24.8963,-0.001819
396,-1.98e-06,24.8808,0.0
397,-2.17e-06,24.877,0.001819
398,-2.59e-06,24.8774,0.001819
399,-3.26e-06,24.8776,0.0
400,-3.47e-06,24.8777,0.0
401,-3.08e-06,24.8779,-0.001819
402,-2.64e-06,24.8757,-0.001819
403,-3e-06,24.8679,-0.003638
404,-4.04e-06,24.8561,-0.003638
405,-4.67e-06,24.842,-0.001819
406,-5.07e-06,24.829,-0.001819
407,-5.59e-06,24.8232,-0.001819
408,-5.8e-06,24.8221,-0.001819
409,-5.32e-06,24.8235,-0.001819
410,-4.35e-06,24.8308,-0.001819
411,-3.29e-06,24.8423,-0.001819
412,-2.35e-06,24.8564,-0.001819
413,-2.29e-06,24.8716,-0.001819
414,-2.84e-06,24.8848,0.0
415,-3.42e-06,24.8949,0.001819
416,-3.78e-06,24.8995,0.0
417,-3.44e-06,24.9006,-0.001819
418,-2.74e-06,24.8996,-0.005457
419,-2.34e-06,24.8953,-0.007276
420,-2.13e-06,24.8924,-0.007276
421,-1.38e-06,24.8953,-0.005457
422,-5.2e-07,24.9007,-0.003638
423,-7.1e-07,24.9017,-0.001819
424,-1.62e-06,24.9004,-0.001819
425,-2.51e-06,24.9004,0.0
426,-2.98e-06,24.9057,0.0
427,-3.17e-06,24.9174,0.001819
428,-3.46e-06,24.9281,0.001819
429,-3.95e-06,24.9321,0.0
430,-4.55e-06,24.9274,-0.001819
431,-5.17e-06,24.9144,-0.003638
432,-5.52e-06,24.8992,-0.003638
433,-4.98e-06,24.8923,-0.001819
434,-3.82e-06,24.8887,-0.001819
435,-2.8e-06,24.878,-0.001819
436,-2.22e-06,24.8701,0.0
437,-1.84e-06,24.8763,0.0
438,-1.4e-06,24.8888,0.0
439,-8.1e-07,24.8956,0.0
440,-3.5e-07,24.9007,0.0
441,-5.6e-07,24.9062,0.001819
442,-1.28e-06,24.9066,0.001819
443,-1.91e-06,24.8996,0.001819
444,-1.88e-06,24.8877,0.0
445,-1.43e-06,24.8753,-0.001819
446,-1.17e-06,24.8646,-0.003638
447,-8.2e-07,24.8543,-0.005457
448,-2.3e-07,24.8437,-0.005457
449,6.1e-07,24.8369,-0.003638
450,1.63e-06,24.8377,-0.003638
451,1.78e-06,24.8468,-0.003638
452,1.31e-06,24.8587,-0.003638
453,1.26e-06,24.868,-0.001819
454,8.4e-07,24.8744,0.0
455,-2.5e-07,24.8759,0.001819
456,-1.25e-06,24.8768,0.001819
457,-1.93e-06,24.8818,0.0
458,-2.78e-06,24.8812,-0.001819
459,-4.16e-06,24.8732,-0.003638
460,-4.93e-06,24.8674,-0.003638
461,-4.91e-06,24.8638,-0.003638
462,-5.16e-06,24.8595,-0.001819
463,-5.02e-06,24.8556,0.0
464,-3.8e-06,24.8503,0.0
465,-2.8e-06,24.8451,0.0
466,-2.55e-06,24.8431,0.0
467,-2.42e-06,24.8407,-0.001819
468,-2.68e-06,24.834,-0.001819
469,-2.8e-06,24.824,-0.001819
470,-1.54e-06,24.8163,0.0
471,7.7e-07,24.8133,0.0
472,2.63e-06,24.8133,-0.001819
473,2.91e-06,24.817,-0.001819
474,1.54e-06,24.822,-0.003638
475,-3e-07,24.8175,-0.003638
476,-1.68e-06,24.8043,-0.005457
477,-2.58e-06,24.7934,-0.003638
478,-2.29e-06,24.7857,-0.003638
479,-6.6e-07,24.7761,-0.003638
480,1.09e-06,24.7626,-0.003638
481,2.21e-06,24.7494,-0.003638
482,2.87e-06,24.7432,-0.005457
483,3e-06,24.7416,-0.005457
484,2.52e-06,24.7426,-0.005457
485,1.94e-06,24.7492,-0.003638
486,1.2e-06,24.7576,-0.001819
487,2.3e-07,24.7633,0.0
488,-6.8e-07,24.7642,0.001819
489,-1.26e-06,24.7557,0.001819
490,-8.5e-07,24.7391,0.0
491,-2.2e-07,24.7234,0.0
492,-7.2e-07,24.7131,0.0
493,-1.78e-06,24.7072,-0.001819
494,-2.45e-06,24.7046,-0.003638
495,-2.76e-06,24.6995,-0.003638
496,-2.6e-06,24.687,-0.005457
497,-2.54e-06,24.6705,-0.007276
498,-3.78e-06,24.65,-0.007276
499,-5.6e-06,24.6261,-0.005457
500,-6.54e-06,24.6069,-0.001819
501,-7.06e-06,24.591,0.0
502,-7.86e-06,24.5701,0.001819
503,-8.21e-06,24.5478,0.001819
504,-7.56e-06,24.533,0.001819
505,-6.74e-06,24.5268,0.0
506,-6.38e-06,24.5262,-0.001819
507,-5.81e-06,24.5263,-0.003638
508,-4.54e-06,24.5243,-0.003638
509,-3.96e-06,24.5238,-0.003638
510,-4.85e-06,24.5264,-0.001819
511,-5.68e-06,24.5279,-0.001819
512,-5.13e-06,24.524,-0.001819
513,-3.58e-06,24.5135,-0.003638
514,-2.19e-06,24.4968,-0.001819
515,-1.97e-06,24.475,-0.001819
516,-2.94e-06,24.4496,-0.001819
517,-4.18e-06,24.4267,-0.003638
518,-5.43e-06,24.4133,-0.003638
519,-6.2e-06,24.407,-0.001819
520,-6.4e-06,24.4032,0.0
521,-6.52e-06,24.4058,0.001819
522,-6.13e-06,24.4138,0.001819
523,-5.1e-06,24.4161,0.001819
524,-3.23e-06,24.4129,0.001819
525,-1.19e-06,24.4096,0.003638
526,-5.9e-07,24.4044,0.003638
527,-1.34e-06,24.3944,0.003638
528,-1.87e-06,24.3814,0.005457
529,-1.43e-06,24.3713,0.005457
530,-1.29e-06,24.3691,0.003638
531,-2.63e-06,24.3735,0.003638
532,-4e-06,24.3784,0.001819
533,-4.11e-06,24.3829,0.001819
534,-3.47e-06,24.3841,0.001819
535,-2.14e-06,24.372,0.001819
536,-5.6e-07,24.3504,0.001819
537,6.3e-07,24.3342,0.0
538,1.58e-06,24.3259,-0.001819
539,2.07e-06,24.3162,-0.005457
540,1.78e-06,24.3049,-0.007276
541,4.4e-07,24.2991,-0.005457
542,-1.98e-06,24.2948,-0.003638
543,-4.24e-06,24.2873,-0.001819
544,-5.02e-06,24.2819,0.0
545,-4.41e-06,24.2786,0.001819
546,-3.53e-06,24.2745,0.001819
547,-3.42e-06,24.2685,0.003638
548,-3.98e-06,24.2646,0.003638
549,-4.14e-06,24.2717,0.001819
550,-3.95e-06,24.2878,0.001819
551,-3.83e-06,24.3037,0.001819
552,-3.39e-06,24.3145,0.001819
553,-2.88e-06,24.3256,0.001819
554,-2.72e-06,24.335,0.0
555,-2.55e-06,24.3375,0.0
556,-2.08e-06,24.3405,0.0
557,-1.44e-06,24.3456,0.0
558,-1.25e-06,24.3462,0.0
559,-2.03e-06,24.3443,0.0
560,-3.16e-06,24.3462,0.0
561,-4.12e-06,24.3496,-0.001819
562,-4.85e-06,24.3464,0.0
563,-4.83e-06,24.3381,0.0
564,-4.17e-06,24.3332,0.001819
565,-3.65e-06,24.3285,0.001819
566,-4.27e-06,24.3245,0.0
567,-6.04e-06,24.3309,-0.001819
568,-6.98e-06,24.3439,-0.001819
569,-6.46e-06,24.3537,-0.003638
570,-5.96e-06,24.36,-0.003638
571,-5.57e-06,24.3681,-0.003638
572,-4.63e-06,24.3781,-0.001819
573,-3.49e-06,24.3874,-0.001819
574,-2.67e-06,24.3972,-0.001819
575,-1.89e-06,24.4125,-0.003638
576,-9.9e-07,24.4304,-0.005457
577,-4.9e-07,24.4444,-0.005457
578,-5.3e-07,24.4586,-0.003638
579,-4.5e-07,24.4752,-0.003638
580,2.2e-07,24.4811,-0.003638
581,8e-07,24.469,-0.003638
582,5.9e-07,24.4496,-0.003638
583,-4.4e-07,24.4298,-0.003638
584,-2.56e-06,24.4153,-0.001819
585,-4.83e-06,24.4127,-0.001819
586,-5.72e-06,24.419,0.0
587,-5.59e-06,24.4266,0.001819
588,-5.39e-06,24.4291,0.001819
589,-5.46e-06,24.4306,0.001819
590,-5.81e-06,24.4383,0.003638
591,-6.02e-06,24.4503,0.003638
592,-5.92e-06,24.4625,0.003638
593,-6.02e-06,24.4704,0.003638
594,-6.32e-06,24.4725,0.001819
595,-6.12e-06,24.4759,0.001819
596,-6.06e-06,24.4841,0.0
597,-6.5e-06,24.4887,-0.001819
598,-7.08e-06,24.486,-0.005457
599,-7.67e-06,24.4778,-0.007276
600,-7.15e-06,24.4635,-0.007276
601,-5.54e-06,24.4486,-0.005457
602,-3.14e-06,24.4402,-0.003638
603,-2.9e-07,24.4436,-0.001819
604,1.05e-06,24.457,0.0
605,5.3e-07,24.4756,0.001819
606,-7e-08,24.5031,0.001819
607,1.1e-07,24.5444,0.001819
608,6.2e-07,24.5976,0.001819
609,1.24e-06,24.6551,0.0
610,2.04e-06,24.7145,0.0
611,2.83e-06,24.7763,-0.001819
612,3.3e-06,24.8385,-0.001819
613,3.13e-06,24.8976,-0.003638
614,2.45e-06,24.9476,-0.003638
615,1.19e-06,24.9869,-0.003638
616,-2.3e-07,25.012,-0.005457
617,-1.17e-06,25.021,-0.003638
618,-1.84e-06,25.0201,-0.001819
619,-1.9e-06,25.0121,0.0
620,-1.2e-06,25.002,0.001819
621,-3.1e-07,24.9902,0.001819
622,6.4e-07,24.9678,0.001819
623,9.6e-07,24.9415,0.003638
624,2e-08,24.9242,0.001819
625,-1.46e-06,24.9121,0.0
626,-2.83e-06,24.9001,-0.003638
627,-3.51e-06,24.8901,-0.005457
628,-2.48e-06,24.8807,-0.007276
629,-8.6e-07,24.8661,-0.009095
630,5.2e-07,24.8467,-0.009095
631,2.43e-06,24.8281,-0.007276
632,3.76e-06,24.8132,-0.005457
633,3.86e-06,24.8047,-0.003638
634,3.45e-06,24.8032,0.0
635,2.02e-06,24.8031,0.0
636,-7.5e-07,24.8037,0.001819
637,-2.7e-06,24.8091,0.0
638,-2.37e-06,24.8163,0.0
639,-1.49e-06,24.8208,0.0
640,-1.59e-06,24.8232,0.0
641,-2.25e-06,24.8264,0.0
642,-2.73e-06,24.8319,0.0
643,-2.93e-06,24.8332,0.0
644,-3.3e-06,24.8297,0.0
645,-3.42e-06,24.8311,0.0
646,-2.03e-06,24.835,-0.001819
647,-1e-08,24.8348,-0.001819
648,4.8e-07,24.8325,-0.003638
649,6e-08,24.8294,-0.003638
650,6.8e-07,24.8267,-0.003638
651,1.91e-06,24.8202,-0.001819
652,2.05e-06,24.8103,0.0
653,1.3e-06,24.8001,0.001819
654,9e-07,24.7868,0.003638
655,4.2e-07,24.7789,0.007276
656,-6.6e-07,24.7865,0.007276
657,-2.02e-06,24.8032,0.007276
658,-3.03e-06,24.8171,0.005457
659,-3.63e-06,24.8227,0.007276
660,-4.05e-06,24.8208,0.007276
661,-4.25e-06,24.8177,0.005457
662,-4.46e-06,24.8167,0.005457
663,-4.94e-06,24.8169,0.005457
664,-5.64e-06,24.8176,0.003638
665,-5.89e-06,24.8186,0.001819
666,-5.77e-06,24.8195,0.001819
667,-5.67e-06,24.82,0.0
668,-5.37e-06,24.8204,0.001819
669,-5.1e-06,24.8207,0.001819
670,-5.46e-06,24.8208,0.0
671,-5.93e-06,24.8208,-0.001819
672,-5.28e-06,24.8187,-0.001819
673,-3.89e-06,24.8158,0.0
674,-3.06e-06,24.8199,0.0
675,-3.3e-06,24.8269,0.0
676,-3.54e-06,24.8274,0.0
677,-2.81e-06,24.8244,0.001819
678,-2.09e-06,24.8222,0.003638
679,-1.91e-06,24.8209,0.005457
680,-1.59e-06,24.818,0.007276
681,-1.45e-06,24.808,0.005457
682,-2.15e-06,24.7913,0.007276
683,-2.56e-06,24.7786,0.005457
684,-1.88e-06,24.7747,0.005457
685,-1.31e-06,24.7737,0.003638
686,-1.81e-06,24.7696,0.003638
687,-3.4e-06,24.7644,0.003638
688,-5.75e-06,24.7641,0.003638
689,-7.83e-06,24.7641,0.001819
690,-8.42e-06,24.7529,0.001819
691,-7.37e-06,24.7308,0.001819
692,-5.67e-06,24.7113,-0.001819
693,-3.85e-06,24.6987,-0.003638
694,-1.92e-06,24.6849,-0.003638
695,-7.7e-07,24.6679,-0.005457
696,-1.01e-06,24.6546,-0.005457
697,-1.4e-06,24.6454,-0.005457
698,-1.04e-06,24.6307,-0.005457
699,-7.7e-07,24.6087,-0.003638
700,-1.02e-06,24.5911,-0.001819
701,-1.72e-06,24.5809,0.001819
702,-2.27e-06,24.574,0.003638
