,Time[sec],Top_Inplane_Disp[mm]
14234,1417.839844,-0.640402257
14235,1417.939453,-0.626473629
14236,1418.039063,-0.608529546
14237,1418.138672,-0.599149731
14238,1418.238281,-0.58101071
14239,1418.337891,-0.56713674
14240,1418.4375,-0.553083722
14241,1418.53711,-0.536040578
14242,1418.636719,-0.523758063
14243,1418.736328,-0.509136124
14244,1418.835938,-0.492539024
14245,1418.935547,-0.47785003
14246,1419.035156,-0.464365556
14247,1419.134766,-0.449484971
14248,1419.234375,-0.430853164
14249,1419.333985,-0.417073112
14250,1419.433594,-0.401434081
14251,1419.533203,-0.386657397
14252,1419.632813,-0.37441164
14253,1419.732422,-0.355782919
14254,1419.832031,-0.347424997
14255,1419.931641,-0.330458599
14256,1420.03125,-0.312317949
14257,1420.13086,-0.299028878
14258,1420.230469,-0.279670814
14259,1420.330078,-0.269486016
14260,1420.429688,-0.252150494
14261,1420.529297,-0.241900445
14262,1420.628906,-0.223823707
14263,1420.728516,-0.211196355
14264,1420.828125,-0.196847192
14265,1420.927735,-0.174007306
14266,1421.027344,-0.160720097
14267,1421.126953,-0.15134296
14268,1421.226563,-0.13088221
14269,1421.326172,-0.11525672
14270,1421.425781,-0.104005274
14271,1421.525391,-0.090292117
14272,1421.625,-0.069157184
14273,1421.72461,-0.054620894
14274,1421.824219,-0.044895976
14275,1421.923828,-0.032511274
14276,1422.023438,-0.012283786
14277,1422.123047,0.001051102
14278,1422.222656,0.014956503
14279,1422.322266,0.025993622
14280,1422.421875,0.047058664
14281,1422.521485,0.061445076
14282,1422.621094,0.072751507
14283,1422.720703,0.087937908
14284,1422.820313,0.104761995
14285,1422.919922,0.121376142
14286,1423.019531,0.133406225
14287,1423.119141,0.146170976
14288,1423.21875,0.166186292
14289,1423.31836,0.17957724
14290,1423.417969,0.192965817
14291,1423.517578,0.211640669
14292,1423.617188,0.227388766
14293,1423.716797,0.237548069
14294,1423.816406,0.251274643
14295,1423.916016,0.271110417
14296,1424.015625,0.282028021
14297,1424.115235,0.298331695
14298,1424.214844,0.31390076
14299,1424.314453,0.328798953
14300,1424.414063,0.344263302
14301,1424.513672,0.360333448
14302,1424.613281,0.372142735
14303,1424.712891,0.384901563
14304,1424.8125,0.401306665
14305,1424.91211,0.418575684
14306,1425.011719,0.434967718
14307,1425.111328,0.44678108
14308,1425.210938,0.466226076
14309,1425.310547,0.47832352
14310,1425.410156,0.495495158
14311,1425.509766,0.503113668
14312,1425.609375,0.5218687
14313,1425.708985,0.539341592
14314,1425.808594,0.548287062
14315,1425.908203,0.566077593
14316,1426.007813,0.57750725
14317,1426.107422,0.59325964
14318,1426.207031,0.605334644
14319,1426.306641,0.617592246
14320,1426.40625,0.639617734
14321,1426.50586,0.654185947
14322,1426.605469,0.667615619
14323,1426.705078,0.679914665
14324,1426.804688,0.698706019
14325,1426.904297,0.71491953
14326,1427.003906,0.732829212
14327,1427.103516,0.74142497
14328,1427.203125,0.760295952
14329,1427.302735,0.776845845
14330,1427.402344,0.794042135
14331,1427.501953,0.801550923
14332,1427.601563,0.824820367
14333,1427.701172,0.839688058
14334,1427.800781,0.849482254
14335,1427.900391,0.866267714
14336,1428.0,0.885562273
14337,1428.09961,0.895462348
14338,1428.199219,0.905264344
14339,1428.298828,0.925260771
14340,1428.398438,0.942436396
14341,1428.498047,0.955165597
14342,1428.597656,0.970236084
14343,1428.697266,0.98665338
14344,1428.796875,1.005848404
14345,1428.896485,1.015518908
14346,1428.996094,1.032906934
14347,1429.095703,1.046481775
14348,1429.195313,1.064568409
14349,1429.294922,1.077131717
14350,1429.394531,1.09416421
14351,1429.494141,1.104303403
14352,1429.59375,1.126010786
14353,1429.69336,1.138968742
14354,1429.792969,1.154039754
14355,1429.892578,1.164598973
14356,1429.992188,1.183992834
14357,1430.091797,1.197624486
14358,1430.191406,1.210950897
14359,1430.291016,1.229703659
14360,1430.390625,1.239896752
14361,1430.490235,1.254578354
14362,1430.589844,1.26862945
14363,1430.689453,1.283681835
14364,1430.789063,1.300017233
14365,1430.888672,1.312738284
14366,1430.988281,1.324652578
14367,1431.087891,1.345237019
14368,1431.1875,1.36282586
14369,1431.28711,1.37250009
14370,1431.386719,1.391154598
14371,1431.486328,1.40436634
14372,1431.585938,1.420357032
14373,1431.685547,1.433881815
14374,1431.785156,1.4473669
14375,1431.884766,1.460638596
14376,1431.984375,1.482934924
14377,1432.083985,1.49195292
14378,1432.183594,1.507906825
14379,1432.283203,1.523899613
14380,1432.382813,1.539145713
14381,1432.482422,1.549428212
14382,1432.582031,1.566884108
14383,1432.681641,1.583936741
14384,1432.78125,1.598227536
14385,1432.88086,1.612022519
14386,1432.980469,1.628161874
14387,1433.080078,1.642204588
14388,1433.179688,1.659502275
14389,1433.279297,1.674170024
14390,1433.378906,1.688462682
14391,1433.478516,1.703405869
14392,1433.578125,1.720850472
14393,1433.677735,1.736196573
14394,1433.777344,1.751248026
14395,1433.876953,1.765107037
14396,1433.976563,1.778392703
14397,1434.076172,1.794640208
14398,1434.175781,1.810012967
14399,1434.275391,1.816348056
14400,1434.375,1.835642383
14401,1434.47461,1.849767752
14402,1434.574219,1.869857544
14403,1434.673828,1.880831085
14404,1434.773438,1.89431
14405,1434.873047,1.912687439
14406,1434.972656,1.92626263
14407,1435.072266,1.941308496
14408,1435.171875,1.960664289
14409,1435.271485,1.971734455
14410,1435.371094,1.98419462
14411,1435.470703,1.999280648
14412,1435.570313,2.018260304
14413,1435.669922,2.037508879
14414,1435.769531,2.047789283
14415,1435.869141,2.058459213
14416,1435.96875,2.081035636
14417,1436.06836,2.096565207
14418,1436.167969,2.109265886
14419,1436.267578,2.119660145
14420,1436.367188,2.137567848
14421,1436.466797,2.154009882
14422,1436.566406,2.163094003
14423,1436.666016,2.184023848
14424,1436.765625,2.194985282
14425,1436.865235,2.21401779
14426,1436.964844,2.226723591
14427,1437.064453,2.24256306
14428,1437.164063,2.25544977
14429,1437.263672,2.268280834
14430,1437.363281,2.288119402
14431,1437.462891,2.298272215
14432,1437.5625,2.31853826
14433,1437.66211,2.335279016
14434,1437.761719,2.346809488
14435,1437.861328,2.366051311
14436,1437.960938,2.372769406
14437,1438.060547,2.393430797
14438,1438.160156,2.408470493
14439,1438.259766,2.420681529
14440,1438.359375,2.432418056
14441,1438.458985,2.450386994
14442,1438.558594,2.467243467
14443,1438.658203,2.478464972
14444,1438.757813,2.493257867
14445,1438.857422,2.510473365
14446,1438.957031,2.52774125
14447,1439.056641,2.540974645
14448,1439.15625,2.55824835
14449,1439.25586,2.571797697
14450,1439.355469,2.585744718
14451,1439.455078,2.597572748
14452,1439.554688,2.61619268
14453,1439.654297,2.633090131
14454,1439.753906,2.645558445
14455,1439.853516,2.665485488
14456,1439.953125,2.67697894
14457,1440.052735,2.692693146
14458,1440.152344,2.705069026
14459,1440.251953,2.718798118
14460,1440.351563,2.737749368
14461,1440.451172,2.755077556
14462,1440.550781,2.763934201
14463,1440.650391,2.776098438
14464,1440.75,2.795061562
14465,1440.84961,2.810260048
14466,1440.949219,2.821120434
14467,1441.048828,2.838628367
14468,1441.148438,2.857777989
14469,1441.248047,2.867060946
14470,1441.347656,2.884865971
14471,1441.447266,2.897014376
14472,1441.546875,2.918538172
14473,1441.646485,2.936336445
14474,1441.746094,2.948927693
14475,1441.845703,2.963892184
14476,1441.945313,2.975789364
14477,1442.044922,2.986903768
14478,1442.144531,3.003191203
14479,1442.244141,3.01992544
14480,1442.34375,3.035235684
14481,1442.44336,3.048227169
14482,1442.542969,3.065165831
14483,1442.642578,3.079632763
14484,1442.742188,3.096757224
14485,1442.841797,3.108337987
14486,1442.941406,3.127089003
14487,1443.041016,3.140341258
14488,1443.140625,3.154953476
14489,1443.240235,3.163160058
14490,1443.339844,3.18070408
14491,1443.439453,3.192197531
14492,1443.539063,3.213237273
14493,1443.638672,3.228623187
14494,1443.738281,3.245306667
14495,1443.837891,3.256376367
14496,1443.9375,3.276064526
14497,1444.03711,3.290838562
14498,1444.136719,3.299456323
14499,1444.236328,3.31592164
14500,1444.335938,3.334416775
14501,1444.435547,3.344473895
14502,1444.535156,3.357944079
14503,1444.634766,3.377575893
14504,1444.734375,3.394329455
14505,1444.833985,3.407458076
14506,1444.933594,3.420574823
14507,1445.033203,3.434222657
14508,1445.132813,3.455789993
14509,1445.232422,3.467525821
14510,1445.332031,3.478212515
14511,1445.431641,3.495893674
14512,1445.53125,3.509756178
14513,1445.63086,3.529023845
14514,1445.730469,3.535125172
14515,1445.830078,3.559791483
14516,1445.929688,3.573379014
14517,1446.029297,3.585648723
14518,1446.128906,3.599541727
14519,1446.228516,3.613755573
14520,1446.328125,3.632309148
14521,1446.427735,3.647584934
14522,1446.527344,3.658101661
14523,1446.626953,3.675860586
14524,1446.726563,3.689082339
14525,1446.826172,3.707445459
14526,1446.925781,3.722489811
14527,1447.025391,3.736624029
14528,1447.125,3.752883989
14529,1447.22461,3.771300428
14530,1447.324219,3.786202287
14531,1447.423828,3.794195829
14532,1447.523438,3.813134041
14533,1447.623047,3.827366978
14534,1447.722656,3.839471145
14535,1447.822266,3.85547895
14536,1447.921875,3.872480709
14537,1448.021485,3.889123676
14538,1448.121094,3.898018738
14539,1448.220703,3.913023043
14540,1448.320313,3.930564038
14541,1448.419922,3.94387776
14542,1448.519531,3.958952148
14543,1448.619141,3.971443512
14544,1448.71875,3.988151439
14545,1448.81836,4.009631928
14546,1448.917969,4.021344706
14547,1449.017578,4.035075195
14548,1449.117188,4.049661104
14549,1449.216797,4.066813737
14550,1449.316406,4.081689287
14551,1449.416016,4.097029567
14552,1449.515625,4.111018963
14553,1449.615235,4.12355084
14554,1449.714844,4.138543271
14555,1449.814453,4.151728004
14556,1449.914063,4.167940002
14557,1450.013672,4.186940845
14558,1450.113281,4.19768272
14559,1450.212891,4.212948028
14560,1450.3125,4.22813138
14561,1450.41211,4.250053782
14562,1450.511719,4.258000758
14563,1450.611328,4.269803874
14564,1450.710938,4.289248027
14565,1450.810547,4.304708447
14566,1450.910156,4.315761849
14567,1451.009766,4.334503785
14568,1451.109375,4.349631723
14569,1451.208985,4.363878164
14570,1451.308594,4.380816128
14571,1451.408203,4.396443255
14572,1451.507813,4.413931631
14573,1451.607422,4.421244841
14574,1451.707031,4.437868949
14575,1451.806641,4.455642775
14576,1451.90625,4.469517618
14577,1452.00586,4.483492114
14578,1452.105469,4.498343915
14579,1452.205078,4.514671396
14580,1452.304688,4.530356266
14581,1452.404297,4.543161951
14582,1452.503906,4.558768589
14583,1452.603516,4.571583588
14584,1452.703125,4.58618952
14585,1452.802735,4.601491615
14586,1452.902344,4.616288934
14587,1453.001953,4.634540994
14588,1453.101563,4.647464026
14589,1453.201172,4.662883934
14590,1453.300781,4.677622113
14591,1453.400391,4.693404306
14592,1453.5,4.707629792
14593,1453.59961,4.723194521
14594,1453.699219,4.734685645
14595,1453.798828,4.751556087
14596,1453.898438,4.770134576
14597,1453.998047,4.785267171
14598,1454.097656,4.795109853
14599,1454.197266,4.810732789
14600,1454.296875,4.824949428
14601,1454.396485,4.844309296
14602,1454.496094,4.854764789
14603,1454.595703,4.869483877
14604,1454.695313,4.883647431
14605,1454.794922,4.904108588
14606,1454.894531,4.912368953
14607,1454.994141,4.928120412
14608,1455.09375,4.942783155
14609,1455.19336,4.959706683
14610,1455.292969,4.974133801
14611,1455.392578,4.99175163
14612,1455.492188,5.007399712
14613,1455.591797,5.02491137
14614,1455.691406,5.032908171
14615,1455.791016,5.05383499
14616,1455.890625,5.062524229
14617,1455.990235,5.079871975
14618,1456.089844,5.09646954
14619,1456.189453,5.112429149
14620,1456.289063,5.121756811
14621,1456.388672,5.139744375
14622,1456.488281,5.15733147
14623,1456.587891,5.170763936
14624,1456.6875,5.181268789
14625,1456.78711,5.200761836
14626,1456.886719,5.213624332
14627,1456.986328,5.227286834
14628,1457.085938,5.242350977
14629,1457.185547,5.263430066
14630,1457.285156,5.276220385
14631,1457.384766,5.293173715
14632,1457.484375,5.304750521
14633,1457.583985,5.318626296
14634,1457.683594,5.334360525
14635,1457.783203,5.350528285
14636,1457.882813,5.363793112
14637,1457.982422,5.379928742
14638,1458.082031,5.396403838
14639,1458.181641,5.409789272
14640,1458.28125,5.425320473
14641,1458.38086,5.439809524
14642,1458.480469,5.452977028
14643,1458.580078,5.468092859
14644,1458.679688,5.486029666
14645,1458.779297,5.499826279
14646,1458.878906,5.513917189
14647,1458.978516,5.530565511
14648,1459.078125,5.542706698
14649,1459.177735,5.558884237
14650,1459.277344,5.576271098
14651,1459.376953,5.584510509
14652,1459.476563,5.601537414
14653,1459.576172,5.621372256
14654,1459.675781,5.635998677
14655,1459.775391,5.650104024
14656,1459.875,5.663631484
14657,1459.97461,5.679322407
14658,1460.074219,5.694590509
14659,1460.173828,5.706920289
14660,1460.273438,5.725291092
14661,1460.373047,5.739310756
14662,1460.472656,5.749117117
14663,1460.572266,5.768719595
14664,1460.671875,5.785058718
14665,1460.771485,5.80362929
14666,1460.871094,5.812278483
14667,1460.970703,5.825758446
14668,1461.070313,5.843804218
14669,1461.169922,5.858171266
14670,1461.269531,5.869605113
14671,1461.369141,5.889826454
14672,1461.46875,5.901899654
14673,1461.56836,5.917281844
14674,1461.667969,5.928304046
14675,1461.767578,5.947068334
14676,1461.867188,5.964935757
14677,1461.966797,5.975576118
14678,1462.066406,5.99100953
14679,1462.166016,6.007232238
14680,1462.265625,6.019814406
14681,1462.365235,6.035180297
14682,1462.464844,6.052867975
14683,1462.564453,6.069331896
14684,1462.664063,6.079803687
14685,1462.763672,6.092771888
14686,1462.863281,6.116757169
14687,1462.962891,6.129846908
14688,1463.0625,6.138673052
14689,1463.16211,6.159914657
14690,1463.261719,6.172081921
14691,1463.361328,6.184761412
14692,1463.460938,6.198822521
14693,1463.560547,6.213831715
14694,1463.660156,6.230843253
14695,1463.759766,6.242147647
14696,1463.859375,6.258821115
14697,1463.958985,6.279847585
14698,1464.058594,6.291137543
14699,1464.158203,6.304319482
14700,1464.257813,6.326642819
14701,1464.357422,6.335290615
14702,1464.457031,6.345873233
14703,1464.556641,6.364671979
14704,1464.65625,6.37967838
14705,1464.75586,6.396908313
14706,1464.855469,6.4066872
14707,1464.955078,6.423894316
14708,1465.054688,6.440990604
14709,1465.154297,6.453799549
14710,1465.253906,6.469426677
14711,1465.353516,6.481481716
14712,1465.453125,6.497977301
14713,1465.552735,6.514675915
14714,1465.652344,6.531612016
14715,1465.751953,6.541102193
14716,1465.851563,6.557300687
14717,1465.951172,6.570375524
14718,1466.050781,6.589299534
14719,1466.150391,6.608447991
14720,1466.25,6.618830841
14721,1466.34961,6.634036079
14722,1466.449219,6.6517042
14723,1466.548828,6.663715001
14724,1466.648438,6.680175662
14725,1466.748047,6.693706382
14726,1466.847656,6.709058769
14727,1466.947266,6.728080101
14728,1467.046875,6.73555024
14729,1467.146485,6.750435568
14730,1467.246094,6.767440587
14731,1467.345703,6.785205565
14732,1467.445313,6.794249173
14733,1467.544922,6.81213988
14734,1467.644531,6.828242913
14735,1467.744141,6.845581811
14736,1467.84375,6.857049186
14737,1467.94336,6.873887032
14738,1468.042969,6.887762342
14739,1468.142578,6.89826766
14740,1468.242188,6.917858031
14741,1468.341797,6.938665174
14742,1468.441406,6.949703209
14743,1468.541016,6.962099113
14744,1468.640625,6.974673364
14745,1468.740235,6.992876064
14746,1468.839844,7.007886656
14747,1468.939453,7.021518424
14748,1469.039063,7.03296531
14749,1469.138672,7.049258798
14750,1469.238281,7.063155062
14751,1469.337891,7.082715631
14752,1469.4375,7.09597487
14753,1469.53711,7.115666289
14754,1469.636719,7.12794764
14755,1469.736328,7.137833629
14756,1469.835938,7.155267522
14757,1469.935547,7.17178639
14758,1470.035156,7.187029347
14759,1470.134766,7.203899324
14760,1470.234375,7.218566258
14761,1470.333985,7.237948477
14762,1470.433594,7.24728452
14763,1470.533203,7.262726314
14764,1470.632813,7.279268
14765,1470.732422,7.292016875
14766,1470.832031,7.309865672
14767,1470.931641,7.325449027
14768,1471.03125,7.337605581
14769,1471.13086,7.351835724
14770,1471.230469,7.365225814
14771,1471.330078,7.381613832
14772,1471.429688,7.398212329
14773,1471.529297,7.408629637
14774,1471.628906,7.428762503
14775,1471.728516,7.444192655
14776,1471.828125,7.452126592
14777,1471.927735,7.471427787
14778,1472.027344,7.488028146
14779,1472.126953,7.501244545
14780,1472.226563,7.515251637
14781,1472.326172,7.530998904
14782,1472.425781,7.548061665
14783,1472.525391,7.556833327
14784,1472.625,7.577240001
14785,1472.72461,7.590208668
14786,1472.824219,7.604404353
14787,1472.923828,7.620044984
14788,1473.023438,7.636869326
14789,1473.123047,7.651981898
14790,1473.222656,7.665638346
14791,1473.322266,7.681866176
14792,1473.421875,7.698274683
14793,1473.521485,7.70925777
14794,1473.621094,7.723954972
14795,1473.720703,7.742665708
14796,1473.820313,7.754519116
14797,1473.919922,7.769870572
14798,1474.019531,7.785001304
14799,1474.119141,7.800596766
14800,1474.21875,7.815311663
14801,1474.31836,7.823952474
14802,1474.417969,7.847113535
14803,1474.517578,7.863156497
14804,1474.617188,7.87243899
14805,1474.716797,7.889297791
14806,1474.816406,7.905893959
14807,1474.916016,7.917144336
14808,1475.015625,7.934787311
14809,1475.115235,7.94606097
14810,1475.214844,7.965262979
14811,1475.314453,7.981034927
14812,1475.414063,7.994337007
14813,1475.513672,8.008392528
14814,1475.613281,8.02535098
14815,1475.712891,8.03957507
14816,1475.8125,8.05357378
14817,1475.91211,8.065957576
14818,1476.011719,8.084896952
14819,1476.111328,8.095143363
14820,1476.210938,8.109722286
14821,1476.310547,8.130632341
14822,1476.410156,8.143258281
14823,1476.509766,8.15682672
14824,1476.609375,8.172859438
14825,1476.708985,8.189203218
14826,1476.808594,8.20179563
14827,1476.908203,8.219591342
14828,1477.007813,8.233859204
14829,1477.107422,8.245874196
14830,1477.207031,8.266690187
14831,1477.306641,8.277584799
14832,1477.40625,8.293672465
14833,1477.50586,8.304497227
14834,1477.605469,8.327945136
14835,1477.705078,8.336797357
14836,1477.804688,8.349600248
14837,1477.904297,8.366122842
14838,1478.003906,8.385605179
14839,1478.103516,8.395789191
14840,1478.203125,8.407325484
14841,1478.302735,8.425871842
14842,1478.402344,8.444920182
14843,1478.501953,8.454347029
14844,1478.601563,8.470433764
14845,1478.701172,8.486493491
14846,1478.800781,8.505982347
14847,1478.900391,8.515123278
14848,1479.0,8.529759012
14849,1479.09961,8.547875099
14850,1479.199219,8.558399975
14851,1479.298828,8.576987311
14852,1479.398438,8.593647741
14853,1479.498047,8.608966134
14854,1479.597656,8.625729941
14855,1479.697266,8.639985695
14856,1479.796875,8.654035628
14857,1479.896485,8.662021719
14858,1479.996094,8.681606501
14859,1480.095703,8.697914891
14860,1480.195313,8.711003698
14861,1480.294922,8.72641895
14862,1480.394531,8.740926161
14863,1480.494141,8.75932537
14864,1480.59375,8.769680746
14865,1480.69336,8.783389814
14866,1480.792969,8.803401142
14867,1480.892578,8.817031048
14868,1480.992188,8.829315193
14869,1481.091797,8.844328113
14870,1481.191406,8.86034593
14871,1481.291016,8.876420557
14872,1481.390625,8.888232522
14873,1481.490235,8.90789181
14874,1481.589844,8.91896151
14875,1481.689453,8.93835444
14876,1481.789063,8.952669799
14877,1481.888672,8.963293396
14878,1481.988281,8.981535211
14879,1482.087891,8.999854326
14880,1482.1875,9.009417146
14881,1482.28711,9.026871994
14882,1482.386719,9.042140096
14883,1482.486328,9.053144604
14884,1482.585938,9.071351029
14885,1482.685547,9.086289443
14886,1482.785156,9.101346135
14887,1482.884766,9.119508788
14888,1482.984375,9.130747989
14889,1483.083985,9.146000259
14890,1483.183594,9.157354943
14891,1483.283203,9.173194878
14892,1483.382813,9.188154712
14893,1483.482422,9.208035655
14894,1483.582031,9.219879285
14895,1483.681641,9.232756682
14896,1483.78125,9.247865528
14897,1483.88086,9.268082678
14898,1483.980469,9.282468818
14899,1484.080078,9.290824644
14900,1484.179688,9.304675274
14901,1484.279297,9.324296378
14902,1484.378906,9.337991476
14903,1484.478516,9.349128231
14904,1484.578125,9.36691463
14905,1484.677735,9.386090562
14906,1484.777344,9.395092726
14907,1484.876953,9.414378554
14908,1484.976563,9.424774908
14909,1485.076172,9.443055838
14910,1485.175781,9.461089037
14911,1485.275391,9.470438585
14912,1485.375,9.488681331
14913,1485.47461,9.501818568
14914,1485.574219,9.515487589
14915,1485.673828,9.535576217
14916,1485.773438,9.546448477
14917,1485.873047,9.562874213
14918,1485.972656,9.577067569
14919,1486.072266,9.595712647
14920,1486.171875,9.610364214
14921,1486.271485,9.621988051
14922,1486.371094,9.637934156
14923,1486.470703,9.649544954
14924,1486.570313,9.669872001
14925,1486.669922,9.679219685
14926,1486.769531,9.692181833
14927,1486.869141,9.708363563
14928,1486.96875,9.725393727
14929,1487.06836,9.742011316
14930,1487.167969,9.752190672
14931,1487.267578,9.767889977
14932,1487.367188,9.785337374
14933,1487.466797,9.80148837
14934,1487.566406,9.813972749
14935,1487.666016,9.829766117
14936,1487.765625,9.839084931
14937,1487.865235,9.856138378
14938,1487.964844,9.879475459
14939,1488.064453,9.889363311
14940,1488.164063,9.904627688
14941,1488.263672,9.91613511
14942,1488.363281,9.929461405
14943,1488.462891,9.947316721
14944,1488.5625,9.964319877
14945,1488.66211,9.980359115
14946,1488.761719,9.993348271
14947,1488.861328,10.00933256
14948,1488.960938,10.0250598
14949,1489.060547,10.03951672
14950,1489.160156,10.05698089
14951,1489.259766,10.06675418
14952,1489.359375,10.08387003
14953,1489.458985,10.1008229
14954,1489.558594,10.11647377
14955,1489.658203,10.13304479
14956,1489.757813,10.14388446
14957,1489.857422,10.15621983
14958,1489.957031,10.17394196
14959,1490.056641,10.19026246
14960,1490.15625,10.20380668
14961,1490.25586,10.21613833
14962,1490.355469,10.23172401
14963,1490.455078,10.24566032
14964,1490.554688,10.26694011
14965,1490.654297,10.27715579
14966,1490.753906,10.29379573
14967,1490.853516,10.30955557
14968,1490.953125,10.32732055
14969,1491.052735,10.33871062
14970,1491.152344,10.35274845
14971,1491.251953,10.37030108
14972,1491.351563,10.38442552
14973,1491.451172,10.39866824
14974,1491.550781,10.41629817
14975,1491.650391,10.42643562
14976,1491.75,10.44435799
14977,1491.84961,10.45667008
14978,1491.949219,10.47009882
14979,1492.048828,10.48639696
14980,1492.148438,10.50639525
14981,1492.248047,10.52385103
14982,1492.347656,10.53109672
14983,1492.447266,10.54983865
14984,1492.546875,10.56138612
14985,1492.646485,10.5751995
14986,1492.746094,10.59570257
14987,1492.845703,10.60686074
14988,1492.945313,10.62334515
14989,1493.044922,10.63826401
14990,1493.144531,10.65366622
14991,1493.244141,10.67152433
14992,1493.34375,10.68355981
14993,1493.44336,10.6954705
14994,1493.542969,10.71120426
14995,1493.642578,10.7261762
14996,1493.742188,10.74051578
14997,1493.841797,10.75872593
14998,1493.941406,10.77212207
14999,1494.041016,10.79099346
15000,1494.140625,10.80248039
15001,1494.240235,10.81689913
15002,1494.339844,10.82784496
15003,1494.439453,10.84852871
15004,1494.539063,10.86518168
15005,1494.638672,10.8801946
15006,1494.738281,10.88838466
15007,1494.837891,10.90384554
15008,1494.9375,10.92147082
15009,1495.03711,10.94129775
15010,1495.136719,10.95400751
15011,1495.236328,10.96656453
15012,1495.335938,10.98403241
15013,1495.435547,10.99899132
15014,1495.535156,11.01320144
15015,1495.634766,11.02472562
15016,1495.734375,11.0414084
15017,1495.833985,11.05839107
15018,1495.933594,11.07477583
15019,1496.033203,11.08421572
15020,1496.132813,11.10749133
15021,1496.232422,11.11416891
15022,1496.332031,11.13890577
15023,1496.431641,11.15092076
15024,1496.53125,11.15885843
15025,1496.63086,11.17105596
15026,1496.730469,11.18945517
15027,1496.830078,11.20987628
15028,1496.929688,11.22057252
15029,1497.029297,11.23744715
15030,1497.128906,11.25106774
15031,1497.228516,11.26719266
15032,1497.328125,11.27766445
15033,1497.427735,11.29756123
15034,1497.527344,11.31387614
15035,1497.626953,11.3268001
15036,1497.726563,11.33790426
15037,1497.826172,11.3510862
15038,1497.925781,11.37132291
15039,1498.025391,11.38810627
15040,1498.125,11.40288729
15041,1498.22461,11.4158662
15042,1498.324219,11.42971125
15043,1498.423828,11.43945567
15044,1498.523438,11.46546565
15045,1498.623047,11.47157419
15046,1498.722656,11.49249356
15047,1498.822266,11.50529366
15048,1498.921875,11.51928958
15049,1499.021485,11.53499912
15050,1499.121094,11.55020483
15051,1499.220703,11.56613976
15052,1499.320313,11.57779247
15053,1499.419922,11.59690693
15054,1499.519531,11.61030587
15055,1499.619141,11.63052022
15056,1499.71875,11.63528301
15057,1499.81836,11.65309269
15058,1499.917969,11.67031191
15059,1500.017578,11.68335322
15060,1500.117188,11.70085836
15061,1500.216797,11.71893254
15062,1500.316406,11.73223183
15063,1500.416016,11.74671762
15064,1500.515625,11.7595261
15065,1500.615235,11.77168172
15066,1500.714844,11.78697683
15067,1500.814453,11.80014573
15068,1500.914063,11.81635726
15069,1501.013672,11.8366871
15070,1501.113281,11.84726972
15071,1501.212891,11.86714973
15072,1501.3125,11.87910512
15073,1501.41211,11.88850775
15074,1501.511719,11.9091263
15075,1501.611328,11.92392688
15076,1501.710938,11.93922199
15077,1501.810547,11.95733715
15078,1501.910156,11.9686164
15079,1502.009766,11.98339928
15080,1502.109375,11.99895423
15081,1502.208985,12.01015525
15082,1502.308594,12.0256329
15083,1502.408203,12.03908026
15084,1502.507813,12.0574655
15085,1502.607422,12.07151543
15086,1502.707031,12.0905051
15087,1502.806641,12.10145652
15088,1502.90625,12.11786456
15089,1503.00586,12.12912239
15090,1503.105469,12.14324962
15091,1503.205078,12.16164976
15092,1503.304688,12.17719354
15093,1503.404297,12.1937152
15094,1503.503906,12.2110378
15095,1503.603516,12.22166512
15096,1503.703125,12.23555487
15097,1503.802735,12.25421578
15098,1503.902344,12.26623543
15099,1504.001953,12.28222903
15100,1504.101563,12.29741331
15101,1504.201172,12.31227163
15102,1504.300781,12.32651155
15103,1504.400391,12.3413112
15104,1504.5,12.36027386
15105,1504.59961,12.36545853
15106,1504.699219,12.38244306
15107,1504.798828,12.40020711
15108,1504.898438,12.41942309
15109,1504.998047,12.43352238
15110,1505.097656,12.44824193
15111,1505.197266,12.46108394
15112,1505.296875,12.471864
15113,1505.396485,12.48973794
15114,1505.496094,12.50712015
15115,1505.595703,12.52290793
15116,1505.695313,12.53799256
15117,1505.794922,12.55211234
15118,1505.894531,12.56136596
15119,1505.994141,12.58269697
15120,1506.09375,12.59497553
15121,1506.19336,12.60990277
15122,1506.292969,12.62660138
15123,1506.392578,12.6450425
15124,1506.492188,12.65628356
15125,1506.591797,12.66658213
15126,1506.691406,12.6882419
15127,1506.791016,12.69620378
15128,1506.890625,12.71250285
15129,1506.990235,12.72884011
15130,1507.089844,12.74651662
15131,1507.189453,12.7588436
15132,1507.289063,12.77706306
15133,1507.388672,12.78603356
15134,1507.488281,12.80622929
15135,1507.587891,12.81924546
15136,1507.6875,12.83518597
15137,1507.78711,12.85421476
15138,1507.886719,12.86695804
15139,1507.986328,12.87738234
15140,1508.085938,12.89303228
15141,1508.185547,12.91070133
15142,1508.285156,12.92471495
15143,1508.384766,12.94155233
15144,1508.484375,12.95685582
15145,1508.583985,12.9713472
15146,1508.683594,12.9849473
15147,1508.783203,12.99770828
15148,1508.882813,13.01383041
15149,1508.982422,13.02937046
15150,1509.082031,13.04367743
15151,1509.181641,13.05906847
15152,1509.28125,13.07334192
15153,1509.38086,13.08610104
15154,1509.480469,13.10360804
15155,1509.580078,13.11595552
15156,1509.679688,13.13542947
15157,1509.779297,13.14921677
15158,1509.878906,13.16509489
15159,1509.978516,13.17417901
15160,1510.078125,13.19419593
15161,1510.177735,13.2077327
15162,1510.277344,13.2206846
15163,1510.376953,13.239027
