,Time[sec],Top_Inplane_Disp[mm],Top_Inplane_Rotation[%rad]
7722,769.1835938,54.53814194,-1.2545697
7723,769.2832031,54.58009616,-1.2555033
7724,769.3828125,54.61802334,-1.2563872
7725,769.4824219,54.65592071,-1.2573215
7726,769.5820313,54.70001325,-1.2582664
7727,769.6816406,54.73839864,-1.2592005
7728,769.78125,54.777354,-1.2600849
7729,769.8808594,54.81729284,-1.2609739
7730,769.9804688,54.85441536,-1.2619333
7731,770.0800781,54.89505827,-1.262832
7732,770.1796875,54.93698269,-1.2637334
7733,770.2792969,54.97789755,-1.2646632
7734,770.3789063,55.01658469,-1.2655873
7735,770.4785156,55.05363643,-1.2664965
7736,770.578125,55.09914085,-1.2673999
7737,770.6777344,55.13634533,-1.2683072
7738,770.7773438,55.17457426,-1.2692524
7739,770.8769531,55.21148443,-1.2701664
7740,770.9765625,55.25633693,-1.271074
7741,771.0761719,55.29397354,-1.272019
7742,771.1757813,55.33656105,-1.2729045
7743,771.2753906,55.3757064,-1.2738075
7744,771.375,55.41116372,-1.2747738
7745,771.4746094,55.45726046,-1.2756727
7746,771.5742188,55.49356714,-1.276566
7747,771.6738281,55.53258583,-1.2774745
7748,771.7734375,55.57249114,-1.2784002
7749,771.8730469,55.61301857,-1.2793476
7750,771.9726563,55.65639958,-1.2802403
7751,772.0722656,55.69945648,-1.2811863
7752,772.171875,55.731114,-1.2820654
7753,772.2714844,55.77733368,-1.2830068
7754,772.3710938,55.81320077,-1.2839514
7755,772.4707031,55.85661903,-1.2847986
7756,772.5703125,55.89209124,-1.2857315
7757,772.6699219,55.93104288,-1.2866519
7758,772.7695313,55.97404763,-1.2875849
7759,772.8691406,56.0130626,-1.2885079
7760,772.96875,56.05361238,-1.289432
7761,773.0683594,56.08881265,-1.2903294
7762,773.1679688,56.13238364,-1.2912027
7763,773.2675781,56.17394671,-1.2921648
7764,773.3671875,56.21097982,-1.2930688
7765,773.4667969,56.25143647,-1.2939985
7766,773.5664063,56.2916249,-1.2949311
7767,773.6660156,56.33342266,-1.2957982
7768,773.765625,56.37451261,-1.2967282
7769,773.8652344,56.41186237,-1.2976652
7770,773.9648438,56.45456165,-1.2985636
7771,774.0644531,56.49326742,-1.2994956
7772,774.1640625,56.53487891,-1.3003754
7773,774.2636719,56.56955391,-1.3013299
7774,774.3632813,56.61202967,-1.3022392
7775,774.4628906,56.64948002,-1.3031319
7776,774.5625,56.69207126,-1.304093
7777,774.6621094,56.72874674,-1.3050059
7778,774.7617188,56.77155405,-1.3058965
7779,774.8613281,56.80946633,-1.3068295
7780,774.9609375,56.84963986,-1.3077305
7781,775.0605469,56.88817054,-1.3086631
7782,775.1601563,56.93132058,-1.3095713
7783,775.2597656,56.97019026,-1.3104699
7784,775.359375,57.01709166,-1.3114217
7785,775.4589844,57.04561993,-1.3123294
7786,775.5585938,57.09213763,-1.3132632
7787,775.6582031,57.12773651,-1.3141324
7788,775.7578125,57.16848746,-1.3150634
7789,775.8574219,57.20885471,-1.3160038
7790,775.9570313,57.24779516,-1.3169384
7791,776.0566406,57.28904158,-1.3178251
7792,776.15625,57.3333241,-1.3187459
7793,776.2558594,57.36442655,-1.3196718
7794,776.3554688,57.4089326,-1.3205787
7795,776.4550781,57.44896084,-1.3214838
7796,776.5546875,57.48853832,-1.3224032
7797,776.6542969,57.5286448,-1.3233279
7798,776.7539063,57.56732076,-1.3242571
7799,776.8535156,57.60839581,-1.3251941
7800,776.953125,57.64767155,-1.3260915
7801,777.0527344,57.68994614,-1.326993
7802,777.1523438,57.72696063,-1.3279233
7803,777.2519531,57.76398629,-1.3288562
7804,777.3515625,57.80667439,-1.3297357
7805,777.4511719,57.84604698,-1.3306921
7806,777.5507813,57.88854882,-1.3315682
7807,777.6503906,57.92406574,-1.332494
7808,777.75,57.96421692,-1.3333941
7809,777.8496094,58.00429732,-1.3343343
7810,777.9492188,58.04825947,-1.3352403
7811,778.0488281,58.08584392,-1.3361596
7812,778.1484375,58.12636018,-1.3370694
7813,778.2480469,58.16724151,-1.3379924
7814,778.3476563,58.20706114,-1.3389268
7815,778.4472656,58.24509636,-1.3398446
7816,778.546875,58.2857877,-1.3407258
7817,778.6464844,58.32489952,-1.3416589
7818,778.7460938,58.36277083,-1.3425724
7819,778.8457031,58.40641633,-1.343467
7820,778.9453125,58.44192952,-1.3444173
7821,779.0449219,58.48553777,-1.3453229
7822,779.1445313,58.51222575,-1.3460889
7823,779.2441406,58.51075426,-1.3462115
7824,779.34375,58.4769249,-1.3460612
7825,779.4433594,58.43017623,-1.3454031
7826,779.5429688,58.38121846,-1.344416
7827,779.6425781,58.34629014,-1.3434519
7828,779.7421875,58.30369145,-1.3424489
7829,779.8417969,58.26868117,-1.3414912
7830,779.9414063,58.22548643,-1.3405861
7831,780.0410156,58.18649754,-1.3396275
7832,780.140625,58.14624205,-1.338714
7833,780.2402344,58.10020491,-1.3377485
7834,780.3398438,58.06298554,-1.3367948
7835,780.4394531,58.02064762,-1.3358663
7836,780.5390625,57.98070878,-1.3349301
7837,780.6386719,57.94140697,-1.3339988
7838,780.7382813,57.90092424,-1.3330902
7839,780.8378906,57.86362663,-1.3321688
7840,780.9375,57.81729519,-1.3312193
7841,781.0371094,57.78074265,-1.3302855
7842,781.1367188,57.74012953,-1.3293653
7843,781.2363281,57.70123005,-1.3284498
7844,781.3359375,57.65841901,-1.3275196
7845,781.4355469,57.62256309,-1.3265698
7846,781.5351563,57.58076534,-1.3256566
7847,781.6347656,57.53736198,-1.324706
7848,781.734375,57.49403313,-1.3238414
7849,781.8339844,57.4590303,-1.3229296
7850,781.9335938,57.42001906,-1.3219965
7851,782.0332031,57.37924576,-1.3210452
7852,782.1328125,57.33445659,-1.3201156
7853,782.2324219,57.29689449,-1.3191788
7854,782.3320313,57.25831538,-1.3182316
7855,782.4316406,57.21598864,-1.3173631
7856,782.53125,57.17692524,-1.316449
7857,782.6308594,57.13825673,-1.3155098
7858,782.7304688,57.09561706,-1.3145319
7859,782.8300781,57.06107989,-1.3136219
7860,782.9296875,57.01886117,-1.3127494
7861,783.0292969,56.97759986,-1.3117536
7862,783.1289063,56.93663284,-1.3108663
7863,783.2285156,56.89369142,-1.3099682
7864,783.328125,56.85706809,-1.3090306
7865,783.4277344,56.81294203,-1.308102
7866,783.5273438,56.7734465,-1.3071983
7867,783.6269531,56.73468113,-1.3062643
7868,783.7265625,56.69011176,-1.3053332
7869,783.8261719,56.65528774,-1.3044234
7870,783.9257813,56.61418661,-1.303508
7871,784.0253906,56.5707013,-1.3025646
7872,784.125,56.53036013,-1.3016349
7873,784.2246094,56.4940311,-1.3007359
7874,784.3242188,56.45785853,-1.2997986
7875,784.4238281,56.40759692,-1.2988862
7876,784.5234375,56.37343973,-1.2979595
7877,784.6230469,56.33544549,-1.2970023
7878,784.7226563,56.29721656,-1.296089
7879,784.8222656,56.25167117,-1.2951792
7880,784.921875,56.21648952,-1.2942582
7881,785.0214844,56.17473647,-1.2933356
7882,785.1210938,56.13326654,-1.2924545
7883,785.2207031,56.09577149,-1.2914699
7884,785.3203125,56.05440587,-1.2905865
7885,785.4199219,56.0121499,-1.2896388
7886,785.5195313,55.9723638,-1.2887328
7887,785.6191406,55.92876673,-1.287803
7888,785.71875,55.89166656,-1.2869029
7889,785.8183594,55.85495383,-1.2859982
7890,785.9179688,55.81536144,-1.2850449
7891,786.0175781,55.77355996,-1.2841531
7892,786.1171875,55.73196709,-1.2831771
7893,786.2167969,55.69187552,-1.2823028
7894,786.3164063,55.6528829,-1.2813581
7895,786.4160156,55.61089143,-1.2804372
7896,786.515625,55.57114631,-1.2795343
7897,786.6152344,55.53330481,-1.278577
7898,786.7148438,55.49269915,-1.2776418
7899,786.8144531,55.45226485,-1.2767338
7900,786.9140625,55.41035533,-1.2758438
7901,787.0136719,55.36949262,-1.2749254
7902,787.1132813,55.32969534,-1.2739994
7903,787.2128906,55.29175326,-1.273047
7904,787.3125,55.25168777,-1.2721341
7905,787.4121094,55.21152914,-1.2712084
7906,787.5117188,55.17209321,-1.2703006
7907,787.6113281,55.12721464,-1.2694137
7908,787.7109375,55.09192124,-1.2684551
7909,787.8105469,55.05410209,-1.2675296
7910,787.9101563,55.01433834,-1.2665925
7911,788.0097656,54.9700968,-1.2656724
7912,788.109375,54.92803827,-1.264751
7913,788.2089844,54.88831177,-1.263883
7914,788.3085938,54.84770611,-1.2629063
7915,788.4082031,54.80930582,-1.261977
7916,788.5078125,54.77216095,-1.2610847
7917,788.6074219,54.72866818,-1.2601623
7918,788.7070313,54.69152331,-1.2592654
7919,788.8066406,54.64771762,-1.2583355
7920,788.90625,54.61247265,-1.2574251
7921,789.0058594,54.57082391,-1.2565336
7922,789.1054688,54.52892929,-1.255569
7923,789.2050781,54.492753,-1.2546688
7924,789.3046875,54.45547402,-1.2537353
7925,789.4042969,54.40910161,-1.2528014
7926,789.5039063,54.36705053,-1.2518887
7927,789.6035156,54.33050171,-1.250969
7928,789.703125,54.2861037,-1.2500288
7929,789.8027344,54.25293744,-1.2491498
7930,789.9023438,54.20911312,-1.248217
7931,790.0019531,54.16832492,-1.2473082
7932,790.1015625,54.12673578,-1.2463685
7933,790.2011719,54.09104005,-1.2454619
7934,790.3007813,54.05051634,-1.2445055
7935,790.4003906,54.01012301,-1.2436075
7936,790.5,53.97062004,-1.2426733
7937,790.5996094,53.92693728,-1.2417412
7938,790.6992188,53.89128253,-1.2408356
7939,790.7988281,53.84966731,-1.2399583
7940,790.8984375,53.80984396,-1.2390065
7941,790.9980469,53.7670888,-1.2380713
7942,791.0976563,53.72803286,-1.2371902
7943,791.1972656,53.68957669,-1.236269
7944,791.296875,53.64917591,-1.2353061
7945,791.3964844,53.60864848,-1.2344349
7946,791.4960938,53.56930196,-1.2335029
7947,791.5957031,53.52410674,-1.2325715
7948,791.6953125,53.49207297,-1.2316331
7949,791.7949219,53.44617739,-1.2307589
7950,791.8945313,53.40897292,-1.2298364
7951,791.9941406,53.36791649,-1.2289358
7952,792.09375,53.32992598,-1.227996
7953,792.1933594,53.28544974,-1.2270811
7954,792.2929688,53.24964225,-1.2261361
7955,792.3925781,53.20484564,-1.2252152
7956,792.4921875,53.16860601,-1.2243028
7957,792.5917969,53.12967673,-1.2234029
7958,792.6914063,53.0869402,-1.2224932
7959,792.7910156,53.04670334,-1.2215489
7960,792.890625,53.01229656,-1.2206164
7961,792.9902344,52.96945199,-1.2197034
7962,793.0898438,52.92962119,-1.2188036
7963,793.1894531,52.88639292,-1.217873
7964,793.2890625,52.84447595,-1.2169484
7965,793.3886719,52.81120539,-1.216036
7966,793.4882813,52.76578665,-1.2150959
7967,793.5878906,52.7235046,-1.2141823
7968,793.6875,52.68320814,-1.2132827
7969,793.7871094,52.64736339,-1.2123726
7970,793.8867188,52.60228738,-1.2114531
7971,793.9863281,52.56257206,-1.2105213
7972,794.0859375,52.53101513,-1.2096284
7973,794.1855469,52.4835512,-1.2087181
7974,794.2851563,52.44272202,-1.2077848
7975,794.3847656,52.40417272,-1.2068437
7976,794.484375,52.36501619,-1.2059606
7977,794.5839844,52.32762918,-1.2050073
7978,794.6835938,52.28776857,-1.2041221
7979,794.7832031,52.245792,-1.2031699
7980,794.8828125,52.20701545,-1.2022368
7981,794.9824219,52.1675162,-1.2013118
7982,795.0820313,52.12753639,-1.2004349
7983,795.1816406,52.08657682,-1.1995361
7984,795.28125,52.04756558,-1.198625
7985,795.3808594,52.00692639,-1.1976695
7986,795.4804688,51.96639523,-1.1967402
7987,795.5800781,51.92741007,-1.195803
7988,795.6796875,51.88950151,-1.1949184
7989,795.7792969,51.84713751,-1.1940028
7990,795.8789063,51.80790648,-1.1931218
7991,795.9785156,51.76659301,-1.1921819
7992,796.078125,51.72426626,-1.1912679
7993,796.1777344,51.68870091,-1.1903358
7994,796.2773438,51.64532363,-1.1894026
7995,796.3769531,51.606372,-1.1884433
7996,796.4765625,51.56322196,-1.1875597
7997,796.5761719,51.52537674,-1.1866936
7998,796.6757813,51.49114132,-1.1857689
7999,796.7753906,51.44667998,-1.1848083
8000,796.875,51.40756816,-1.1839057
8001,796.9746094,51.36643723,-1.1829716
8002,797.0742188,51.32560804,-1.1820688
8003,797.1738281,51.28150806,-1.1811599
8004,797.2734375,51.24694109,-1.1802606
8005,797.3730469,51.20465159,-1.1793061
8006,797.4726563,51.1662215,-1.1784014
8007,797.5722656,51.12681538,-1.1774829
8008,797.671875,51.08607933,-1.1765696
8009,797.7714844,51.05066672,-1.1756821
8010,797.8710938,51.00695416,-1.1747484
8011,797.9707031,50.97373202,-1.1738264
8012,798.0703125,50.92502758,-1.1729015
8013,798.1699219,50.88387802,-1.1719682
8014,798.2695313,50.84677041,-1.171035
8015,798.3691406,50.80873892,-1.1701027
8016,798.46875,50.76479539,-1.1692357
8017,798.5683594,50.72621629,-1.1683327
8018,798.6679688,50.68181083,-1.167426
8019,798.7675781,50.64766482,-1.1664927
8020,798.8671875,50.60152709,-1.1655685
8021,798.9667969,50.56578293,-1.1646556
8022,799.0664063,50.52966252,-1.1637332
8023,799.1660156,50.48817769,-1.1628092
8024,799.265625,50.44693872,-1.1619061
8025,799.3652344,50.40790886,-1.1609908
8026,799.4648438,50.36493391,-1.1600388
8027,799.5644531,50.32870919,-1.1591358
8028,799.6640625,50.28755963,-1.1582805
8029,799.7636719,50.24701357,-1.1573689
8030,799.8632813,50.2037406,-1.1564063
8031,799.9628906,50.16762763,-1.1555014
8032,800.0625,50.12719706,-1.1545576
8033,800.1621094,50.09038374,-1.1536342
8034,800.2617188,50.0437282,-1.1527017
8035,800.3613281,50.00770092,-1.1517976
8036,800.4609375,49.96477813,-1.1509226
8037,800.5605469,49.92703721,-1.1499673
8038,800.6601563,49.89277571,-1.1490441
8039,800.7597656,49.85071719,-1.1481258
8040,800.859375,49.80912432,-1.1472132
8041,800.9589844,49.76810887,-1.1463257
8042,801.0585938,49.72944036,-1.1454217
8043,801.1582031,49.68682304,-1.1445003
8044,801.2578125,49.64952916,-1.1435672
8045,801.3574219,49.60973188,-1.1426342
8046,801.4570313,49.56682771,-1.1417066
8047,801.5566406,49.52711239,-1.1407673
8048,801.65625,49.48465899,-1.1398948
8049,801.7558594,49.44605753,-1.1389688
8050,801.8554688,49.4090654,-1.1380477
8051,801.9550781,49.36636612,-1.1371613
8052,802.0546875,49.3333526,-1.1362151
8053,802.1542969,49.28876832,-1.1352926
8054,802.2539063,49.25182089,-1.1344053
8055,802.3535156,49.21304062,-1.1334927
8056,802.453125,49.16677251,-1.1325707
8057,802.5527344,49.13107306,-1.1316345
8058,802.6523438,49.09227788,-1.1307652
8059,802.7519531,49.04753342,-1.129835
8060,802.8515625,49.01270196,-1.1288897
8061,802.9511719,48.97024482,-1.1279827
8062,803.0507813,48.92841727,-1.1271033
8063,803.1503906,48.89014363,-1.1261655
8064,803.25,48.85314405,-1.1252143
8065,803.3496094,48.80944267,-1.1243247
8066,803.4492188,48.76985028,-1.1234059
8067,803.5488281,48.72917384,-1.1225036
8068,803.6484375,48.68816584,-1.1216002
8069,803.7480469,48.64901304,-1.120687
8070,803.8476563,48.60673472,-1.1197335
8071,803.9472656,48.56638983,-1.118829
8072,804.046875,48.53188619,-1.1179267
8073,804.1464844,48.48515987,-1.1170232
8074,804.2460938,48.44876379,-1.1160908
8075,804.3457031,48.40993509,-1.1151906
8076,804.4453125,48.36778343,-1.1142662
8077,804.5449219,48.3251214,-1.113334
8078,804.6445313,48.28688875,-1.1123992
8079,804.7441406,48.24996367,-1.111502
8080,804.84375,48.21048304,-1.1106238
8081,804.9433594,48.1650494,-1.1097024
8082,805.0429688,48.13122004,-1.1087752
8083,805.1425781,48.08669537,-1.1078044
8084,805.2421875,48.05314913,-1.1069206
8085,805.3417969,48.01217467,-1.1060288
8086,805.4414063,47.96965793,-1.1050995
8087,805.5410156,47.93043062,-1.1041983
8088,805.640625,47.88729921,-1.1032674
8089,805.7402344,47.84534499,-1.1023595
8090,805.8398438,47.80701548,-1.1014325
8091,805.9394531,47.76791483,-1.1005096
8092,806.0390625,47.72867635,-1.0995989
8093,806.1386719,47.6905182,-1.0987128
8094,806.2382813,47.65013605,-1.0977884
8095,806.3378906,47.6097241,-1.0968829
8096,806.4375,47.57069424,-1.0959461
8097,806.5371094,47.53275961,-1.0950148
8098,806.6367188,47.4912338,-1.0941233
8099,806.7363281,47.45491967,-1.0931983
8100,806.8359375,47.41192982,-1.0922901
8101,806.9355469,47.36990109,-1.0913873
8102,807.0351563,47.33144864,-1.090464
8103,807.1347656,47.29350284,-1.0895344
8104,807.234375,47.25256935,-1.0886013
8105,807.3339844,47.20914736,-1.0877336
8106,807.4335938,47.16902599,-1.0868337
8107,807.5332031,47.13148996,-1.0859018
8108,807.6328125,47.09103331,-1.0849686
8109,807.7324219,47.04825953,-1.0840343
8110,807.8320313,47.01535404,-1.0831436
8111,807.9316406,46.97496071,-1.0821977
8112,808.03125,46.93359137,-1.0812695
8113,808.1308594,46.89487815,-1.0803972
8114,808.2304688,46.85155302,-1.0794684
8115,808.3300781,46.81427032,-1.07853
8116,808.4296875,46.77245021,-1.07765
8117,808.5292969,46.73055559,-1.0767209
8118,808.6289063,46.6889292,-1.0757988
8119,808.7285156,46.6532819,-1.0748918
8120,808.828125,46.61343619,-1.0740274
8121,808.9277344,46.57132551,-1.0730677
8122,809.0273438,46.53390869,-1.0721638
8123,809.1269531,46.49598897,-1.0712309
8124,809.2265625,46.45347223,-1.07033
8125,809.3261719,46.41183466,-1.0694056
8126,809.4257813,46.37188837,-1.0684761
8127,809.5253906,46.33162916,-1.0675424
8128,809.625,46.29346356,-1.0666551
8129,809.7246094,46.25501111,-1.0657192
8130,809.8242188,46.2128073,-1.0648328
8131,809.9238281,46.17459327,-1.0639321
8132,810.0234375,46.13122344,-1.0630206
8133,810.1230469,46.09263688,-1.0620965
8134,810.2226563,46.0523814,-1.0611964
8135,810.3222656,46.01375014,-1.0602634
8136,810.421875,45.97211257,-1.0593504
8137,810.5214844,45.93293369,-1.0584285
8138,810.6210938,45.89581117,-1.0575204
8139,810.7207031,45.8538644,-1.0566
8140,810.8203125,45.81315815,-1.0556955
8141,810.9199219,45.77704147,-1.0547532
8142,811.0195313,45.74016109,-1.0538527
8143,811.1191406,45.69625854,-1.0529587
8144,811.21875,45.65551877,-1.0520209
8145,811.3183594,45.61486095,-1.0510979
8146,811.4179688,45.57175562,-1.0502197
8147,811.5175781,45.52819207,-1.0492955
8148,811.6171875,45.49416527,-1.0483623
8149,811.7167969,45.45303062,-1.0474294
8150,811.8164063,45.41328549,-1.0465524
8151,811.9160156,45.37604377,-1.0456208
8152,812.015625,45.33472657,-1.0447525
8153,812.1152344,45.29733956,-1.0438277
8154,812.2148438,45.25128752,-1.0428889
8155,812.3144531,45.21471262,-1.0419739
8156,812.4140625,45.17423734,-1.0410491
8157,812.5136719,45.13435438,-1.0401351
8158,812.6132813,45.09691894,-1.0392467
8159,812.7128906,45.05703971,-1.038328
8160,812.8125,45.01948133,-1.0373961
8161,812.9121094,44.9793227,-1.0365155
8162,813.0117188,44.93959993,-1.0355942
8163,813.1113281,44.89485174,-1.0346823
8164,813.2109375,44.85659301,-1.0337315
8165,813.3105469,44.81867701,-1.0328396
8166,813.4101563,44.77642849,-1.0319058
8167,813.5097656,44.73949969,-1.0309963
8168,813.609375,44.69793662,-1.0300831
8169,813.7089844,44.65977848,-1.029176
8170,813.8085938,44.62011904,-1.0282237
8171,813.9082031,44.57647353,-1.0273315
8172,814.0078125,44.53327879,-1.0264075
8173,814.1074219,44.49581355,-1.0255371
8174,814.2070313,44.45908591,-1.0245966
8175,814.3066406,44.41776127,-1.0236976
8176,814.40625,44.37739402,-1.0227848
8177,814.5058594,44.33953017,-1.0218512
8178,814.6054688,44.29836571,-1.0209206
8179,814.7050781,44.25988346,-1.0200434
8180,814.8046875,44.21731085,-1.0191212
8181,814.9042969,44.17535663,-1.0181933
8182,815.0039063,44.13635656,-1.0172926
8183,815.1035156,44.09819096,-1.0163611
8184,815.203125,44.06303912,-1.0154534
8185,815.3027344,44.01741549,-1.0145596
8186,815.4023438,43.97765175,-1.0136297
8187,815.5019531,43.93851012,-1.0127242
8188,815.6015625,43.89794916,-1.0118112
8189,815.7011719,43.86141896,-1.0108815
8190,815.8007813,43.82044077,-1.009957
8191,815.9003906,43.78319532,-1.00905
8192,816.0,43.73925552,-1.0081413
8193,816.0996094,43.70219633,-1.0072282
8194,816.1992188,43.66287217,-1.0063249
8195,816.2988281,43.62283275,-1.0053911
8196,816.3984375,43.58153418,-1.0044582
8197,816.4980469,43.53959113,-1.0035736
8198,816.5976563,43.49688068,-1.0026671
8199,816.6972656,43.46137866,-1.0017268
8200,816.796875,43.42199489,-1.0008456
8201,816.8964844,43.38295013,-0.9999188
8202,816.9960938,43.3415696,-0.998991
8203,817.0957031,43.30037907,-0.9980868
8204,817.1953125,43.26549917,-0.997182
8205,817.2949219,43.21822897,-0.996257
8206,817.3945313,43.18218306,-0.9953244
8207,817.4941406,43.14533994,-0.9944173
8208,817.59375,43.10195521,-0.9935199
8209,817.6933594,43.06381568,-0.9926031
8210,817.7929688,43.02762821,-0.99172
8211,817.8925781,42.9796502,-0.9907782
8212,817.9921875,42.9411605,-0.9898558
8213,818.0917969,42.90406778,-0.988923
8214,818.1914063,42.86461696,-0.9880554
8215,818.2910156,42.82269999,-0.9871391
8216,818.390625,42.7823402,-0.9861725
8217,818.4902344,42.74325073,-0.9853047
8218,818.5898438,42.70439968,-0.9843892
8219,818.6894531,42.66370088,-0.9834561
8220,818.7890625,42.62378067,-0.9825504
8221,818.8886719,42.58579761,-0.9816446
8222,818.9882813,42.54201427,-0.9806941
8223,819.0878906,42.5047949,-0.9798473
8224,819.1875,42.46596619,-0.9789205
8225,819.2871094,42.42510349,-0.9779893
8226,819.3867188,42.38655046,-0.9770874
8227,819.4863281,42.34857485,-0.9761791
8228,819.5859375,42.30891168,-0.9752482
8229,819.6855469,42.26648808,-0.9743357
8230,819.7851563,42.22461954,-0.9734126
8231,819.8847656,42.18519479,-0.9724922
8232,819.984375,42.14270785,-0.9715531
8233,820.0839844,42.10624844,-0.9706259
8234,820.1835938,42.07018018,-0.9697513
8235,820.2832031,42.02556238,-0.9688159
8236,820.3828125,41.98785499,-0.9679529
8237,820.4824219,41.94846377,-0.9670167
8238,820.5820313,41.90670326,-0.9660687
8239,820.6816406,41.86448455,-0.9651862
8240,820.78125,41.82261229,-0.9642894
8241,820.8808594,41.7888239,-0.9633879
8242,820.9804688,41.74855724,-0.9624859
8243,821.0800781,41.70241952,-0.9615233
8244,821.1796875,41.66549072,-0.9606078
8245,821.2792969,41.63043201,-0.9597172
8246,821.3789063,41.58803821,-0.9587898
8247,821.4785156,41.54744372,-0.9579202
8248,821.578125,41.50414839,-0.9569883
8249,821.6777344,41.47034511,-0.9560814
8250,821.7773438,41.42870009,-0.9551326
8251,821.8769531,41.38484225,-0.9542306
8252,821.9765625,41.3476713,-0.9533433
8253,822.0761719,41.30815342,-0.9524104
8254,822.1757813,41.26533493,-0.9514978
8255,822.2753906,41.22892395,-0.9505962
8256,822.375,41.18742421,-0.9496521
8257,822.4746094,41.1477685,-0.9487414
8258,822.5742188,41.1051102,-0.9478562
8259,822.6738281,41.06808826,-0.9469523
8260,822.7734375,41.02810472,-0.9460175
8261,822.8730469,40.98908603,-0.9450876
8262,822.9726563,40.94687104,-0.9441523
8263,823.0722656,40.90923816,-0.9432856
8264,823.171875,40.86855426,-0.9423996
8265,823.2714844,40.82812741,-0.9414839
8266,823.3710938,40.79049081,-0.9405495
8267,823.4707031,40.75020552,-0.9396158
8268,823.5703125,40.7099016,-0.9386833
8269,823.6699219,40.67096114,-0.9377679
8270,823.7695313,40.63082486,-0.9368495
8271,823.8691406,40.58466107,-0.9359787
8272,823.96875,40.55303708,-0.9350836
8273,824.0683594,40.50862417,-0.9341298
8274,824.1679688,40.47042131,-0.9332175
8275,824.2675781,40.43174908,-0.9323162
8276,824.3671875,40.38938135,-0.9313856
8277,824.4667969,40.3509438,-0.9304871
8278,824.5664063,40.30735418,-0.929574
8279,824.6660156,40.26793689,-0.9286974
8280,824.765625,40.23358226,-0.9277457
8281,824.8652344,40.19046947,-0.9268231
8282,824.9648438,40.15144333,-0.9259494
8283,825.0644531,40.11406004,-0.9250096
8284,825.1640625,40.0728099,-0.9241063
8285,825.2636719,40.02840444,-0.9231861
8286,825.3632813,39.99214247,-0.9223024
8287,825.4628906,39.94944692,-0.921351
8288,825.5625,39.91336748,-0.9204486
8289,825.6621094,39.87637162,-0.9195183
8290,825.7617188,39.83321041,-0.9186037
8291,825.8613281,39.79345784,-0.9177149
8292,825.9609375,39.75143656,-0.9168109
8293,826.0605469,39.70945999,-0.9159016
8294,826.1601563,39.67705742,-0.9149581
8295,826.2597656,39.63400051,-0.914078
8296,826.359375,39.59522024,-0.9131283
8297,826.4589844,39.55326974,-0.9122466
8298,826.5585938,39.51016068,-0.9113275
8299,826.6582031,39.47370872,-0.9103843
8300,826.7578125,39.43542391,-0.9094848
8301,826.8574219,39.39474002,-0.908571
8302,826.9570313,39.35356438,-0.9076618
8303,827.0566406,39.3079482,-0.9067505
8304,827.15625,39.27499056,-0.9058431
8305,827.2558594,39.23385963,-0.904914
8306,827.3554688,39.19567168,-0.9039917
8307,827.4550781,39.15577754,-0.903093
8308,827.5546875,39.11668435,-0.902181
8309,827.6542969,39.07553852,-0.9012633
8310,827.7539063,39.0361473,-0.9003532
8311,827.8535156,38.99851069,-0.8994139
8312,827.953125,38.955722,-0.8985282
8313,828.0527344,38.91440481,-0.897592
8314,828.1523438,38.87615353,-0.8966884
8315,828.2519531,38.83817419,-0.8957791
8316,828.3515625,38.79284486,-0.8949029
8317,828.4511719,38.75448927,-0.8939363
8318,828.5507813,38.71568665,-0.8930275
8319,828.6503906,38.67420554,-0.8921245
8320,828.75,38.63770515,-0.8912127
8321,828.8496094,38.59684616,-0.8903032
8322,828.9492188,38.55932876,-0.889399
8323,829.0488281,38.52288797,-0.8884713
8324,829.1484375,38.47980872,-0.8875877
8325,829.2480469,38.43980283,-0.886678
8326,829.3476563,38.39869425,-0.8857448
8327,829.4472656,38.35625947,-0.8848233
8328,829.546875,38.31757605,-0.8838916
8329,829.6464844,38.27954456,-0.8829829
8330,829.7460938,38.23824972,-0.8821204
8331,829.8457031,38.20117936,-0.8811689
8332,829.9453125,38.15757111,-0.8802765
8333,830.0449219,38.11606392,-0.8793437
8334,830.1445313,38.07919845,-0.8784658
8335,830.2441406,38.03914785,-0.8775052
8336,830.34375,37.99950704,-0.8766107
8337,830.4433594,37.96064854,-0.8757145
8338,830.5429688,37.92216629,-0.8747801
8339,830.6425781,37.88061813,-0.8738764
8340,830.7421875,37.83963621,-0.8729966
8341,830.8417969,37.80246899,-0.8720438
8342,830.9414063,37.76073456,-0.871101
8343,831.0410156,37.71521524,-0.8702416
8344,831.140625,37.67739981,-0.8693265
8345,831.2402344,37.63942793,-0.8683864
8346,831.3398438,37.60012612,-0.8674781
8347,831.4394531,37.56504878,-0.8665674
8348,831.5390625,37.52136976,-0.8656555
8349,831.6386719,37.48258203,-0.8647515
8350,831.7382813,37.4430865,-0.8638613
8351,831.8378906,37.40154579,-0.8629344
8352,831.9375,37.36109287,-0.8620412
8353,832.0371094,37.32231632,-0.8610788
8354,832.1367188,37.2777395,-0.8601797
8355,832.2363281,37.24081442,-0.859246
8356,832.3359375,37.19855845,-0.8583445
8357,832.4355469,37.16216609,-0.8574445
8358,832.5351563,37.12169826,-0.8565363
8359,832.6347656,37.0821692,-0.8556188
8360,832.734375,37.04792261,-0.8546821
8361,832.8339844,37.00299934,-0.8537771
8362,832.9335938,36.9668901,-0.8528849
