,Time[sec],Top_Inplane_Disp[mm],Top_Inplane_Rotation[%rad]
350,34.86328125,0.186754944,3.83e-05
351,34.96289063,0.186697405,4.07e-05
352,35.0625,0.187180514,3.77e-05
353,35.16210938,0.185687502,2.83e-05
354,35.26171875,0.1856335,1.58e-05
355,35.36132813,0.187367899,2.88e-05
356,35.4609375,0.186852703,2.04e-05
357,35.56054688,0.182955555,6.16e-05
358,35.66015625,0.183671378,2.77e-05
359,35.75976563,0.188625374,2.84e-05
360,35.859375,0.184933495,1e-05
361,35.95898438,0.18556531,2.46e-05
362,36.05859375,0.189399303,2.82e-05
363,36.15820313,0.187651953,1.94e-05
364,36.2578125,0.189710816,2.82e-05
365,36.35742188,0.182293908,5.83e-05
366,36.45703125,0.183804965,2.4e-05
367,36.55664063,0.185647295,2.03e-05
368,36.65625,0.183785742,5.73e-05
369,36.75585938,0.181774434,2.81e-05
370,36.85546875,0.186196427,2.91e-05
371,36.95507813,0.184225079,6.71e-06
372,37.0546875,0.182753589,2.03e-06
373,37.15429688,0.185043478,6.08e-05
374,37.25390625,0.188397011,3.8e-05
375,37.35351563,0.183235286,6.1e-06
376,37.453125,0.189642305,2.34e-05
377,37.55273438,0.184789198,4.43e-05
378,37.65234375,0.183706856,2.81e-05
379,37.75195313,0.187201193,2.79e-05
380,37.8515625,0.189563143,2.79e-05
381,37.95117188,0.187036247,2.79e-05
382,38.05078125,0.185008539,3.05e-05
383,38.15039063,0.184779346,2.79e-05
384,38.25,0.184477132,4.72e-05
385,38.34960938,0.184026037,3.46e-05
386,38.44921875,0.190320701,3.61e-05
387,38.54882813,0.182394768,5.69e-05
388,38.6484375,0.18740732,2.42e-05
389,38.74804688,0.184948338,1.73e-05
390,38.84765625,0.188470629,2.74e-05
391,38.94726563,0.181568263,2.77e-05
392,39.046875,0.187690384,1.57e-05
393,39.14648438,0.187805213,2.77e-05
394,39.24609375,0.187771584,2.75e-06
395,39.34570313,0.188605118,2.72e-05
396,39.4453125,0.191058702,6.33e-06
397,39.54492188,0.187061625,6.85e-06
398,39.64453125,0.189911065,1.99e-05
399,39.74414063,0.185278259,2.71e-05
400,39.84375,0.187422629,2.77e-05
401,39.94335938,0.188406979,-5.54e-06
402,40.04296875,0.185590674,5.99e-05
403,40.14257813,0.182124117,2.71e-05
404,40.2421875,0.18811367,-5.75e-06
405,40.34179688,0.188814985,5.93e-05
406,40.44140625,0.183856813,4.12e-06
407,40.54101563,0.186960344,2.72e-05
408,40.640625,0.181532509,2.44e-05
409,40.74023438,0.189174432,2.75e-05
410,40.83984375,0.186607765,4.9e-05
411,40.93945313,0.184272052,2.95e-05
412,41.0390625,0.187188576,2.71e-05
413,41.13867188,0.189327693,3.66e-06
414,41.23828125,0.190189705,5.81e-05
415,41.33789063,0.189173777,2.44e-05
416,41.4375,0.181343479,4.99e-05
417,41.53710938,0.18615005,2.74e-05
418,41.63671875,0.185219455,2.7e-05
419,41.73632813,0.1841005,-9.55e-06
420,41.8359375,0.183621087,2.58e-05
421,41.93554688,0.185235156,-5.38e-06
422,42.03515625,0.186003628,1.43e-05
423,42.13476563,0.183782409,2.74e-05
424,42.234375,0.184651595,8.27e-06
425,42.33398438,0.184886812,2.73e-05
426,42.43359375,0.186179721,3.94e-05
427,42.53320313,0.185600147,5.19e-05
428,42.6328125,0.185306213,-1.85e-05
429,42.73242188,0.185956203,2.31e-05
430,42.83203125,0.190463994,5.08e-05
431,42.93164063,0.184924269,5.29e-06
432,43.03125,0.183048105,3.3e-05
433,43.13085938,0.186240766,-1.89e-06
434,43.23046875,0.181166979,2.68e-05
435,43.33007813,0.188325386,-3e-06
436,43.4296875,0.184061981,2.98e-05
437,43.52929688,0.184270917,2.72e-05
438,43.62890625,0.186389065,1.17e-05
439,43.72851563,0.184170756,2.77e-05
440,43.828125,0.189434577,2.2e-05
441,43.92773438,0.186621808,6.26e-06
442,44.02734375,0.187678364,2.71e-05
443,44.12695313,0.185631405,2.57e-05
444,44.2265625,0.187715719,3.59e-05
445,44.32617188,0.18478882,-3.1e-06
446,44.42578125,0.183988173,3.65e-05
447,44.52539063,0.186605728,2.96e-05
448,44.625,0.184113727,2.7e-05
449,44.72460938,0.185905403,3.43e-05
450,44.82421875,0.188334059,-2.75e-06
451,44.92382813,0.191298896,2.74e-05
452,45.0234375,0.182991556,2.17e-05
453,45.12304688,0.18202675,2.7e-05
454,45.22265625,0.18388305,7.15e-06
455,45.32226563,0.185993893,3.73e-05
456,45.421875,0.184774428,-2.26e-06
457,45.52148438,0.19023694,3.01e-05
458,45.62109375,0.185222874,2.64e-05
459,45.72070313,0.189910657,-3.33e-06
460,45.8203125,0.189427548,3.46e-05
461,45.91992188,0.186469159,2.27e-05
462,46.01953125,0.185477882,2.68e-05
463,46.11914063,0.190090053,3.68e-05
464,46.21875,0.185115961,1.8e-05
465,46.31835938,0.183817538,9.1e-06
466,46.41796875,0.183359021,2.68e-05
467,46.51757813,0.188191843,2.68e-05
468,46.6171875,0.189666112,3.04e-05
469,46.71679688,0.18597742,2.63e-05
470,46.81640625,0.186348203,1.54e-05
471,46.91601563,0.185695491,4.76e-05
472,47.015625,0.185088138,5.64e-05
473,47.11523438,0.187407262,-6.12e-06
474,47.21484375,0.188689111,1.53e-05
475,47.31445313,0.186348945,1.21e-05
476,47.4140625,0.185412035,2.61e-05
477,47.51367188,0.187023397,3.25e-05
478,47.61328125,0.188311751,2.66e-05
479,47.71289063,0.18831862,-4.73e-06
480,47.8125,0.184997669,2.92e-05
481,47.91210938,0.186989084,2.65e-05
482,48.01171875,0.186825098,1.72e-05
483,48.11132813,0.184339762,-5.7e-06
484,48.2109375,0.188924532,1.36e-05
485,48.31054688,0.189863873,4.57e-05
486,48.41015625,0.188288002,4.56e-06
487,48.50976563,0.188870166,2.47e-06
488,48.609375,0.187714642,1.82e-05
489,48.70898438,0.185788784,2.7e-05
490,48.80859375,0.183637225,2.07e-05
491,48.90820313,0.186257792,5.51e-05
492,49.0078125,0.188097678,3.64e-05
493,49.10742188,0.185440702,4.68e-05
494,49.20703125,0.184675228,5.56e-06
495,49.30664063,0.182311807,1.55e-05
496,49.40625,0.185214521,3.95e-05
497,49.50585938,0.188758553,2.74e-05
498,49.60546875,0.183531345,2.75e-05
499,49.70507813,0.189332088,3.63e-05
500,49.8046875,0.187507641,2.58e-05
501,49.90429688,0.186769132,4.4e-06
502,50.00390625,0.18635788,-6.33e-06
503,50.10351563,0.186604419,2.57e-05
504,50.203125,0.183437718,5.85e-05
505,50.30273438,0.18858751,5.85e-05
506,50.40234375,0.184644698,2.63e-05
507,50.50195313,0.182651769,7.03e-06
508,50.6015625,0.18784948,3.29e-05
509,50.70117188,0.187555095,2.63e-05
510,50.80078125,0.187493162,2.87e-05
511,50.90039063,0.189928003,-7.66e-06
512,51.0,0.185184064,-2.42e-06
513,51.09960938,0.188115591,1.47e-05
514,51.19921875,0.185620811,1.78e-05
515,51.29882813,0.187448546,-7.26e-06
516,51.3984375,0.192805644,2.56e-05
517,51.49804688,0.188472695,2.82e-05
518,51.59765625,0.184091681,-3.05e-06
519,51.69726563,0.184435557,-6.17e-06
520,51.796875,0.183749493,-3.07e-06
521,51.89648438,0.188238701,2.6e-05
522,51.99609375,0.184898177,2.6e-05
523,52.09570313,0.187144688,2.57e-05
524,52.1953125,0.186593257,2.96e-05
525,52.29492188,0.189338112,4.07e-05
526,52.39453125,0.185680023,2.54e-05
527,52.49414063,0.187783793,-7.38e-06
528,52.59375,0.184249118,-2.93e-05
529,52.69335938,0.186205812,-0.00010638
530,52.79296875,0.204204567,-0.000241259
531,52.89257813,0.212595842,-0.000503752
532,52.9921875,0.227368495,-0.00073975
533,53.09179688,0.23670432,-0.001041265
534,53.19140625,0.2465953,-0.001336541
535,53.29101563,0.256438158,-0.001606764
536,53.390625,0.262578222,-0.00187722
537,53.49023438,0.28102877,-0.002202182
538,53.58984375,0.284279377,-0.002470356
539,53.68945313,0.297066115,-0.002710428
540,53.7890625,0.306279544,-0.003003236
541,53.88867188,0.310802658,-0.00327304
542,53.98828125,0.325131987,-0.003540749
543,54.08789063,0.334750861,-0.003806781
544,54.1875,0.347382564,-0.004052091
545,54.28710938,0.354282383,-0.004352769
546,54.38671875,0.366020366,-0.004642271
547,54.48632813,0.376804906,-0.004894868
548,54.5859375,0.389011868,-0.005174056
549,54.68554688,0.395242445,-0.005481346
550,54.78515625,0.406225503,-0.005708402
551,54.88476563,0.416264054,-0.006005773
552,54.984375,0.427272316,-0.006251736
553,55.08398438,0.435331662,-0.006540213
554,55.18359375,0.449246581,-0.006836979
555,55.28320313,0.455291156,-0.007131905
556,55.3828125,0.465589314,-0.00736427
557,55.48242188,0.477186608,-0.007652189
558,55.58203125,0.489039929,-0.007906929
559,55.68164063,0.500209921,-0.008150097
560,55.78125,0.508579775,-0.008503161
561,55.88085938,0.515302236,-0.00876307
562,55.98046875,0.536769454,-0.009016832
563,56.08007813,0.541600981,-0.009305798
564,56.1796875,0.546927738,-0.009574182
565,56.27929688,0.561046065,-0.009848527
566,56.37890625,0.565240509,-0.010138727
567,56.47851563,0.578187814,-0.010403618
568,56.578125,0.590236916,-0.010673027
569,56.67773438,0.600978266,-0.010917871
570,56.77734375,0.606482965,-0.011206372
571,56.87695313,0.620636565,-0.0114772
572,56.9765625,0.629835296,-0.011773012
573,57.07617188,0.639764243,-0.012030918
574,57.17578125,0.64977369,-0.012307335
575,57.27539063,0.663223444,-0.012582866
576,57.375,0.677327451,-0.012843916
577,57.47460938,0.681124511,-0.013107411
578,57.57421875,0.688420841,-0.013427716
579,57.67382813,0.697285228,-0.013682945
580,57.7734375,0.712901412,-0.013940246
581,57.87304688,0.721057935,-0.014206395
582,57.97265625,0.732119428,-0.014506886
583,58.07226563,0.740161922,-0.014748517
584,58.171875,0.749286555,-0.015027751
585,58.27148438,0.762183336,-0.015297532
586,58.37109375,0.773648208,-0.01557623
587,58.47070313,0.778540387,-0.015900703
588,58.5703125,0.791878207,-0.016152766
589,58.66992188,0.797744375,-0.016457471
590,58.76953125,0.808145909,-0.016706274
591,58.86914063,0.822798931,-0.016973051
592,58.96875,0.834432489,-0.017207465
593,59.06835938,0.842295005,-0.017507281
594,59.16796875,0.854530721,-0.017773197
595,59.26757813,0.860428088,-0.018006354
596,59.3671875,0.873562356,-0.01830745
597,59.46679688,0.881232962,-0.018615881
598,59.56640625,0.892452081,-0.018886058
599,59.66601563,0.907955226,-0.019174558
600,59.765625,0.913097407,-0.019455911
601,59.86523438,0.925889413,-0.019729813
602,59.96484375,0.935867371,-0.019971491
603,60.06445313,0.944110856,-0.020251214
604,60.1640625,0.959704455,-0.020540273
605,60.26367188,0.96636574,-0.020785071
606,60.36328125,0.976283976,-0.021051732
607,60.46289063,0.98506466,-0.021339231
608,60.5625,0.992718618,-0.021607056
609,60.66210938,1.007026527,-0.021873089
610,60.76171875,1.012782566,-0.022196467
611,60.86132813,1.024289755,-0.022415281
612,60.9609375,1.034713816,-0.022673118
613,61.06054688,1.046334393,-0.022993912
614,61.16015625,1.050488907,-0.023208465
615,61.25976563,1.06537214,-0.023491797
616,61.359375,1.077527995,-0.02381939
617,61.45898438,1.08896289,-0.024076761
618,61.55859375,1.09290285,-0.024339254
619,61.65820313,1.108088996,-0.024617813
620,61.7578125,1.114663901,-0.024887105
621,61.85742188,1.123619732,-0.025166874
622,61.95703125,1.138495747,-0.025414838
623,62.05664063,1.144238748,-0.025727786
624,62.15625,1.157177147,-0.025972584
625,62.25585938,1.167651266,-0.026258966
626,62.35546875,1.180811203,-0.026543881
627,62.45507813,1.186540583,-0.026800693
628,62.5546875,1.195652992,-0.027076807
629,62.65429688,1.212819363,-0.027348055
630,62.75390625,1.213466167,-0.027606986
631,62.85351563,1.224001055,-0.027885986
632,62.953125,1.236991026,-0.028199074
633,63.05273438,1.246515312,-0.028437749
634,63.15234375,1.257908298,-0.028727273
635,63.25195313,1.266289386,-0.028986624
636,63.3515625,1.27880089,-0.029260083
637,63.45117188,1.288259984,-0.029557943
638,63.55078125,1.295344904,-0.029805978
639,63.65039063,1.306780847,-0.030068913
640,63.75,1.316694659,-0.030330848
641,63.84960938,1.324901124,-0.030607008
642,63.94921875,1.335651148,-0.030873017
643,64.04882813,1.34790712,-0.031161145
644,64.1484375,1.358148409,-0.031440286
645,64.24804688,1.366599696,-0.031697471
646,64.34765625,1.379261957,-0.03198504
647,64.44726563,1.387952128,-0.032273075
648,64.546875,1.397424727,-0.03248984
649,64.64648438,1.403503586,-0.032782904
650,64.74609375,1.418411033,-0.033086585
651,64.84570313,1.429731259,-0.0333403
652,64.9453125,1.44089479,-0.033640233
653,65.04492188,1.445520669,-0.033906451
654,65.14453125,1.460037893,-0.034150132
655,65.24414063,1.466777176,-0.034406432
656,65.34375,1.480095321,-0.034704385
657,65.44335938,1.490209368,-0.034948601
658,65.54296875,1.498484286,-0.035227183
659,65.64257813,1.507431851,-0.035518873
660,65.7421875,1.523944899,-0.035809586
661,65.84179688,1.529452624,-0.036069425
662,65.94140625,1.541249221,-0.036312058
663,66.04101563,1.55392685,-0.036648125
664,66.140625,1.559425378,-0.036904332
665,66.24023438,1.570146065,-0.037192833
