,Rotation,Base moment [kN.m],Axial_Disp. [mm]
239,4.73985e-05,-33.94978896,-1.340770163
240,4.81483e-05,-33.98428766,-1.34450011
241,4.82639e-05,-33.97392606,-1.347774756
242,4.83707e-05,-33.94055916,-1.351476298
243,4.72375e-05,-33.94052573,-1.354781678
244,4.87271e-05,-33.95618097,-1.358726411
245,4.77841e-05,-33.95526108,-1.361389062
246,4.77692e-05,-33.9459656,-1.365288976
247,4.78613e-05,-33.95614952,-1.36866176
248,4.81944e-05,-33.97300033,-1.371772727
249,4.79282e-05,-33.97603318,-1.375775435
250,4.81584e-05,-34.00938278,-1.378641813
251,4.75141e-05,-34.01083943,-1.38272508
252,4.7132e-05,-34.02372001,-1.385614742
253,4.64745e-05,-33.98570144,-1.38975447
254,4.78459e-05,-33.98155573,-1.392703736
255,4.93469e-05,-33.98456387,-1.39577419
256,4.73264e-05,-33.95026533,-1.399100875
257,4.71351e-05,-33.98609815,-1.402778085
258,4.68493e-05,-33.99359858,-1.406162162
259,4.81381e-05,-34.01767224,-1.40907045
260,4.75086e-05,-33.97768496,-1.412139507
261,4.76735e-05,-33.9353269,-1.415772596
262,4.79203e-05,-33.97451009,-1.418780535
263,4.73538e-05,-33.97129,-1.421781024
264,4.9236e-05,-33.97237692,-1.424933434
265,4.77943e-05,-34.00070639,-1.428771182
266,4.70479e-05,-34.00457722,-1.432100427
267,4.77403e-05,-34.06495822,-1.434772741
268,4.78883e-05,-33.96288085,-1.438451116
269,4.79987e-05,-33.98545651,-1.441406319
270,4.91773e-05,-33.96554298,-1.444367459
271,4.81875e-05,-34.05390691,-1.447821385
272,4.80048e-05,-34.06804488,-1.451734104
273,4.80755e-05,-34.0583853,-1.454874175
274,4.81598e-05,-34.02075356,-1.457724837
275,4.82868e-05,-34.06603523,-1.46133441
276,4.81612e-05,-34.10228873,-1.46364735
277,4.78753e-05,-34.07036892,-1.46708684
278,4.68457e-05,-34.01748073,-1.470463001
279,4.70569e-05,-33.97990272,-1.47306791
280,4.71313e-05,-34.00810184,-1.476772828
281,4.78144e-05,-33.92233637,-1.47992
282,4.78783e-05,-33.93559987,-1.483242027
283,4.75577e-05,-33.93451682,-1.485891407
284,4.83777e-05,-34.04707423,-1.489648828
285,4.78749e-05,-33.99693346,-1.492583542
286,4.73108e-05,-34.00851952,-1.495772391
287,4.76706e-05,-33.90070201,-1.499725156
288,4.77935e-05,-33.8867589,-1.502274186
289,4.74867e-05,-33.85611523,-1.505241147
290,4.75006e-05,-33.90406788,-1.508772606
291,4.76358e-05,-33.95503094,-1.511833747
292,4.65582e-05,-33.95095757,-1.514949487
293,4.79118e-05,-33.94832516,-1.518600271
294,4.78822e-05,-33.94669344,-1.521164551
295,4.77796e-05,-33.94253084,-1.524765277
296,4.79295e-05,-33.88280561,-1.528773573
297,4.6325e-05,-33.82491357,-1.531677553
298,4.84755e-05,-33.79521426,-1.534852549
299,4.82128e-05,-33.8525191,-1.537967357
300,4.75349e-05,-33.86255656,-1.542288926
301,4.80192e-05,-33.87191428,-1.546734828
302,4.69946e-05,-33.83635643,-1.549777109
303,4.87292e-05,-33.83525368,-1.554272836
304,4.86414e-05,-33.83755129,-1.558774267
305,4.71156e-05,-33.84253427,-1.562788268
306,4.81723e-05,-33.83370089,-1.567342901
307,4.77067e-05,-33.79441447,-1.571929548
308,4.74015e-05,-33.72395514,-1.576468581
309,4.76469e-05,-33.69938829,-1.5802735
310,4.73014e-05,-33.69533464,-1.584834419
311,4.85471e-05,-33.62942906,-1.588950865
312,4.85428e-05,-33.60254147,-1.5939601
313,4.82134e-05,-33.56086504,-1.598131261
314,4.71608e-05,-33.61999375,-1.601897296
315,4.75399e-05,-33.51257851,-1.605769736
316,4.75248e-05,-33.52563655,-1.609030296
317,4.75089e-05,-33.54999817,-1.612768508
318,4.81119e-05,-33.58929438,-1.616147812
319,4.87281e-05,-33.48297483,-1.620233757
320,4.81898e-05,-33.4492866,-1.622826792
321,4.77457e-05,-33.51733216,-1.626778743
322,4.86646e-05,-33.57336986,-1.629772945
323,4.7069e-05,-33.55632422,-1.633256208
324,4.75146e-05,-33.5784478,-1.636735629
325,4.68119e-05,-33.62573797,-1.639857539
326,4.77341e-05,-33.65509065,-1.64371857
327,4.77725e-05,-33.5678011,-1.646157005
328,4.79161e-05,-33.52548093,-1.649773447
329,4.76218e-05,-33.4489474,-1.653271844
330,4.87707e-05,-33.4609547,-1.656732988
331,4.72219e-05,-33.49816879,-1.659233822
332,4.73716e-05,-33.5465003,-1.662788447
333,4.86792e-05,-33.53213566,-1.665834221
334,4.79582e-05,-33.51919977,-1.66963751
335,4.9226e-05,-33.49452471,-1.672680723
336,4.8135e-05,-33.51228922,-1.675788895
337,4.74818e-05,-33.50518521,-1.678794506
338,4.74101e-05,-33.521063,-1.68228033
339,4.7989e-05,-33.51493597,-1.685078605
340,4.76337e-05,-33.47922104,-1.688725431
341,4.74385e-05,-33.46954834,-1.691770274
342,4.7511e-05,-33.44666109,-1.695184619
343,4.82837e-05,-33.45088271,-1.697773812
344,4.82478e-05,-33.44116914,-1.701771864
345,4.88096e-05,-33.44191683,-1.704772119
346,4.82497e-05,-33.43371115,-1.707952353
347,4.80432e-05,-33.42499932,-1.7112731
348,4.74986e-05,-33.45611295,-1.714772312
349,4.80464e-05,-33.46152028,-1.718405169
350,4.78859e-05,-33.43596043,-1.72092102
351,4.78711e-05,-33.36013309,-1.724571455
352,4.7995e-05,-33.36173877,-1.726914314
353,4.76122e-05,-33.42568969,-1.730772667
354,4.75983e-05,-33.44337148,-1.733957557
355,4.80431e-05,-33.44019939,-1.736781211
356,4.7911e-05,-33.36273086,-1.740654814
357,4.69117e-05,-33.32495792,-1.743271714
358,4.70952e-05,-33.30861348,-1.746779191
359,4.83655e-05,-33.29153881,-1.749774208
360,4.74189e-05,-33.32371509,-1.752498327
361,4.75809e-05,-33.32769212,-1.755842124
362,4.85639e-05,-33.355439,-1.759773237
363,4.81159e-05,-33.35024787,-1.762558823
364,4.86438e-05,-33.37894783,-1.76577305
365,4.6742e-05,-33.42952611,-1.769223716
366,4.71295e-05,-33.47630052,-1.771833398
367,4.76019e-05,-33.44360427,-1.775669865
368,4.71246e-05,-33.3691774,-1.778335194
369,4.66088e-05,-33.2870133,-1.781773986
370,4.77427e-05,-33.26889451,-1.785538043
371,4.72372e-05,-33.26084825,-1.788093708
372,4.68599e-05,-33.19755681,-1.791396178
373,4.74471e-05,-33.16433377,-1.794281648
374,4.83069e-05,-33.12838125,-1.797920209
375,4.69834e-05,-33.18218895,-1.801334554
376,4.86262e-05,-33.11340299,-1.803843537
377,4.73819e-05,-33.1295877,-1.807012013
378,4.71043e-05,-33.0765951,-1.810767455
379,4.80003e-05,-33.07498448,-1.813772134
380,4.8606e-05,-32.99054823,-1.816772507
381,4.7958e-05,-32.9824654,-1.82077277
382,4.74381e-05,-32.93616425,-1.823827391
383,4.73793e-05,-32.93043445,-1.826772117
384,4.73018e-05,-32.87031802,-1.830074936
385,4.71862e-05,-32.88660252,-1.832905924
386,4.88002e-05,-32.86660171,-1.836650306
387,4.67679e-05,-32.82707387,-1.840193989
388,4.80532e-05,-32.74910173,-1.842827536
389,4.74227e-05,-32.72206928,-1.846632571
390,4.83258e-05,-32.73386151,-1.848780201
391,4.6556e-05,-32.72049282,-1.852772781
392,4.81258e-05,-32.66285113,-1.855607145
393,4.81552e-05,-32.59768134,-1.858771895
394,4.81466e-05,-32.58387568,-1.862147124
395,4.83603e-05,-32.59145114,-1.864778926
396,4.89894e-05,-32.54408027,-1.868468127
397,4.79645e-05,-32.53691602,-1.871084794
398,4.86952e-05,-32.55302746,-1.874670153
399,4.75073e-05,-32.56067442,-1.877777628
400,4.80571e-05,-32.5828656,-1.880770549
401,4.83095e-05,-32.52175114,-1.884270576
402,4.75874e-05,-32.55290075,-1.887287362
403,4.66985e-05,-32.48299156,-1.890778425
404,4.82343e-05,-32.46346402,-1.894273562
405,4.84141e-05,-32.41891584,-1.897266484
406,4.71428e-05,-32.38634785,-1.900325762
407,4.79386e-05,-32.37887385,-1.903777593
408,4.65468e-05,-32.37589882,-1.90700579
409,4.85063e-05,-32.41028689,-1.909774495
410,4.78482e-05,-32.39300326,-1.91309012
411,4.72493e-05,-32.35866228,-1.915834728
412,4.79971e-05,-32.37812147,-1.919777249
413,4.85456e-05,-32.37126652,-1.922787982
414,4.87666e-05,-32.40095078,-1.926234108
415,4.85061e-05,-32.3375651,-1.929695718
416,4.64983e-05,-32.36620523,-1.932123094
417,4.77308e-05,-32.34336277,-1.935771434
418,4.74922e-05,-32.36745898,-1.938764355
419,4.72053e-05,-32.34239884,-1.942200703
420,4.70823e-05,-32.3517866,-1.945671043
421,4.74962e-05,-32.27261157,-1.948278863
422,4.76933e-05,-32.26406552,-1.950969105
423,4.71237e-05,-32.26223153,-1.954770414
424,4.73466e-05,-32.33533263,-1.957480563
425,4.74069e-05,-32.30388198,-1.960772555
426,4.77384e-05,-32.29768617,-1.964574913
427,4.75898e-05,-32.2770653,-1.967404271
428,4.75144e-05,-32.28807245,-1.970817102
429,4.76811e-05,-32.27683905,-1.973835053
430,4.88369e-05,-32.22932962,-1.977389213
431,4.74165e-05,-32.20023776,-1.980335452
432,4.69354e-05,-32.18655971,-1.983607188
433,4.77541e-05,-32.18532294,-1.986349467
434,4.64531e-05,-32.15456514,-1.9897772
435,4.82886e-05,-32.11656929,-1.993334852
436,4.71954e-05,-32.08932879,-1.99582614
437,4.7249e-05,-32.10145148,-1.999768894
438,4.77921e-05,-32.08445081,-2.002267633
439,4.72233e-05,-32.09297541,-2.005795715
440,4.8573e-05,-32.09957447,-2.008957788
441,4.78518e-05,-32.10790598,-2.012084937
442,4.81227e-05,-32.11820166,-2.015772974
443,4.75978e-05,-32.09617879,-2.018901752
444,4.81323e-05,-32.07044086,-2.021902706
445,4.73818e-05,-31.98665603,-2.025223803
446,4.71765e-05,-31.92614229,-2.028551884
447,4.78476e-05,-31.90632008,-2.031811979
448,4.72087e-05,-31.92695118,-2.034771023
449,4.76681e-05,-31.92708166,-2.037661616
450,4.82908e-05,-31.8842162,-2.041216474
451,4.9051e-05,-31.83074845,-2.044765046
452,4.69209e-05,-31.82987441,-2.046958078
453,4.66735e-05,-31.82937816,-2.050769981
454,4.71495e-05,-31.86572634,-2.053503413
455,4.76908e-05,-31.80139495,-2.056944417
456,4.73781e-05,-31.80051042,-2.060223371
457,4.87787e-05,-31.73572638,-2.06345995
458,4.74931e-05,-31.73042493,-2.066778252
459,4.86951e-05,-31.72431016,-2.070226707
460,4.85712e-05,-31.67341475,-2.073656069
461,4.78126e-05,-31.64821471,-2.07583257
462,4.75585e-05,-31.55505074,-2.079771599
463,4.87411e-05,-31.56141821,-2.082950901
464,4.74657e-05,-31.53024367,-2.085903427
465,4.71327e-05,-31.48237032,-2.089409623
466,4.70152e-05,-31.45275517,-2.091787057
467,4.82543e-05,-31.42043218,-2.095773583
468,4.86324e-05,-31.37637987,-2.099716803
469,4.76865e-05,-31.36116311,-2.10177945
470,4.77816e-05,-31.32666307,-2.105597639
471,4.76142e-05,-31.34005161,-2.108456101
472,4.74585e-05,-31.29304706,-2.112218179
473,4.80532e-05,-31.33537401,-2.115277806
474,4.83818e-05,-31.37788653,-2.11827131
475,4.77818e-05,-31.41921788,-2.121098107
476,4.75416e-05,-31.38863822,-2.124777297
477,4.79547e-05,-31.37106657,-2.127870452
478,4.82851e-05,-31.34794711,-2.130771521
479,4.82868e-05,-31.31764495,-2.133614849
480,4.74353e-05,-31.23797204,-2.136823023
481,4.79459e-05,-31.25931466,-2.140772063
482,4.79039e-05,-31.26437079,-2.143615857
483,4.72666e-05,-31.31419731,-2.146302722
484,4.84422e-05,-31.26051098,-2.149981214
485,4.86831e-05,-31.27449237,-2.153465524
486,4.8279e-05,-31.24065035,-2.156444592
487,4.84283e-05,-31.22311016,-2.160129603
488,4.8132e-05,-31.16303007,-2.163286787
489,4.76382e-05,-31.13391047,-2.165794838
490,4.70865e-05,-31.13600523,-2.169685904
491,4.77584e-05,-31.13639034,-2.172215842
492,4.82302e-05,-31.11361221,-2.175937407
493,4.75489e-05,-31.04403168,-2.17946223
494,4.73526e-05,-31.03502241,-2.182082506
495,4.67466e-05,-31.0214615,-2.185604535
496,4.74909e-05,-31.01644549,-2.188604558
497,4.83996e-05,-30.95851152,-2.191803185
498,4.70593e-05,-30.98737805,-2.195144538
499,4.85467e-05,-30.97313438,-2.198218135
500,4.80789e-05,-30.94425288,-2.201763447
501,4.78895e-05,-30.84301024,-2.205097582
502,4.77841e-05,-30.76988415,-2.208261983
503,4.78473e-05,-30.53727909,-2.210779581
504,4.70353e-05,-30.02082994,-2.21425388
505,4.83558e-05,-29.20697607,-2.217256231
506,4.73448e-05,-28.40264004,-2.220772905
507,4.68338e-05,-27.73047049,-2.223497722
508,4.81666e-05,-27.37382278,-2.226983663
509,4.80911e-05,-27.16926437,-2.23076879
510,4.80752e-05,-27.08759599,-2.234545071
511,4.86995e-05,-26.90381582,-2.237280831
512,4.74831e-05,-26.76529453,-2.24034139
513,4.82348e-05,-26.66129879,-2.243958646
514,4.75951e-05,-26.60751404,-2.246910473
515,4.80638e-05,-26.55798207,-2.250270452
516,4.94374e-05,-26.56776055,-2.253780374
517,4.83264e-05,-26.58585393,-2.256801585
518,4.7203e-05,-26.57051048,-2.260223264
519,4.72912e-05,-26.47952771,-2.26326962
520,4.71153e-05,-26.47797052,-2.266331576
521,4.82664e-05,-26.52404923,-2.269772114
522,4.74098e-05,-26.51719231,-2.272771671
523,4.79858e-05,-26.52463803,-2.275777049
524,4.78444e-05,-26.444734,-2.279717242
525,4.85483e-05,-26.51431969,-2.283019479
526,4.76103e-05,-26.4184917,-2.28577666
527,4.81497e-05,-26.05274265,-2.289287746
528,4.72434e-05,-25.52223439,-2.290940844
529,4.77451e-05,-25.19737464,-2.29208474
530,5.23602e-05,-24.42223845,-2.293780912
531,5.45118e-05,-23.54752587,-2.293826547
532,5.82996e-05,-22.35112402,-2.294291742
533,6.06934e-05,-21.58112159,-2.293784404
534,6.32296e-05,-20.77674045,-2.294321079
535,6.57534e-05,-19.94749068,-2.294282662
536,6.73278e-05,-19.23610515,-2.294358099
537,7.20587e-05,-18.45613175,-2.294325503
538,7.28922e-05,-17.73544231,-2.294959733
539,7.61708e-05,-17.08329343,-2.294856356
540,7.85333e-05,-16.40852879,-2.29525147
541,7.9693e-05,-15.68350226,-2.295294311
542,8.33672e-05,-14.87103449,-2.295313869
543,8.58336e-05,-14.13666331,-2.295306418
544,8.90725e-05,-13.42572065,-2.295630518
545,9.08417e-05,-12.73062237,-2.295482438
546,9.38514e-05,-12.02835517,-2.29585846
547,9.66167e-05,-11.28500236,-2.29599094
548,9.97467e-05,-10.56817693,-2.296166727
549,0.000101344,-9.831095729,-2.296463354
550,0.00010416,-9.076890642,-2.29682494
551,0.000106734,-8.34229427,-2.297303174
552,0.000109557,-7.609990156,-2.296991181
553,0.000111624,-6.931030214,-2.297319472
554,0.000115191,-6.228236343,-2.297742991
555,0.000116741,-5.561775925,-2.297323197
556,0.000119382,-4.862678632,-2.297687577
557,0.000122356,-4.157482144,-2.297413535
558,0.000125395,-3.493967981,-2.297830535
559,0.000128259,-2.768630681,-2.297461731
560,0.000130405,-2.138572324,-2.297856612
561,0.000132129,-1.405559922,-2.29798723
562,0.000137633,-0.721904491,-2.297563944
563,0.000138872,0.067390947,-2.297838684
564,0.000140238,0.767627238,-2.297847299
565,0.000143858,1.41243194,-2.297967207
566,0.000144934,2.066529532,-2.298335545
567,0.000148253,2.710107773,-2.298295265
568,0.000151343,3.420068547,-2.29833927
569,0.000154097,4.128920003,-2.298683859
570,0.000155509,4.795505489,-2.298340667
571,0.000159138,5.41970694,-2.298405627
572,0.000161496,5.992341818,-2.29884591
573,0.000164042,6.665459169,-2.298714593
574,0.000166609,7.329323816,-2.298863605
575,0.000170057,8.038790936,-2.298999811
576,0.000173674,8.66047036,-2.298918553
577,0.000174647,9.301293803,-2.298854524
578,0.000176518,9.937627527,-2.299039159
579,0.000178791,10.73945244,-2.298866166
580,0.000182795,11.41652846,-2.29937234
581,0.000184887,12.13441655,-2.299364423
582,0.000187723,12.68882288,-2.299764194
583,0.000189785,13.34081481,-2.299501328
584,0.000192125,14.00137541,-2.299691783
